family,hierarchy,model_a,method_a,model_b,method_b,seed,bootstrap_rng_seed,fold,horizon,mae_a_report,mae_b_report,unit,n_paired,block_length,n_boot,mean_paired_diff,median_paired_diff,mae_independent,mae_reconciled,relative_mae_diff,abs_ci_low,abs_ci_high,rel_ci_low,rel_ci_high,prob_improvement,p_value_raw,abs_ci_crosses_zero,rel_ci_crosses_zero
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,2,0,0,16,1896120912.491208,1278392838.9775565,native,8261,32,5000,617728073.5136514,1016566067.7689056,1278392838.9775565,1896120912.491208,0.4832067692179057,520664825.8484895,716374793.8744352,0.3633562469967201,0.6348427407271338,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,0,0,1,1,1220404550.4824648,834534180.4979616,native,8276,32,5000,385870369.98450303,586294828.5916672,834534180.4979616,1220404550.4824648,0.4623781493937809,320547755.4881181,442126027.91422546,0.3305002193034694,0.6269896055776455,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,1,0,1,1,1220404550.4824648,834534180.4979616,native,8276,32,5000,385870369.98450303,586294828.5916672,834534180.4979616,1220404550.4824648,0.4623781493937809,320547755.4881181,442126027.91422546,0.3305002193034694,0.6269896055776455,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,2,0,1,1,1220404550.4824648,834534180.4979616,native,8276,32,5000,385870369.98450303,586294828.5916672,834534180.4979616,1220404550.4824648,0.4623781493937809,320547755.4881181,442126027.91422546,0.3305002193034694,0.6269896055776455,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,0,0,1,8,1316686002.217671,835071934.4879591,native,8269,32,5000,481614067.7297116,662467222.0706482,835071934.4879591,1316686002.217671,0.5767336295705145,414374349.11617255,542769458.8722767,0.4300469960723251,0.7700965923137264,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,1,0,1,8,1316686002.217671,835071934.4879591,native,8269,32,5000,481614067.7297116,662467222.0706482,835071934.4879591,1316686002.217671,0.5767336295705145,414374349.11617255,542769458.8722767,0.4300469960723251,0.7700965923137264,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,2,0,1,8,1316686002.217671,835071934.4879591,native,8269,32,5000,481614067.7297116,662467222.0706482,835071934.4879591,1316686002.217671,0.5767336295705145,414374349.11617255,542769458.8722767,0.4300469960723251,0.7700965923137264,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,0,0,1,16,1355061135.6553676,835569802.7322348,native,8261,32,5000,519491332.9231329,711333020.8586884,835569802.7322348,1355061135.6553676,0.6217210473911874,447428751.5940899,584988631.0821685,0.46010054450287396,0.8301865359820504,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,1,0,1,16,1355061135.6553676,835569802.7322348,native,8261,32,5000,519491332.9231329,711333020.8586884,835569802.7322348,1355061135.6553676,0.6217210473911874,447428751.5940899,584988631.0821685,0.46010054450287396,0.8301865359820504,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,2,0,1,16,1355061135.6553676,835569802.7322348,native,8261,32,5000,519491332.9231329,711333020.8586884,835569802.7322348,1355061135.6553676,0.6217210473911874,447428751.5940899,584988631.0821685,0.46010054450287396,0.8301865359820504,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,0,0,2,1,1166472261.9314036,1034898874.6414589,native,8279,32,5000,131573387.2899448,228974257.04766846,1034898874.6414589,1166472261.9314036,0.12713646764330327,72893854.5845189,185057218.9674005,0.0640237172564317,0.1991744039845186,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,1,0,2,1,1166472261.9314036,1034898874.6414589,native,8279,32,5000,131573387.2899448,228974257.04766846,1034898874.6414589,1166472261.9314036,0.12713646764330327,72893854.5845189,185057218.9674005,0.0640237172564317,0.1991744039845186,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,2,0,2,1,1166472261.9314036,1034898874.6414589,native,8279,32,5000,131573387.2899448,228974257.04766846,1034898874.6414589,1166472261.9314036,0.12713646764330327,72893854.5845189,185057218.9674005,0.0640237172564317,0.1991744039845186,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,0,0,2,8,1160263172.3851845,1035591176.3913442,native,8272,32,5000,124671995.99384052,228580024.0903244,1035591176.3913442,1160263172.3851845,0.12038727138278325,65968651.66324577,178048130.2201499,0.05795035246110156,0.19192899257910861,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,1,0,2,8,1160263172.3851845,1035591176.3913442,native,8272,32,5000,124671995.99384052,228580024.0903244,1035591176.3913442,1160263172.3851845,0.12038727138278325,65968651.66324577,178048130.2201499,0.05795035246110156,0.19192899257910861,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,2,0,2,8,1160263172.3851845,1035591176.3913442,native,8272,32,5000,124671995.99384052,228580024.0903244,1035591176.3913442,1160263172.3851845,0.12038727138278325,65968651.66324577,178048130.2201499,0.05795035246110156,0.19192899257910861,0.0,0.0,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,0,0,2,16,1128115358.949221,1036338955.8872703,native,8264,32,5000,91776403.06195042,190314521.12056732,1036338955.8872703,1128115358.949221,0.08855828736397858,36043926.7032334,142564285.42235437,0.031584002561376355,0.1533704077146807,0.001,0.002,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,1,0,2,16,1128115358.949221,1036338955.8872703,native,8264,32,5000,91776403.06195042,190314521.12056732,1036338955.8872703,1128115358.949221,0.08855828736397858,36043926.7032334,142564285.42235437,0.031584002561376355,0.1533704077146807,0.001,0.002,False,False
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,2,0,2,16,1128115358.949221,1036338955.8872703,native,8264,32,5000,91776403.06195042,190314521.12056732,1036338955.8872703,1128115358.949221,0.08855828736397858,36043926.7032334,142564285.42235437,0.031584002561376355,0.1533704077146807,0.001,0.002,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,0,0,0,1,1.3150739218475105,1.4204331179186942,weighted_mean_pct,4847,32,5000,-0.10535919607118396,-0.061399174732601036,1.4204331179186942,1.3150739218475105,-0.07417399294770227,-0.14073364457402002,-0.07290162864796354,-0.09446974103532844,-0.05392979017226701,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,1,0,0,1,1.3252106782778483,1.4204331179186942,weighted_mean_pct,4847,32,5000,-0.09522243964084594,-0.05347275394197437,1.4204331179186942,1.3252106782778483,-0.0670376087684943,-0.1299567785571559,-0.06274581374088217,-0.08754027331175154,-0.046425826448849565,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,2,0,0,1,1.3414495075816595,1.4204331179186942,weighted_mean_pct,4847,32,5000,-0.07898361033703494,-0.0703817813951062,1.4204331179186942,1.3414495075816595,-0.0556053004824096,-0.11397460516902382,-0.04547756473443633,-0.0789666407842266,-0.032635795460607984,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,0,0,0,8,1.2969408053016054,1.3906675083299915,weighted_mean_pct,4295,32,5000,-0.09372670302838604,-0.05395466097467061,1.3906675083299915,1.2969408053016054,-0.06739691728394478,-0.12976590854114398,-0.0569570071759586,-0.09059284182150912,-0.04262224484749115,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,1,0,0,8,1.3030927416271199,1.3906675083299915,weighted_mean_pct,4295,32,5000,-0.0875747667028717,-0.053830792006444916,1.3906675083299915,1.3030927416271199,-0.06297318818359211,-0.1224954231630589,-0.05159602908509052,-0.085104101003828,-0.03855568845347789,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,2,0,0,8,1.3355527694322997,1.3906675083299915,weighted_mean_pct,4295,32,5000,-0.05511473889769178,-0.04136918952799551,1.3906675083299915,1.3355527694322997,-0.039631859209738295,-0.09245709458922459,-0.015879125008590695,-0.06563024095536239,-0.011563983046128375,0.997,0.006,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,0,0,0,16,1.3105642612208253,1.4060271584162536,weighted_mean_pct,3707,32,5000,-0.0954628971954285,-0.06701569206724489,1.4060271584162536,1.3105642612208253,-0.06789548596127953,-0.14099348159227817,-0.06153466213461675,-0.0956052179113028,-0.04571262029711842,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,1,0,0,16,1.3219026564755074,1.4060271584162536,weighted_mean_pct,3707,32,5000,-0.08412450194074626,-0.05113168895267117,1.4060271584162536,1.3219026564755074,-0.059831349229060374,-0.13088633374752268,-0.04928571751082241,-0.08788390426814943,-0.03722350507986362,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,2,0,0,16,1.3268482970246676,1.4060271584162536,weighted_mean_pct,3707,32,5000,-0.07917886139158599,-0.06887445548809135,1.4060271584162536,1.3268482970246676,-0.05631389188866943,-0.12388490688485343,-0.04589885851234962,-0.08525252258748978,-0.033537676769808324,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,0,0,1,1,1.0373307869955866,1.0957052557717806,weighted_mean_pct,5261,32,5000,-0.05837446877619395,-0.03438150937558726,1.0957052557717806,1.0373307869955866,-0.053275703907322045,-0.08300533738496506,-0.02990856248152532,-0.07417023974740547,-0.028024163959917657,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,1,0,1,1,1.028170899651214,1.0957052557717806,weighted_mean_pct,5261,32,5000,-0.06753435612056646,-0.022868158842344943,1.0957052557717806,1.028170899651214,-0.06163551353324245,-0.0928079079618872,-0.03869943218241074,-0.08118460431348702,-0.03698255157910522,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,2,0,1,1,1.0297217258171718,1.0957052557717806,weighted_mean_pct,5261,32,5000,-0.06598352995460871,-0.021808999809428187,1.0957052557717806,1.0297217258171718,-0.06022014552456625,-0.09030169655219837,-0.03788240731472281,-0.07975652006258897,-0.036114039733021075,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,0,0,1,8,1.033701682753594,1.1125931579402315,weighted_mean_pct,4778,32,5000,-0.07889147518663757,-0.032508859255782285,1.1125931579402315,1.033701682753594,-0.07090774792529833,-0.10325842338462779,-0.05138662543736259,-0.08938601765452056,-0.048369765258737436,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,1,0,1,8,1.0370802709173366,1.1125931579402315,weighted_mean_pct,4778,32,5000,-0.07551288702289538,-0.04212766728957029,1.1125931579402315,1.0370802709173366,-0.06787106902822777,-0.09850268415635627,-0.04854199828887903,-0.08685028927223283,-0.045665040783956376,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,2,0,1,8,1.039404831988524,1.1125931579402315,weighted_mean_pct,4778,32,5000,-0.07318832595170773,-0.022969323824372445,1.1125931579402315,1.039404831988524,-0.06578175088475549,-0.09673809573543463,-0.04659652210531447,-0.0832943296987357,-0.044106573709023024,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,0,0,1,16,1.0368843629622824,1.1116127835890854,weighted_mean_pct,4317,32,5000,-0.07472842062680303,-0.034153794037533824,1.1116127835890854,1.0368843629622824,-0.06722522602297352,-0.10457985025359498,-0.045745912651626024,-0.08969161639500463,-0.043398490604281054,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,1,0,1,16,1.034688478796868,1.1116127835890854,weighted_mean_pct,4317,32,5000,-0.07692430479221744,-0.042625198689560495,1.1116127835890854,1.034688478796868,-0.06920062986667935,-0.10476551628794888,-0.049797273201721004,-0.0903023374580285,-0.04720280626328371,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,2,0,1,16,1.0286942821379108,1.1116127835890854,weighted_mean_pct,4317,32,5000,-0.08291850145117464,-0.06251260403721659,1.1116127835890854,1.0286942821379108,-0.07459297218897942,-0.10921036218143608,-0.057076920142974955,-0.0965423834491464,-0.05286782149847869,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,0,0,2,1,1.3941457895497487,1.4448569341568862,weighted_mean_pct,4852,32,5000,-0.05071114460713759,-0.025233580806471423,1.4448569341568862,1.3941457895497487,-0.03509769265614449,-0.08092806393175556,-0.020370400184561738,-0.05493939785600044,-0.014408297550254374,0.9998,0.0004,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,1,0,2,1,1.3849816526048875,1.4448569341568862,weighted_mean_pct,4852,32,5000,-0.059875281551998616,-0.01781958531531025,1.4448569341568862,1.3849816526048875,-0.041440283903912946,-0.0921497232336807,-0.028219197657304494,-0.06161568553672505,-0.020326929611971266,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,2,0,2,1,1.3797603690185691,1.4448569341568862,weighted_mean_pct,4852,32,5000,-0.06509656513831706,-0.012400322261612473,1.4448569341568862,1.3797603690185691,-0.04505398673004445,-0.09644764828748041,-0.03460780077015794,-0.06380275352733769,-0.0252040475568483,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,0,0,2,8,1.3866029396631767,1.4445949212341347,weighted_mean_pct,4341,32,5000,-0.05799198157095784,-0.008988712419366163,1.4445949212341347,1.3866029396631767,-0.04014411287104249,-0.0913010263695864,-0.02597095800546283,-0.059744832443917976,-0.0187122171356524,0.9998,0.0004,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,1,0,2,8,1.3974002705984339,1.4445949212341347,weighted_mean_pct,4341,32,5000,-0.04719465063570094,-0.011222328878850885,1.4445949212341347,1.3974002705984339,-0.032669816252283365,-0.08249214761837376,-0.013139405107493379,-0.05418209782692217,-0.009498282592969682,0.9946,0.0108,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,2,0,2,8,1.3974777681655879,1.4445949212341347,weighted_mean_pct,4341,32,5000,-0.04711715306854664,-0.0053295381932270125,1.4445949212341347,1.3974777681655879,-0.03261616967910554,-0.07953536788392702,-0.014038920274081957,-0.05321638299279104,-0.010103234273008707,0.9986,0.0028,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,0,0,2,16,1.3862077577261862,1.465749503775071,weighted_mean_pct,3798,32,5000,-0.07954174604888475,-0.02454752257885806,1.465749503775071,1.3862077577261862,-0.05426694387002908,-0.11694281080755363,-0.04433369876445788,-0.07510753779472658,-0.03207277404341747,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,1,0,2,16,1.3996258342387302,1.465749503775071,weighted_mean_pct,3798,32,5000,-0.06612366953634073,0.02500235355098801,1.465749503775071,1.3996258342387302,-0.04511253073327859,-0.10569253520134674,-0.029345767266504497,-0.06621594714518234,-0.021745856257525873,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,2,0,2,16,1.4053671312056173,1.465749503775071,weighted_mean_pct,3798,32,5000,-0.06038237256945341,0.002400462745234533,1.465749503775071,1.4053671312056173,-0.04119556064248171,-0.09805671389570383,-0.024576555000213853,-0.06295723824373539,-0.017725355146762052,0.9998,0.0004,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,0,0,0,1,1.3150739218475105,1.4217285441973344,weighted_mean_pct,4847,32,5000,-0.10665462234982392,-0.025748701264356022,1.4217285441973344,1.3150739218475105,-0.07501757124109648,-0.14812528641337208,-0.07036945386277127,-0.09652993285713632,-0.05365555271011723,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,1,0,0,1,1.3252106782778483,1.4217285441973344,weighted_mean_pct,4847,32,5000,-0.09651786591948588,-0.01975891427357679,1.4217285441973344,1.3252106782778483,-0.06788768947026874,-0.13714243128168288,-0.060773170167214285,-0.09012665961781609,-0.04615802390832188,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,2,0,0,1,1.3414495075816595,1.4217285441973344,weighted_mean_pct,4847,32,5000,-0.08027903661567488,-0.04284410125764149,1.4217285441973344,1.3414495075816595,-0.05646579787915705,-0.11766917355162945,-0.0454676957879428,-0.07916805591857673,-0.033750709294866274,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,0,0,0,8,1.2969408053016054,1.391766045075517,weighted_mean_pct,4295,32,5000,-0.09482523977391157,-0.02002114183722936,1.391766045075517,1.2969408053016054,-0.06813303148861227,-0.1341948241503571,-0.055496618479036725,-0.09122052282244243,-0.04253264393370911,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,1,0,0,8,1.3030927416271199,1.391766045075517,weighted_mean_pct,4295,32,5000,-0.08867330344839724,-0.01887925918776201,1.391766045075517,1.3030927416271199,-0.06371279408787836,-0.12780160168323224,-0.050282467492366104,-0.08651787140693747,-0.038553176129610185,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,2,0,0,8,1.3355527694322997,1.391766045075517,weighted_mean_pct,4295,32,5000,-0.05621327564321734,-0.01643415135066517,1.391766045075517,1.3355527694322997,-0.04038988869006875,-0.09464124827278135,-0.016792045480465173,-0.06583475195332265,-0.012587271318296189,0.9974,0.0052,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,0,0,0,16,1.3105642612208253,1.404968480146244,weighted_mean_pct,3707,32,5000,-0.09440421892541878,-0.029064861550170296,1.404968480146244,1.3105642612208253,-0.06719312230804793,-0.14395590556574445,-0.05562690940063798,-0.09533976295414688,-0.04293511582455833,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,1,0,0,16,1.3219026564755074,1.404968480146244,weighted_mean_pct,3707,32,5000,-0.08306582367073655,-0.01916231765234544,1.404968480146244,1.3219026564755074,-0.05912290905066438,-0.133549174811942,-0.04334535640688473,-0.08809595045978746,-0.033547102141043304,0.9998,0.0004,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,2,0,0,16,1.3268482970246676,1.404968480146244,weighted_mean_pct,3707,32,5000,-0.07812018312157626,-0.03655057920225113,1.404968480146244,1.3268482970246676,-0.05560280121974315,-0.1254038584041862,-0.042568697010771595,-0.08420847101918029,-0.03184272994036279,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,0,0,1,1,1.0373307869955866,1.08740076279778,weighted_mean_pct,5261,32,5000,-0.05006997580219334,-0.003193815868021588,1.08740076279778,1.0373307869955866,-0.04604555883643856,-0.07860607411891916,-0.01713813087639463,-0.06932121358080924,-0.016668759946648046,0.9994,0.0012,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,1,0,1,1,1.028170899651214,1.08740076279778,weighted_mean_pct,5261,32,5000,-0.05922986314656584,0.014228767929905128,1.08740076279778,1.028170899651214,-0.054469212431093914,-0.08894170727405364,-0.025526421114114514,-0.07646857609017,-0.025832374498681664,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,2,0,1,1,1.0297217258171718,1.08740076279778,weighted_mean_pct,5261,32,5000,-0.05767903698060811,0.013849554342030945,1.08740076279778,1.0297217258171718,-0.05304303523956096,-0.08612992804587927,-0.02484197381860196,-0.07473265908433803,-0.024687336162688218,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,0,0,1,8,1.033701682753594,1.1046683251753342,weighted_mean_pct,4778,32,5000,-0.07096664242174,0.00858682971651703,1.1046683251753342,1.033701682753594,-0.06424248872210227,-0.10061414154438865,-0.03889573302672245,-0.08456809938205466,-0.03803552778478549,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,1,0,1,8,1.0370802709173366,1.1046683251753342,weighted_mean_pct,4778,32,5000,-0.06758805425799781,-0.002972439923073722,1.1046683251753342,1.0370802709173366,-0.061184024849513234,-0.09595484265557817,-0.03629503269516695,-0.0816053801326536,-0.03551288551228434,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,2,0,1,8,1.039404831988524,1.1046683251753342,weighted_mean_pct,4778,32,5000,-0.06526349318681014,0.022292847048769993,1.1046683251753342,1.039404831988524,-0.05907971804699971,-0.09344805960088785,-0.03404492232208539,-0.0784775805612259,-0.033595333379173926,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,0,0,1,16,1.0368843629622824,1.105875514139072,weighted_mean_pct,4317,32,5000,-0.06899115117678946,-9.68165437482682e-05,1.105875514139072,1.0368843629622824,-0.0623860012222979,-0.10408070881173183,-0.03513310846192256,-0.08687882011667733,-0.034862806401008695,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,1,0,1,16,1.034688478796868,1.105875514139072,weighted_mean_pct,4317,32,5000,-0.07118703534220387,-0.006756132136448212,1.105875514139072,1.034688478796868,-0.06437165343842814,-0.1035730283281509,-0.039272101216966955,-0.0871073652719656,-0.03865079851736269,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,2,0,1,16,1.0286942821379108,1.105875514139072,weighted_mean_pct,4317,32,5000,-0.07718123200116109,-0.02868350996756952,1.105875514139072,1.0286942821379108,-0.06979197117068547,-0.1080204298940604,-0.04664855792486004,-0.09196440666183575,-0.04550691014281266,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,0,0,2,1,1.3941457895497487,1.4488408409865017,weighted_mean_pct,4852,32,5000,-0.05469505143675293,0.0008085610286094891,1.4488408409865017,1.3941457895497487,-0.037750903956787686,-0.0885654568022433,-0.021299629819484436,-0.058062592036471454,-0.015314747834823624,0.9998,0.0004,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,1,0,2,1,1.3849816526048875,1.4488408409865017,weighted_mean_pct,4852,32,5000,-0.06385918838161396,0.005808809364822087,1.4488408409865017,1.3849816526048875,-0.04407605485370833,-0.10221232265832803,-0.027104636543622832,-0.06614233256144533,-0.02010934276169793,0.9998,0.0004,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,2,0,2,1,1.3797603690185691,1.4488408409865017,weighted_mean_pct,4852,32,5000,-0.0690804719679324,0.011211826865776153,1.4488408409865017,1.3797603690185691,-0.04767982100842504,-0.10696673413033604,-0.033886990897221095,-0.06822781053888413,-0.02515891900853901,0.9998,0.0004,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,0,0,2,8,1.3866029396631767,1.4494911511395023,weighted_mean_pct,4341,32,5000,-0.06288821147632573,0.014766088382641929,1.4494911511395023,1.3866029396631767,-0.043386405930720455,-0.10057977419064787,-0.026653064394317857,-0.06447251833526085,-0.02023700134003785,0.9996,0.0008,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,1,0,2,8,1.3974002705984339,1.4494911511395023,weighted_mean_pct,4341,32,5000,-0.052090880541068814,0.017033381144544446,1.4494911511395023,1.3974002705984339,-0.035937356706260755,-0.09311039178396753,-0.013380037515287114,-0.05990589433052899,-0.009912621335362467,0.9944,0.0112,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,2,0,2,8,1.3974777681655879,1.4494911511395023,weighted_mean_pct,4341,32,5000,-0.052013382973914515,0.025656505433212295,1.4494911511395023,1.3974777681655879,-0.035883891345611,-0.08764431954140631,-0.016907832913311747,-0.05705123492334735,-0.012555966619282688,0.9988,0.0024,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,0,0,2,16,1.3862077577261862,1.4696981211174147,weighted_mean_pct,3798,32,5000,-0.0834903633912287,-0.003009515245693928,1.4696981211174147,1.3862077577261862,-0.05680783161629872,-0.12747650883607695,-0.042059653569634786,-0.07947445799893593,-0.031358717848415485,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,1,0,2,16,1.3996258342387302,1.4696981211174147,weighted_mean_pct,3798,32,5000,-0.07007228687868466,0.0504247916904379,1.4696981211174147,1.3996258342387302,-0.04767801351301215,-0.11663123790909297,-0.025900518363814518,-0.07197424377246177,-0.01946814597164895,0.9998,0.0004,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,2,0,2,16,1.4053671312056173,1.4696981211174147,weighted_mean_pct,3798,32,5000,-0.06433098991179734,0.026133353617560307,1.4696981211174147,1.4053671312056173,-0.04377156709085696,-0.10874156117012061,-0.02295928980318319,-0.06732427399455727,-0.01688193003052064,0.9988,0.0024,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,0,0,0,1,1.3150739218475105,1.336759005851477,weighted_mean_pct,4847,32,5000,-0.02168508400396654,-0.02392740886774991,1.336759005851477,1.3150739218475105,-0.016222134213454403,-0.0323879055702509,-0.010305675651526491,-0.024960170394835314,-0.0073471781988837205,1.0,0.0,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,1,0,0,1,1.3252106782778483,1.336759005851477,weighted_mean_pct,4847,32,5000,-0.011548327573628512,-0.014944968768665579,1.336759005851477,1.3252106782778483,-0.00863904976370259,-0.02195994948066635,-7.260132844444325e-05,-0.016961530845475095,-4.842754932168799e-05,0.976,0.048,False,False
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,2,0,0,1,1.3414495075816595,1.336759005851477,weighted_mean_pct,4847,32,5000,0.004690501730182483,-0.021752992818504513,1.336759005851477,1.3414495075816595,0.0035088611407519702,-0.015322025072597471,0.02740969884381724,-0.012247479324801958,0.019159140958598515,0.3076,0.6152,True,True
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,0,0,0,8,1.2969408053016054,1.305772444046933,weighted_mean_pct,4295,32,5000,-0.008831638745327445,-0.028522617772701597,1.305772444046933,1.2969408053016054,-0.006763535856183233,-0.028192165451296238,0.011583828676743433,-0.022636811840683977,0.008667451299124974,0.7978,0.4044,True,True
