family,hierarchy,model_a,method_a,model_b,method_b,seed,fold,horizon,relative_mae_diff,rel_ci_low,rel_ci_high,rel_ci_crosses_zero,prob_improvement,p_value_raw
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,lightgbm,independent,0,1,8,-0.02412093236324411,-0.04636454837648464,-0.001291750162613459,False,0.981,0.038
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,lightgbm,independent,1,1,8,-0.02412093236324411,-0.04636454837648464,-0.001291750162613459,False,0.981,0.038
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,lightgbm,independent,2,1,8,-0.02412093236324411,-0.04636454837648464,-0.001291750162613459,False,0.981,0.038
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,lightgbm,independent,0,1,16,0.005144863592006684,-0.01697944381152809,0.02763502556886761,True,0.3376,0.6752
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,lightgbm,independent,1,1,16,0.005144863592006684,-0.01697944381152809,0.02763502556886761,True,0.3376,0.6752
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,lightgbm,independent,2,1,16,0.005144863592006684,-0.01697944381152809,0.02763502556886761,True,0.3376,0.6752
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,lightgbm,independent,0,2,1,-0.0766966887122207,-0.10084771748548724,-0.051745041152208154,False,1.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,lightgbm,independent,1,2,1,-0.0766966887122207,-0.10084771748548724,-0.051745041152208154,False,1.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,lightgbm,independent,2,2,1,-0.0766966887122207,-0.10084771748548724,-0.051745041152208154,False,1.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,lightgbm,independent,0,2,8,-0.08083006643024386,-0.10574706157485385,-0.056062949513104865,False,1.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,lightgbm,independent,1,2,8,-0.08083006643024386,-0.10574706157485385,-0.056062949513104865,False,1.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,lightgbm,independent,2,2,8,-0.08083006643024386,-0.10574706157485385,-0.056062949513104865,False,1.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,lightgbm,independent,0,2,16,-0.10915268522414473,-0.13453239949717485,-0.0828440398403133,False,1.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,lightgbm,independent,1,2,16,-0.10915268522414473,-0.13453239949717485,-0.0828440398403133,False,1.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,lightgbm,independent,2,2,16,-0.10915268522414473,-0.13453239949717485,-0.0828440398403133,False,1.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,0,0,1,0.42440214219035965,0.3242508442737494,0.5624185783423125,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,1,0,1,0.42440214219035965,0.3242508442737494,0.5624185783423125,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,2,0,1,0.42440214219035965,0.3242508442737494,0.5624185783423125,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,0,0,8,0.36933339041081753,0.2640124906368533,0.5097408947428951,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,1,0,8,0.36933339041081753,0.2640124906368533,0.5097408947428951,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,2,0,8,0.36933339041081753,0.2640124906368533,0.5097408947428951,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,0,0,16,0.4832067692179057,0.3633562469967201,0.6348427407271338,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,1,0,16,0.4832067692179057,0.3633562469967201,0.6348427407271338,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,2,0,16,0.4832067692179057,0.3633562469967201,0.6348427407271338,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,0,1,1,0.4623781493937809,0.3305002193034694,0.6269896055776455,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,1,1,1,0.4623781493937809,0.3305002193034694,0.6269896055776455,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,2,1,1,0.4623781493937809,0.3305002193034694,0.6269896055776455,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,0,1,8,0.5767336295705145,0.4300469960723251,0.7700965923137264,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,1,1,8,0.5767336295705145,0.4300469960723251,0.7700965923137264,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,2,1,8,0.5767336295705145,0.4300469960723251,0.7700965923137264,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,0,1,16,0.6217210473911874,0.46010054450287396,0.8301865359820504,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,1,1,16,0.6217210473911874,0.46010054450287396,0.8301865359820504,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,2,1,16,0.6217210473911874,0.46010054450287396,0.8301865359820504,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,0,2,1,0.12713646764330327,0.0640237172564317,0.1991744039845186,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,1,2,1,0.12713646764330327,0.0640237172564317,0.1991744039845186,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,2,2,1,0.12713646764330327,0.0640237172564317,0.1991744039845186,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,0,2,8,0.12038727138278325,0.05795035246110156,0.19192899257910861,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,1,2,8,0.12038727138278325,0.05795035246110156,0.19192899257910861,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,2,2,8,0.12038727138278325,0.05795035246110156,0.19192899257910861,False,0.0,0.0
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,0,2,16,0.08855828736397858,0.031584002561376355,0.1533704077146807,False,0.001,0.002
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,1,2,16,0.08855828736397858,0.031584002561376355,0.1533704077146807,False,0.001,0.002
memory_lightgbm_reconciliation,memory_um,lightgbm,mint,ewma,independent,2,2,16,0.08855828736397858,0.031584002561376355,0.1533704077146807,False,0.001,0.002
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,0,0,1,-0.07417399294770227,-0.09446974103532844,-0.05392979017226701,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,1,0,1,-0.0670376087684943,-0.08754027331175154,-0.046425826448849565,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,2,0,1,-0.0556053004824096,-0.0789666407842266,-0.032635795460607984,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,0,0,8,-0.06739691728394478,-0.09059284182150912,-0.04262224484749115,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,1,0,8,-0.06297318818359211,-0.085104101003828,-0.03855568845347789,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,2,0,8,-0.039631859209738295,-0.06563024095536239,-0.011563983046128375,False,0.997,0.006
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,0,0,16,-0.06789548596127953,-0.0956052179113028,-0.04571262029711842,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,1,0,16,-0.059831349229060374,-0.08788390426814943,-0.03722350507986362,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,2,0,16,-0.05631389188866943,-0.08525252258748978,-0.033537676769808324,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,0,1,1,-0.053275703907322045,-0.07417023974740547,-0.028024163959917657,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,1,1,1,-0.06163551353324245,-0.08118460431348702,-0.03698255157910522,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,2,1,1,-0.06022014552456625,-0.07975652006258897,-0.036114039733021075,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,0,1,8,-0.07090774792529833,-0.08938601765452056,-0.048369765258737436,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,1,1,8,-0.06787106902822777,-0.08685028927223283,-0.045665040783956376,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,2,1,8,-0.06578175088475549,-0.0832943296987357,-0.044106573709023024,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,0,1,16,-0.06722522602297352,-0.08969161639500463,-0.043398490604281054,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,1,1,16,-0.06920062986667935,-0.0903023374580285,-0.04720280626328371,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,2,1,16,-0.07459297218897942,-0.0965423834491464,-0.05286782149847869,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,0,2,1,-0.03509769265614449,-0.05493939785600044,-0.014408297550254374,False,0.9998,0.0004
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,1,2,1,-0.041440283903912946,-0.06161568553672505,-0.020326929611971266,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,2,2,1,-0.04505398673004445,-0.06380275352733769,-0.0252040475568483,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,0,2,8,-0.04014411287104249,-0.059744832443917976,-0.0187122171356524,False,0.9998,0.0004
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,1,2,8,-0.032669816252283365,-0.05418209782692217,-0.009498282592969682,False,0.9946,0.0108
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,2,2,8,-0.03261616967910554,-0.05321638299279104,-0.010103234273008707,False,0.9986,0.0028
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,0,2,16,-0.05426694387002908,-0.07510753779472658,-0.03207277404341747,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,1,2,16,-0.04511253073327859,-0.06621594714518234,-0.021745856257525873,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,persistence,independent,2,2,16,-0.04119556064248171,-0.06295723824373539,-0.017725355146762052,False,0.9998,0.0004
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,0,0,1,-0.07501757124109648,-0.09652993285713632,-0.05365555271011723,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,1,0,1,-0.06788768947026874,-0.09012665961781609,-0.04615802390832188,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,2,0,1,-0.05646579787915705,-0.07916805591857673,-0.033750709294866274,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,0,0,8,-0.06813303148861227,-0.09122052282244243,-0.04253264393370911,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,1,0,8,-0.06371279408787836,-0.08651787140693747,-0.038553176129610185,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,2,0,8,-0.04038988869006875,-0.06583475195332265,-0.012587271318296189,False,0.9974,0.0052
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,0,0,16,-0.06719312230804793,-0.09533976295414688,-0.04293511582455833,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,1,0,16,-0.05912290905066438,-0.08809595045978746,-0.033547102141043304,False,0.9998,0.0004
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,2,0,16,-0.05560280121974315,-0.08420847101918029,-0.03184272994036279,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,0,1,1,-0.04604555883643856,-0.06932121358080924,-0.016668759946648046,False,0.9994,0.0012
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,1,1,1,-0.054469212431093914,-0.07646857609017,-0.025832374498681664,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,2,1,1,-0.05304303523956096,-0.07473265908433803,-0.024687336162688218,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,0,1,8,-0.06424248872210227,-0.08456809938205466,-0.03803552778478549,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,1,1,8,-0.061184024849513234,-0.0816053801326536,-0.03551288551228434,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,2,1,8,-0.05907971804699971,-0.0784775805612259,-0.033595333379173926,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,0,1,16,-0.0623860012222979,-0.08687882011667733,-0.034862806401008695,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,1,1,16,-0.06437165343842814,-0.0871073652719656,-0.03865079851736269,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,2,1,16,-0.06979197117068547,-0.09196440666183575,-0.04550691014281266,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,0,2,1,-0.037750903956787686,-0.058062592036471454,-0.015314747834823624,False,0.9998,0.0004
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,1,2,1,-0.04407605485370833,-0.06614233256144533,-0.02010934276169793,False,0.9998,0.0004
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,2,2,1,-0.04767982100842504,-0.06822781053888413,-0.02515891900853901,False,0.9998,0.0004
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,0,2,8,-0.043386405930720455,-0.06447251833526085,-0.02023700134003785,False,0.9996,0.0008
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,1,2,8,-0.035937356706260755,-0.05990589433052899,-0.009912621335362467,False,0.9944,0.0112
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,2,2,8,-0.035883891345611,-0.05705123492334735,-0.012555966619282688,False,0.9988,0.0024
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,0,2,16,-0.05680783161629872,-0.07947445799893593,-0.031358717848415485,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,1,2,16,-0.04767801351301215,-0.07197424377246177,-0.01946814597164895,False,0.9998,0.0004
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ewma,independent,2,2,16,-0.04377156709085696,-0.06732427399455727,-0.01688193003052064,False,0.9988,0.0024
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,0,0,1,-0.016222134213454403,-0.024960170394835314,-0.0073471781988837205,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,1,0,1,-0.00863904976370259,-0.016961530845475095,-4.842754932168799e-05,False,0.976,0.048
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,2,0,1,0.0035088611407519702,-0.012247479324801958,0.019159140958598515,True,0.3076,0.6152
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,0,0,8,-0.006763535856183233,-0.022636811840683977,0.008667451299124974,True,0.7978,0.4044
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,1,0,8,-0.0020521970976106812,-0.016154023376165266,0.012086803553365357,True,0.5922,0.8156
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,2,0,8,0.02280667318500742,0.00276362656503623,0.04232566215198931,False,0.0138,0.0276
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,0,0,16,-0.015179378563790646,-0.0263583816032618,-0.006439491136584206,False,0.9994,0.0012
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,1,0,16,-0.006659166475599077,-0.015819952405897852,0.0009108966906282554,True,0.9596,0.0808
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,2,0,16,-0.002942775800877733,-0.0194616673288988,0.010306785463536333,True,0.6948,0.6104
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,0,1,1,-0.0012468698894020234,-0.008035527388164026,0.004776418548123378,True,0.6718,0.6564
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,1,1,1,-0.010066106984590458,-0.013861069101722192,-0.005921991230026744,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,2,1,1,-0.008572955034484213,-0.013215603675877223,-0.0038689059079804133,False,0.9996,0.0008
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,0,1,8,-0.017495950927586903,-0.025879367806803274,-0.009203695607432769,False,0.9998,0.0004
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,1,1,8,-0.014284698971236838,-0.022680215394047517,-0.006540644495918976,False,0.9994,0.0012
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,2,1,8,-0.012075269787882785,-0.022030100764272947,-0.002080754820352724,False,0.9896,0.0208
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,0,1,16,-0.009983378690236229,-0.015799874226749566,-0.004899774974407635,False,1.0,0.0
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,1,1,16,-0.012080007687533825,-0.021360306745379923,-0.0034059829072375578,False,0.9954,0.0092
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,2,1,16,-0.017803263371333707,-0.03138457286092828,-0.006410023660169359,False,0.9986,0.0028
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,0,2,1,0.006761698001688247,-0.0035058043459165493,0.016637680262342604,True,0.0988,0.1976
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,1,2,1,0.0001439524685557842,-0.005141994924618286,0.0051555747919290965,True,0.4706,0.9412
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,2,2,1,-0.0036265200089373793,-0.008757310936129876,0.0011965528654308403,True,0.9304,0.1392
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,0,2,8,0.0030261220599419997,-0.006325133219346781,0.012217491162133595,True,0.2592,0.5184
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,1,2,8,0.010836580747718424,0.004871337467406934,0.016635134060143702,False,0.0004,0.0008
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,2,2,8,0.010892640115565098,-0.00377062137454409,0.025567438556763262,True,0.0738,0.1476
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,0,2,16,-0.007323330275135616,-0.01420474328526778,-0.0009036466743298866,False,0.9882,0.0236
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,1,2,16,0.00228548300147906,-0.0007178564243899414,0.005472518922494102,True,0.0692,0.1384
cpu_dlinear_vs_deterministic,cpu_core_weighted,dlinear,independent,ridge,independent,2,2,16,0.006396880821341023,-0.0008061333148659439,0.013695667302135067,True,0.0404,0.0808
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,0,0,1,-0.07152816093927415,-0.09260377808928948,-0.051213532540086884,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,1,0,1,-0.07930383360276383,-0.10098787996151819,-0.0584647760713558,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,2,0,1,-0.07211725229970525,-0.09128824970905886,-0.0538123071909764,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,0,0,8,-0.07155924695890968,-0.09318093130090307,-0.052967608318832474,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,1,0,8,-0.057327152623544264,-0.07918799506177122,-0.038193293998111486,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,2,0,8,-0.05274428670543338,-0.07314185930121654,-0.03479371581723226,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,0,0,16,-0.0692192382094032,-0.09590152867955595,-0.04825816182287725,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,1,0,16,-0.07589211722558672,-0.10330759019358246,-0.05349806551937136,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,2,0,16,-0.0462193712293468,-0.07181368718649345,-0.025427191211229286,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,0,1,1,-0.11820977345429363,-0.1417521841265584,-0.09905231341233085,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,1,1,1,-0.10794450793117723,-0.13400208775770578,-0.08705671009701592,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,2,1,1,-0.09883976536822321,-0.12206772915894755,-0.07934526805242388,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,0,1,8,-0.09432477509713978,-0.12503710047297217,-0.07135178906972192,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,1,1,8,-0.09349073386358445,-0.11904611731487137,-0.07311574133965452,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,2,1,8,-0.1005676489474864,-0.12826584174410877,-0.07955213092832841,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,0,1,16,-0.10387573248161763,-0.1308228949972756,-0.08213527867216217,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,1,1,16,-0.09782815823947462,-0.12500786587248827,-0.07571713994499259,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,2,1,16,-0.08228447195611682,-0.10620276137335836,-0.06169464505257564,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,0,2,1,-0.051258402268080955,-0.06630281309689892,-0.03515283190027,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,1,2,1,-0.04545843047074948,-0.06307522387514335,-0.02697009357596893,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,2,2,1,-0.060879363714656555,-0.07882352078745909,-0.042582670155600334,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,0,2,8,-0.03691945272381015,-0.054022589654544616,-0.019184487719425925,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,1,2,8,-0.05082701945089588,-0.06910806692574206,-0.030219697938373778,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,2,2,8,-0.04317213620109195,-0.057928728084766345,-0.027259098627529035,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,0,2,16,-0.04375297062949198,-0.06544714803953725,-0.022937789541190884,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,1,2,16,-0.04189077109265708,-0.06387739879380894,-0.020451595443761888,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,bottom_up,dlinear,independent,2,2,16,-0.05210256935790583,-0.07281553503332136,-0.03138012191046028,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,0,0,1,-0.06312416650135683,-0.07784689788284888,-0.04937554967849836,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,1,0,1,-0.06816815292768465,-0.08352313515987365,-0.054120136682842324,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,2,0,1,-0.06310012675655581,-0.07650548706208836,-0.050157906388318706,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,0,0,8,-0.05810576176653855,-0.07267442254408972,-0.0457793323424481,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,1,0,8,-0.05124467215702052,-0.0662552487981267,-0.038490932025580016,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,2,0,8,-0.04784624617833016,-0.06158664590063091,-0.03581320083220232,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,0,0,16,-0.060607375007085566,-0.07848255618109297,-0.04668481695058525,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,1,0,16,-0.06572234398115075,-0.08408465413216505,-0.05109065811851763,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,2,0,16,-0.0461752256619211,-0.06347930584032802,-0.03284224808811147,False,1.0,0.0
cpu_dlinear_reconciliation,cpu_core_weighted,dlinear,wls,dlinear,independent,0,1,1,-0.0977921306276794,-0.11440784318249217,-0.08476495459639584,False,1.0,0.0
