run_id,experiment_stage,eligible_for_final_claims,evaluation_role,scope,target,model,horizon,context,seed,mae,rmse,mse,smape,mape,mape_fraction_excluded,mase,r2,nrmse,medae,maxae,peak_recall,peak_precision,training_time_sec,inference_time_sec,n_parameters,runtime_sec,n_test_windows
local__machine01_CU__h1__c32__historical_mean__seed0,pilot,False,development_benchmark,local,machine01_CU,historical_mean,1,32,0,4.557386875856882,12.745851823405614,162.4567387042122,75.86406961423975,121.8119491890614,0.0,,-1.0266886887766448e-05,0.1293047020346506,2.61347689557832,94.97356014244524,,,1.5124999663385095e-05,1.3330000001587905e-06,1,1.6889012080000612,4525
local__machine01_CU__h4__c32__lightgbm__seed0,pilot,False,development_benchmark,local,machine01_CU,lightgbm,4,32,0,3.5445469358364226,10.502335008477388,110.29904063028974,43.04431482400136,87.06113681617491,0.0,,0.3174927912740447,0.10654456977489,0.6035629725546683,95.71461786931458,,,0.8020585000003848,0.0064693750000515,-200,2.4967424590004157,4483
local__machine01_CU__h4__c32__dlinear__seed0,pilot,False,development_benchmark,local,machine01_CU,dlinear,4,32,0,3.849843726535622,12.306567684294246,151.45160816811543,45.77184134251331,81.34764842244365,0.0,,0.0628493796754608,0.1248482321569735,0.62493350027405,97.30163217125532,,,0.1776372920003268,0.0009877499996946,264,1.9524995000001584,4483
local__machine01_CU__h4__c32__persistence__seed0,pilot,False,development_benchmark,local,machine01_CU,persistence,4,32,0,4.180789322021496,15.779868254031948,249.0042421146053,38.68139255091474,73.92473604162298,0.0,,-0.5407857518562242,0.1600843310438281,0.6499999993549719,98.08888888848875,,,2.6749999960884452e-05,2.829100048984401e-05,0,1.699830374999692,4483
local__machine01_CU__h4__c32__ridge__seed0,pilot,False,development_benchmark,local,machine01_CU,ridge,4,32,0,4.263174622836876,11.95291266286287,142.87212112602754,59.91957054823078,105.49637748648566,0.0,,0.1159374366516146,0.1212604564788295,1.232123214991485,96.06195162416417,,,0.0098661669999273,0.0004196670006422,260,1.7371001659994365,4483
local__machine01_CU__h4__c32__ewma__seed0,pilot,False,development_benchmark,local,machine01_CU,ewma,4,32,0,4.321215911003379,13.836236647133504,191.44144455548016,40.100857766303264,88.799989816296,0.0,,-0.1845992967063423,0.140366487993619,0.5236339762045918,96.69786564104577,,,5.830006557516754e-07,0.0002467500007696,1,1.7122561669993956,4483
local__machine01_CU__h4__c32__drift__seed0,pilot,False,development_benchmark,local,machine01_CU,drift,4,32,0,4.532005828250436,16.653761262896353,277.3477642015471,44.29873942681778,83.153577164421,0.0,,-0.7161694907761511,0.1689498409122131,0.6879330945691917,110.48124253234673,,,4.580006134347059e-07,8.175000039045699e-05,0,1.725208500000008,4483
local__machine01_CU__h4__c32__historical_mean__seed0,pilot,False,development_benchmark,local,machine01_CU,historical_mean,4,32,0,4.536378607848104,12.712562758349016,161.60925188496236,75.58736883741068,120.97494800917708,0.0,,-3.978076357213922e-06,0.1289669896010061,2.595552254545768,94.993336634081,,,2.9000000722589903e-05,3.000000106112566e-06,1,1.7461186669997917,4483
local__machine01_CU__h4__c32__moving_average__seed0,pilot,False,development_benchmark,local,machine01_CU,moving_average,4,32,0,4.574290781616457,13.992371316956444,195.78645507158544,40.929247882573115,101.04426795308092,0.0,,-0.2114853057077441,0.1419504501515393,0.5047453699107451,97.19259259299618,,,1.0829999155248515e-06,0.000169249999999,1,1.733324416999494,4483
local__machine01_CU__h8__c32__lstm__seed0,pilot,False,development_benchmark,local,machine01_CU,lstm,8,32,0,3.4974571899073115,12.84158185357418,164.90622450204566,51.36729259980663,63.45920119532478,0.0,,-0.012542928721184,0.1302758684343717,1.2797559943843493,97.01142859162282,,,10.119247540999822,0.1058768749999217,17928,11.943374667000173,4427
local__machine01_CU__h8__c32__lstm__seed1,pilot,False,development_benchmark,local,machine01_CU,lstm,8,32,1,3.521588212802512,12.835792511951771,164.75756940987722,52.18368710029833,64.92431923525508,0.0,,-0.0116301695888467,0.1302171364560125,1.3161611252947265,96.6862335175414,,,11.796173499999895,0.1028434999998353,17928,13.875742541999898,4427
local__machine01_CU__h8__c32__xgboost__seed0,pilot,False,development_benchmark,local,machine01_CU,xgboost,8,32,0,3.869616561311267,11.310512976964809,127.92770380208928,48.872566738081055,95.18150472239456,0.0,,0.2145093839636308,0.1147434106883185,0.8934674192116486,95.82124090729351,,,7.846044791000168,0.0262159579997387,4800,9.619221541000115,4427
local__machine01_CU__h8__c32__xgboost__seed1,pilot,False,development_benchmark,local,machine01_CU,xgboost,8,32,1,3.869616561311267,11.310512976964809,127.92770380208928,48.872566738081055,95.18150472239456,0.0,,0.2145093839636308,0.1147434106883185,0.8934674192116486,95.82124090729351,,,7.436658917000386,0.0267879580005683,4800,9.217605249999906,4427
local__machine01_CU__h8__c32__dlinear__seed1,pilot,False,development_benchmark,local,machine01_CU,dlinear,8,32,1,3.892242276471156,12.504759470045093,156.36900940368244,46.67427496000891,82.89501324603421,0.0,,0.0398765406161432,0.1268588572730735,0.6975589659651387,97.2068271690428,,,0.208820249999917,0.0009890419996736,528,1.877379833999839,4427
local__machine01_CU__h8__c32__dlinear__seed0,pilot,False,development_benchmark,local,machine01_CU,dlinear,8,32,0,3.901692349876429,12.499963828478949,156.2490957132821,47.157144638608955,83.51651988458357,0.0,,0.0406128242806219,0.1268102062286108,0.7117304920943262,97.20946050224896,,,0.2106669169997985,0.0010038330001407,528,1.8805886670006655,4427
local__machine01_CU__h8__c32__lightgbm__seed0,pilot,False,development_benchmark,local,machine01_CU,lightgbm,8,32,0,3.917685325677076,11.326597053805989,128.29180081928646,49.52256254792833,96.96562068609092,0.0,,0.2122737869675519,0.1149065811685866,0.916157256569236,96.14590579227252,,,2.7593578330006494,0.0272818749999714,-800,4.479978540999582,4427
local__machine01_CU__h8__c32__lightgbm__seed1,pilot,False,development_benchmark,local,machine01_CU,lightgbm,8,32,1,3.917685325677076,11.326597053805989,128.29180081928646,49.52256254792833,96.96562068609092,0.0,,0.2122737869675519,0.1149065811685866,0.916157256569236,96.14590579227252,,,3.542105542000172,0.0274857499998688,-800,5.226231165999707,4427
local__machine01_CU__h8__c32__ridge__seed0,pilot,False,development_benchmark,local,machine01_CU,ridge,8,32,0,4.346543329091583,12.228371850766536,149.53307812061936,60.83444582536656,107.75658681807228,0.0,,0.0818499342996762,0.124054947479359,1.258243850558919,96.20930650641866,,,0.0184629169998515,0.0009595000001354,520,1.684140749999642,4427
local__machine01_CU__h8__c32__ridge__seed1,pilot,False,development_benchmark,local,machine01_CU,ridge,8,32,1,4.346543329091583,12.228371850766536,149.53307812061936,60.83444582536656,107.75658681807228,0.0,,0.0818499342996762,0.124054947479359,1.258243850558919,96.20930650641866,,,0.0196907919998921,0.0010592910002742,520,1.83599624999988,4427
local__machine01_CU__h8__c32__ewma__seed0,pilot,False,development_benchmark,local,machine01_CU,ewma,8,32,0,4.651454466245672,14.38841186980027,207.02639613500932,42.68732018483944,102.00885099666375,0.0,,-0.2711655615069521,0.14596822051233,0.5297408137181356,97.36311027314014,,,5.409992809290998e-07,0.0002503749992683,1,1.65147454199996,4427
local__machine01_CU__h8__c32__ewma__seed1,pilot,False,development_benchmark,local,machine01_CU,ewma,8,32,1,4.651454466245672,14.38841186980027,207.02639613500932,42.68732018483944,102.00885099666375,0.0,,-0.2711655615069521,0.14596822051233,0.5297408137181356,97.36311027314014,,,5.829997462569736e-07,0.0002524579995224,1,1.604618790999666,4427
local__machine01_CU__h8__c32__persistence__seed0,pilot,False,development_benchmark,local,machine01_CU,persistence,8,32,0,4.696030765362197,16.924124628077823,286.42599442671036,40.82269719420397,97.17498501003143,0.0,,-0.7586881037052742,0.1716926355767234,0.6333333330608353,98.09444444547236,,,4.0875000195228495e-05,3.3833000088634435e-05,0,1.633420000000115,4427
local__machine01_CU__h8__c32__persistence__seed1,pilot,False,development_benchmark,local,machine01_CU,persistence,8,32,1,4.696030765362197,16.924124628077823,286.42599442671036,40.82269719420397,97.17498501003143,0.0,,-0.7586881037052742,0.1716926355767234,0.6333333330608353,98.09444444547236,,,4.74580001537106e-05,3.487499998300336e-05,0,1.7442526659997384,4427
local__machine01_DWT__h1__c32__lstm__seed0,pilot,False,development_benchmark,local,machine01_DWT,lstm,1,32,0,5058656.14041205,33111889.703999773,1096397239769846.0,199.9919533322769,99.99798617077718,0.0004264392324093,,-0.0238978604620729,0.0756482215713408,219422.0611687978,437708761.79450214,,,9.25342458400064,0.1086639170007401,17217,11.129809249999198,4690
local__machine01_DWT__h1__c32__lstm__seed1,pilot,False,development_benchmark,local,machine01_DWT,lstm,1,32,1,5058659.583505333,33111890.230023365,1096397274605116.8,199.9987633916678,99.999690685071,0.0004264392324093,,-0.0238978929938578,0.075648222773107,219425.5077272137,437708765.24106055,,,5.30747216600048,0.1079132499999104,17217,7.237000166999678,4690
local__machine01_DWT__h1__c32__persistence__seed0,pilot,False,development_benchmark,local,machine01_DWT,persistence,1,32,0,6857011.197141383,39901243.313859574,1592109217991823.2,32.79046196839763,545.9379636852157,0.0004264392324093,,-0.4868308335635465,0.0911593425250573,33348.26666666668,437288721.06666666,,,1.516700012871297e-05,4.579997039400041e-07,0,1.6470226249994084,4690
local__machine01_DWT__h1__c32__persistence__seed1,pilot,False,development_benchmark,local,machine01_DWT,persistence,1,32,1,6857011.197141383,39901243.313859574,1592109217991823.2,32.79046196839763,545.9379636852157,0.0004264392324093,,-0.4868308335635465,0.0911593425250573,33348.26666666668,437288721.06666666,,,1.6042000424931757e-05,4.170005922787823e-07,0,1.6103830419997394,4690
local__machine01_DWT__h1__c32__ewma__seed0,pilot,False,development_benchmark,local,machine01_DWT,ewma,1,32,0,7049250.186437909,32417434.63599107,1050890068378753.6,54.741369550838904,1422.8125673452896,0.0004264392324093,,0.01860014457924,0.0740616527791128,48089.247421717315,401479936.8308482,,,7.499993444071151e-07,0.0015846249998503,1,1.6400883329997669,4690
local__machine01_DWT__h1__c32__ewma__seed1,pilot,False,development_benchmark,local,machine01_DWT,ewma,1,32,1,7049250.186437909,32417434.63599107,1050890068378753.6,54.741369550838904,1422.8125673452896,0.0004264392324093,,0.01860014457924,0.0740616527791128,48089.247421717315,401479936.8308482,,,8.340002750628628e-07,0.0002493749998393,1,1.60559424999974,4690
local__machine01_DWT__h1__c32__dlinear__seed1,pilot,False,development_benchmark,local,machine01_DWT,dlinear,1,32,1,7288741.5181539375,31925654.702421527,1019247428178250.0,81.69803700499543,1565.1157445462543,0.0004264392324093,,0.0481504119690666,0.0729381204856806,90508.18958333333,407627301.06666666,,,0.2016271669999696,0.0009332500003438,66,1.917386125000121,4690
local__machine01_DWT__h1__c32__dlinear__seed0,pilot,False,development_benchmark,local,machine01_DWT,dlinear,1,32,0,7356851.586298134,31953951.002472583,1021054984668418.4,79.75819425473685,1613.2440540705336,0.0004264392324093,,0.0464623803361737,0.0730027668950232,86605.4140625,407584823.06666666,,,0.1976791249999223,0.0009169169998131,66,1.8262013330004263,4690
local__machine01_DWT__h1__c32__lightgbm__seed0,pilot,False,development_benchmark,local,machine01_DWT,lightgbm,1,32,0,7544635.694036999,30121960.353016708,907332495508710.4,120.184661944192,2100.2062056743807,0.0004264392324093,,0.1526649583009718,0.0688173568865476,486393.5417066962,392205392.90288186,,,0.2752956250005809,0.0017789169996831,-100,1.9413665000001856,4690
local__machine01_DWT__h1__c32__lightgbm__seed1,pilot,False,development_benchmark,local,machine01_DWT,lightgbm,1,32,1,7544635.694036999,30121960.353016708,907332495508710.4,120.184661944192,2100.2062056743807,0.0004264392324093,,0.1526649583009718,0.0688173568865476,486393.5417066962,392205392.90288186,,,0.3006084999997256,0.0017972499999814,-100,2.083902040999419,4690
local__machine01_DWT__h1__c32__xgboost__seed0,pilot,False,development_benchmark,local,machine01_DWT,xgboost,1,32,0,8212346.7533992175,31703715.317233227,1005125564916168.8,110.29013826985783,2177.0404882779453,0.0004264392324093,,0.0613384655825709,0.0724310724151471,408109.4791666666,389911231.06666666,,,0.5044963330001337,0.0032085419998111,600,2.1316275829994993,4690
local__machine01_DWT__h1__c32__xgboost__seed1,pilot,False,development_benchmark,local,machine01_DWT,xgboost,1,32,1,8212346.7533992175,31703715.317233227,1005125564916168.8,110.29013826985783,2177.0404882779453,0.0004264392324093,,0.0613384655825709,0.0724310724151471,408109.4791666666,389911231.06666666,,,0.5395873750003375,0.0032823749997987,600,2.2326134999993883,4690
local__machine01_DWT__h1__c32__ridge__seed0,pilot,False,development_benchmark,local,machine01_DWT,ridge,1,32,0,8606602.918814171,31889258.59774897,1016924813914106.4,161.31347384658886,2330.881327517002,0.0004264392324093,,0.0503194431280965,0.0728549690674071,1878673.4679279823,405872406.8975866,,,0.0014111669997873,8.208400049625197e-05,33,1.6249384160000773,4690
local__machine01_DWT__h1__c32__ridge__seed1,pilot,False,development_benchmark,local,machine01_DWT,ridge,1,32,1,8606602.918814171,31889258.59774897,1016924813914106.4,161.31347384658886,2330.881327517002,0.0004264392324093,,0.0503194431280965,0.0728549690674071,1878673.4679279823,405872406.8975866,,,0.0014030419997652,8.07919996077544e-05,33,1.6554613749995042,4690
local__machine01_DWT__h8__c32__lstm__seed1,pilot,False,development_benchmark,local,machine01_DWT,lstm,8,32,1,5074323.236614906,33178697.227584474,1100825949719721.8,199.99415176466908,99.99853660623882,0.0004322455154527,,-0.0239506116160568,0.0758008516505042,219542.1729763508,437708763.2881564,,,7.874148249999962,0.1452048339997418,17672,9.790689250000469,4627
local__machine01_DWT__h8__c32__lstm__seed0,pilot,False,development_benchmark,local,machine01_DWT,lstm,8,32,0,5074323.669947672,33178697.294009823,1100825954127534.8,199.9950024147232,99.9987495493889,0.0004322455154527,,-0.0239506157160533,0.0758008518022611,219542.7159017086,437708763.642069,,,6.918327749999662,0.1050125410001783,17672,8.835903040999256,4627
local__machine01_DWT__h8__c32__dlinear__seed1,pilot,False,development_benchmark,local,machine01_DWT,dlinear,8,32,1,7862212.892482857,33317016.84269354,1110023611296325.2,89.47847738661696,1722.098624567181,0.0004322455154527,,-0.0325059615323612,0.0761168599781765,111359.63411458331,437340469.9916667,,,0.2083178329994552,0.0009104999999181,528,1.896260624999741,4627
local__machine01_DWT__h8__c32__dlinear__seed0,pilot,False,development_benchmark,local,machine01_DWT,dlinear,8,32,0,8014401.599787826,33377204.025590263,1114037748565879.0,85.84197151859179,1806.2992961822376,0.0004322455154527,,-0.0362397745963765,0.0762543650673825,103585.64531249998,437330612.1791667,,,0.2110147909997977,0.000919915999475,528,1.836046417000034,4627
local__machine01_DWT__h8__c32__persistence__seed0,pilot,False,development_benchmark,local,machine01_DWT,persistence,8,32,0,8371378.772163442,43396302.34585074,1883239057292491.2,40.63101508608002,1556.7738293156249,0.0004322455154527,,-0.7517244983413249,0.0991442386581537,38877.86666666664,437561309.8666667,,,4.237499979353743e-05,3.0917000003682915e-05,0,1.6725394169998251,4627
local__machine01_DWT__h8__c32__persistence__seed1,pilot,False,development_benchmark,local,machine01_DWT,persistence,8,32,1,8371378.772163442,43396302.34585074,1883239057292491.2,40.63101508608002,1556.7738293156249,0.0004322455154527,,-0.7517244983413249,0.0991442386581537,38877.86666666664,437561309.8666667,,,4.037500002596062e-05,2.970800051116385e-05,0,1.6182882909997716,4627
local__machine01_DWT__h8__c32__ewma__seed0,pilot,False,development_benchmark,local,machine01_DWT,ewma,8,32,0,8371976.227170756,35087051.27578494,1231101167229561.5,61.45403262013636,1849.20403052985,0.0004322455154527,,-0.1451281589672786,0.080160723320933,53844.923389530464,437152281.21757776,,,6.250002115848474e-07,0.0002302089997101,1,1.6767498330000308,4627
local__machine01_DWT__h8__c32__ewma__seed1,pilot,False,development_benchmark,local,machine01_DWT,ewma,8,32,1,8371976.227170756,35087051.27578494,1231101167229561.5,61.45403262013636,1849.20403052985,0.0004322455154527,,-0.1451281589672786,0.080160723320933,53844.923389530464,437152281.21757776,,,5.829997462569736e-07,0.0002217500004917,1,1.6198206670005677,4627
local__machine01_DWT__h8__c32__ridge__seed0,pilot,False,development_benchmark,local,machine01_DWT,ridge,8,32,0,10130928.383230165,33271502.987388287,1106992911039787.6,171.8689632309778,3012.401735194017,0.0004322455154527,,-0.0296869079098549,0.0760128779269715,3484589.1283079316,433567853.2686953,,,0.0097174590000577,0.0006173339997985,264,1.6619027080005253,4627
local__machine01_DWT__h8__c32__ridge__seed1,pilot,False,development_benchmark,local,machine01_DWT,ridge,8,32,1,10130928.383230165,33271502.987388287,1106992911039787.6,171.8689632309778,3012.401735194017,0.0004322455154527,,-0.0296869079098549,0.0760128779269715,3484589.1283079316,433567853.2686953,,,0.0092602500008069,0.0006031670000083,264,1.6379445419997865,4627
local__machine01_DWT__h8__c32__lightgbm__seed0,pilot,False,development_benchmark,local,machine01_DWT,lightgbm,8,32,0,10560590.552080724,35155432.99108058,1235904468790357.0,143.54298344779275,3111.5151362669717,0.0004322455154527,,-0.1495960256379407,0.0803169498364341,1117587.326308506,436726457.1047944,,,2.47615020899957,0.0160222920003434,-800,4.133853959000589,4627
local__machine01_DWT__h8__c32__lightgbm__seed1,pilot,False,development_benchmark,local,machine01_DWT,lightgbm,8,32,1,10560590.552080724,35155432.99108058,1235904468790357.0,143.54298344779275,3111.5151362669717,0.0004322455154527,,-0.1495960256379407,0.0803169498364341,1117587.326308506,436726457.1047944,,,2.3751651250004215,0.0158667080004306,-800,4.162656959000742,4627
local__machine01_DWT__h8__c32__xgboost__seed0,pilot,False,development_benchmark,local,machine01_DWT,xgboost,8,32,0,11455038.121078542,36623568.32342958,1341285756740914.2,138.69578138169257,3480.005723777578,0.0004322455154527,,-0.2476180919576296,0.0836710872146109,1008191.4083333332,437487243.1635417,,,3.862842625000667,0.0236975839998194,4800,5.576357707999705,4627
local__machine01_DWT__h8__c32__xgboost__seed1,pilot,False,development_benchmark,local,machine01_DWT,xgboost,8,32,1,11455038.121078542,36623568.32342958,1341285756740914.2,138.69578138169257,3480.005723777578,0.0004322455154527,,-0.2476180919576296,0.0836710872146109,1008191.4083333332,437487243.1635417,,,3.7986543340002754,0.0238593750000291,4800,5.6058835829999225,4627
local__machine01_UM__h1__c32__persistence__seed0,pilot,False,development_benchmark,local,machine01_UM,persistence,1,32,0,285279822.75333065,1373040681.3388765,1.885240712611526e+18,1.258613050521491,1.2312498714375504,0.0,0.8563531502309436,0.3039360512417873,0.052483706839094,26161152.0,18993909760.0,0.6851851851851852,0.6851851851851852,1.6542000594199635e-05,3.750001269509085e-07,0,1.603408333000516,4954
local__machine01_UM__h1__c32__persistence__seed1,pilot,False,development_benchmark,local,machine01_UM,persistence,1,32,1,285279822.75333065,1373040681.3388765,1.885240712611526e+18,1.258613050521491,1.2312498714375504,0.0,0.8563531502309436,0.3039360512417873,0.052483706839094,26161152.0,18993909760.0,0.6851851851851852,0.6851851851851852,1.5791999430803116e-05,4.160001481068321e-07,0,1.7750055839997003,4954
local__machine01_UM__h1__c32__xgboost__seed0,pilot,False,development_benchmark,local,machine01_UM,xgboost,1,32,0,298739842.63544613,1207578429.993601,1.4582456645858112e+18,1.4149429147582544,1.3598691392879043,0.0,0.8967574463251234,0.4615901148532527,0.0461590054587432,60800000.0,19003303936.0,0.8333333333333334,0.4615384615384615,0.4985334170005444,0.0031967499999154,600,2.1581443329996546,4954
local__machine01_UM__h1__c32__xgboost__seed1,pilot,False,development_benchmark,local,machine01_UM,xgboost,1,32,1,298739842.63544613,1207578429.993601,1.4582456645858112e+18,1.4149429147582544,1.3598691392879043,0.0,0.8967574463251234,0.4615901148532527,0.0461590054587432,60800000.0,19003303936.0,0.8333333333333334,0.4615384615384615,0.443652457999633,0.0034384170003249,600,2.114242124999691,4954
local__machine01_UM__h1__c32__ridge__seed0,pilot,False,development_benchmark,local,machine01_UM,ridge,1,32,0,306134549.4139191,1265366814.9611273,1.6011531764048676e+18,1.452890204707026,1.3805528042719757,0.0,0.9189548817541788,0.4088261540929374,0.0483679339315564,60154050.912849426,19073925828.36671,0.7268518518518519,0.4700598802395209,0.0015460829999938,8.679199981997954e-05,33,1.790541917000155,4954
local__machine01_UM__h1__c32__ridge__seed1,pilot,False,development_benchmark,local,machine01_UM,ridge,1,32,1,306134549.4139191,1265366814.9611273,1.6011531764048676e+18,1.452890204707026,1.3805528042719757,0.0,0.9189548817541788,0.4088261540929374,0.0483679339315564,60154050.912849426,19073925828.36671,0.7268518518518519,0.4700598802395209,0.0014867090003463,8.883299960871227e-05,33,1.6217882500004634,4954
local__machine01_UM__h1__c32__lightgbm__seed0,pilot,False,development_benchmark,local,machine01_UM,lightgbm,1,32,0,314519921.60654324,1229563420.07237,1.5118262039800635e+18,1.4918042364501924,1.4434713366586815,0.0,0.9441260972425648,0.4418072396066774,0.0469993693240216,61021400.90463257,19012492445.10524,0.8333333333333334,0.4265402843601896,0.298260792000292,0.003648291999525,-100,1.966105792000235,4954
local__machine01_UM__h1__c32__lightgbm__seed1,pilot,False,development_benchmark,local,machine01_UM,lightgbm,1,32,1,314519921.60654324,1229563420.07237,1.5118262039800635e+18,1.4918042364501924,1.4434713366586815,0.0,0.9441260972425648,0.4418072396066774,0.0469993693240216,61021400.90463257,19012492445.10524,0.8333333333333334,0.4265402843601896,0.3987297500007116,0.003830999999991,-100,2.0744682910008123,4954
local__machine01_UM__h1__c32__ewma__seed0,pilot,False,development_benchmark,local,machine01_UM,ewma,1,32,0,375339977.3913514,1449975050.0950985,2.1024276458982828e+18,1.7594960040401988,1.714163179869042,0.0,1.1266957787078276,0.2237468247992657,0.055424479760487,45530324.80399895,20649971589.45829,0.6527777777777778,0.3464373464373464,4.589992386172526e-07,0.0002462499996909,1,1.638877916999263,4954
local__machine01_UM__h1__c32__ewma__seed1,pilot,False,development_benchmark,local,machine01_UM,ewma,1,32,1,375339977.3913514,1449975050.0950985,2.1024276458982828e+18,1.7594960040401988,1.714163179869042,0.0,1.1266957787078276,0.2237468247992657,0.055424479760487,45530324.80399895,20649971589.45829,0.6527777777777778,0.3464373464373464,7.500002539018169e-07,0.0002371669997955,1,1.6788942080002016,4954
local__machine01_UM__h1__c32__dlinear__seed1,pilot,False,development_benchmark,local,machine01_UM,dlinear,1,32,1,15165572453.568026,15222867484.662195,2.317356944555855e+20,141.14357906641362,82.68120076651671,0.0,45.52402486907734,-84.56088433266277,0.5818855370958969,14933126912.0,34117750784.0,0.0,0.0,0.2116640419999385,0.0010263750000376,66,1.9421702500003448,4954
local__machine01_UM__h1__c32__lstm__seed0,pilot,False,development_benchmark,local,machine01_UM,lstm,1,32,0,18359424695.459747,18433038422.392067,3.397769054813822e+20,199.9999999753682,99.99999999384204,0.0,55.11133252483479,-124.45159509026132,0.7045925134361062,18073124862.875168,43426471934.87517,0.0,0.0,5.373677833000329,0.1229285409999647,17217,7.389571208000234,4954
local__machine01_UM__h1__c32__lstm__seed1,pilot,False,development_benchmark,local,machine01_UM,lstm,1,32,1,18359424695.898495,18433038422.829067,3.3977690549749265e+20,199.99999998497609,99.999999996244,0.0,55.11133252615183,-124.4515950962096,0.7045925134528103,18073124863.31392,43426471935.31392,0.0,0.0,5.345822291999866,0.1165703750002649,17217,7.208348666999882,4954
local__machine01_UM__h1__c32__dlinear__seed0,pilot,False,development_benchmark,local,machine01_UM,dlinear,1,32,0,21773028264.125957,21817223872.27087,4.759912574927859e+20,199.7189471690152,118.83109630950256,0.0,65.35828985064087,-174.74432381414832,0.8339510965098224,21451974656.0,41269659648.0,0.0,0.0,0.279157375000068,0.0009959579992937,66,1.966848832999858,4954
local__machine01_UM__h8__c32__ridge__seed0,pilot,False,development_benchmark,local,machine01_UM,ridge,8,32,0,475551868.0466984,1603572707.5218744,2.571445428309035e+18,2.3054732763002574,2.1750054960385063,0.0,1.4275118947060046,0.051789341814608,0.0612956637196525,107140948.16960908,25238568475.033897,0.3153935185185185,0.1530898876404494,0.0104639589999351,0.0006557500000781,264,1.6838741250003295,4947
local__machine01_UM__h8__c32__ridge__seed1,pilot,False,development_benchmark,local,machine01_UM,ridge,8,32,1,475551868.0466984,1603572707.5218744,2.571445428309035e+18,2.3054732763002574,2.1750054960385063,0.0,1.4275118947060046,0.051789341814608,0.0612956637196525,107140948.16960908,25238568475.033897,0.3153935185185185,0.1530898876404494,0.0096934999992299,0.0006578329994226,264,1.637787457999366,4947
local__machine01_UM__h8__c32__xgboost__seed0,pilot,False,development_benchmark,local,machine01_UM,xgboost,8,32,0,517708473.3632504,1583962315.7809973,2.5089366178142996e+18,2.525991763444778,2.428277077861805,0.0,1.5540576188916468,0.0748392264005607,0.0605460675386243,136732672.0,24695259136.0,0.4525462962962963,0.1733540234981157,3.6032086250006614,0.0264557500004229,4800,5.3639031669999895,4947
local__machine01_UM__h8__c32__xgboost__seed1,pilot,False,development_benchmark,local,machine01_UM,xgboost,8,32,1,517708473.3632504,1583962315.7809973,2.5089366178142996e+18,2.525991763444778,2.428277077861805,0.0,1.5540576188916468,0.0748392264005607,0.0605460675386243,136732672.0,24695259136.0,0.4525462962962963,0.1733540234981157,3.740374291999615,0.0264346249996378,4800,5.458258249999744,4947
local__machine01_UM__h8__c32__lightgbm__seed0,pilot,False,development_benchmark,local,machine01_UM,lightgbm,8,32,0,529257018.87181056,1602301392.481754,2.567369752348968e+18,2.5822905747146687,2.4907742129134767,0.0,1.588724050016683,0.0532922317231785,0.0612470684181639,139263978.74846458,24855572834.56156,0.4519675925925926,0.1717238346525945,2.4630220830003964,0.0297935830003552,-800,4.294015624999702,4947
local__machine01_UM__h8__c32__lightgbm__seed1,pilot,False,development_benchmark,local,machine01_UM,lightgbm,8,32,1,529257018.87181056,1602301392.481754,2.567369752348968e+18,2.5822905747146687,2.4907742129134767,0.0,1.588724050016683,0.0532922317231785,0.0612470684181639,139263978.74846458,24855572834.56156,0.4519675925925926,0.1717238346525945,2.5482303340004364,0.0396658749996277,-800,4.3381210419993295,4947
local__machine01_UM__h8__c32__dlinear__seed0,pilot,False,development_benchmark,local,machine01_UM,dlinear,8,32,0,535924497.4133819,1633800515.964328,2.669304125965305e+18,2.62354440806236,2.5102532458531552,0.0,1.608738491269715,0.0157043216573512,0.0624511046750764,135283712.0,25222875136.0,0.3350694444444444,0.1185989348627611,0.2236007920000702,0.0010188329997617,528,1.9288947499999267,4947
local__machine01_UM__h8__c32__persistence__seed0,pilot,False,development_benchmark,local,machine01_UM,persistence,8,32,0,555491113.1400849,2091246687.7643535,4.373312709085379e+18,2.522067749223714,2.577775376184329,0.0,1.667473570586588,-0.6126423204163853,0.0799367269889086,64647168.0,25934938112.0,0.2158564814814814,0.2158564814814814,4.399999943416333e-05,3.4249999771418516e-05,0,1.665947708999738,4947
local__machine01_UM__h8__c32__persistence__seed1,pilot,False,development_benchmark,local,machine01_UM,persistence,8,32,1,555491113.1400849,2091246687.7643535,4.373312709085379e+18,2.522067749223714,2.577775376184329,0.0,1.667473570586588,-0.6126423204163853,0.0799367269889086,64647168.0,25934938112.0,0.2158564814814814,0.2158564814814814,4.1291999878012575e-05,3.3541000448167324e-05,0,1.675584833999892,4947
local__machine01_UM__h8__c32__ewma__seed0,pilot,False,development_benchmark,local,machine01_UM,ewma,8,32,0,557463442.6085943,1850204554.155557,3.4232568922179625e+18,2.6480068090627635,2.6103520448354693,0.0,1.6733941104177972,-0.2623128747640586,0.0707230271705916,78884747.59067917,25265654259.32836,0.2390046296296296,0.1268427518427518,5.4199972510105e-07,0.0002682919994185,1,1.676159832999474,4947
local__machine01_UM__h8__c32__ewma__seed1,pilot,False,development_benchmark,local,machine01_UM,ewma,8,32,1,557463442.6085943,1850204554.155557,3.4232568922179625e+18,2.6480068090627635,2.6103520448354693,0.0,1.6733941104177972,-0.2623128747640586,0.0707230271705916,78884747.59067917,25265654259.32836,0.2390046296296296,0.1268427518427518,5.4199972510105e-07,0.0002640840002641,1,1.6545555420007076,4947
