hierarchy,unit,base_model,horizon,fold,method_a,method_b,npz_path,correction_family,in_holm_family,effect_class,tradeoff_class,coherence_before,coherence_after,n_paired,block_length,n_boot,seed,mean_paired_diff,median_paired_diff,mae_independent,mae_reconciled,relative_mae_diff,rel_ci_low,rel_ci_high,prob_improvement,p_value_raw,abs_ci_crosses_zero,rel_ci_crosses_zero,macro_independent,macro_reconciled,macro_rel,weighted_independent,weighted_reconciled,weighted_rel,worst_independent,worst_reconciled,worst_rel,machines_improved,machines_degraded,ci_low,ci_high,p_value_holm,holm_rank,family_size,alpha,reject_holm_0.05
cpu_core_weighted,cpu_weighted_mean_pct,ridge,1,2,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h1__ridge__s0.npz,cpu_ridge,True,substantial_improvement,pareto_improvement,130.53487334987042,0.0,4852,32,5000,0,-0.08548533901756014,-0.04314154085128319,1.3847823097729834,1.2992969707554234,-0.061731969288064,-0.0757499952047544,-0.04780953271216601,1.0,0.0,False,False,62.7471731683794,63.094754115908664,0.005539388150547397,67.91930246395505,68.29835646034788,0.005580946544526009,151.69034787803403,153.17886435230898,0.009812862157002769,2,5,-0.10276015188976548,-0.06729083475537319,0.0,18.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,ridge,8,0,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__ridge__s0.npz,cpu_ridge,True,substantial_improvement,pareto_improvement,122.70854168303961,0.0,4295,32,5000,0,-0.13534386158515185,-0.07491345046451103,1.305772444046933,1.170428582461781,-0.1036504194909226,-0.12910848914546155,-0.08145184092445211,1.0,0.0,False,False,54.53495777035165,54.53495777035165,0.0,59.26989455765498,59.26989455765498,0.0,134.478269250314,134.478269250314,0.0,0,0,-0.1594819588671859,-0.11156450595511909,0.0,17.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,ridge,8,0,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__ridge__s0.npz,cpu_ridge,True,substantial_improvement,aggregate_focused_improvement,122.70854168303961,0.0,4295,32,5000,0,-0.11025870734162,-0.07903499589742058,1.305772444046933,1.195513736705313,-0.08443945026125624,-0.10155175732477013,-0.07017732823337425,1.0,0.0,False,False,54.53495777035165,55.98129137233576,0.02652121980317033,59.26989455765498,60.82662321402282,0.026265082264547056,134.478269250314,143.13597420627417,0.06437995524648633,1,6,-0.12441587446298988,-0.09680793671618697,0.0,16.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,ridge,8,0,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__ridge__s0.npz,cpu_ridge,True,substantial_improvement,pareto_improvement,122.70854168303961,0.0,4295,32,5000,0,-0.12838154978221872,-0.08485483977775488,1.305772444046933,1.1773908942647142,-0.09831847070101316,-0.1200166506022386,-0.0796783453760919,1.0,0.0,False,False,54.53495777035165,54.84857757629694,0.0057508031319277635,59.26989455765498,59.61626114258756,0.005843887314421538,134.478269250314,135.60440730610645,0.008374126630796215,1,6,-0.1477210962042222,-0.10979626880911514,0.0,15.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,ridge,8,1,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__ridge__s0.npz,cpu_ridge,True,substantial_improvement,pareto_improvement,111.16586994739626,0.0,4778,32,5000,0,-0.12292960487464537,-0.06609359721276076,1.052109336067894,0.9291797311932488,-0.11684109308836374,-0.14496019291097356,-0.09466600877403769,1.0,0.0,False,False,44.190742165373635,44.190742165373635,0.0,48.285660607683816,48.285660607683816,0.0,90.94168437326388,90.94168437326388,0.0,0,0,-0.14677371455465088,-0.10210576500684182,0.0,26.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,ridge,8,1,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__ridge__s0.npz,cpu_ridge,True,substantial_improvement,aggregate_focused_improvement,111.16586994739626,0.0,4778,32,5000,0,-0.10319376068790043,-0.0778290668453212,1.052109336067894,0.9489155753799935,-0.09808273451271912,-0.1178091018659316,-0.08274693248873294,1.0,0.0,False,False,44.190742165373635,45.418547223785914,0.027784214481338713,48.285660607683816,49.59785315033662,0.02717561541332604,90.94168437326388,95.85680694733857,0.05404697095669467,0,7,-0.11849563428376404,-0.08981167528914116,0.0,14.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,ridge,8,1,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__ridge__s0.npz,cpu_ridge,True,substantial_improvement,aggregate_focused_improvement,111.16586994739626,0.0,4778,32,5000,0,-0.10638309694263036,-0.08011975283973105,1.052109336067894,0.9457262391252638,-0.10111410791222684,-0.12173175041154642,-0.0850350712183817,1.0,0.0,False,False,44.190742165373635,45.227868699469546,0.023469316949118097,48.285660607683816,49.393872273519364,0.022951154688338155,90.94168437326388,94.54166395462855,0.03958558285097069,0,7,-0.12251312557218222,-0.09231361527810915,0.0,12.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,ridge,8,2,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h8__ridge__s0.npz,cpu_ridge,True,substantial_improvement,pareto_improvement,129.19730536784897,0.0,4341,32,5000,0,-0.09124207613536679,-0.027025985760678495,1.382419569308397,1.2911774931730304,-0.06600172491844411,-0.08411479254698596,-0.046320649006365316,1.0,0.0,False,False,62.39203373147926,62.39203373147926,0.0,67.5531090920765,67.5531090920765,0.0,147.2486993035572,147.2486993035572,0.0,0,0,-0.11455406600400753,-0.06545030831559587,0.0,11.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,ridge,8,2,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h8__ridge__s0.npz,cpu_ridge,True,substantial_improvement,pareto_improvement,129.19730536784897,0.0,4341,32,5000,0,-0.0891192545942491,-0.047482689451317395,1.382419569308397,1.2933003147141477,-0.06446614079604941,-0.07703813937263324,-0.05098753565539748,1.0,0.0,False,False,62.39203373147926,63.23390848849218,0.013493305261311988,67.5531090920765,68.47080830122107,0.013584855256531964,147.2486993035572,150.76337644182533,0.023868985973332937,0,7,-0.10463451689485212,-0.07183553044771628,0.0,10.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,ridge,8,2,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h8__ridge__s0.npz,cpu_ridge,True,substantial_improvement,pareto_improvement,129.19730536784897,0.0,4341,32,5000,0,-0.09420290355296297,-0.04520104368472522,1.382419569308397,1.288216665755434,-0.06814349684017511,-0.08272423214007892,-0.05259149425406612,1.0,0.0,False,False,62.39203373147926,62.800928843316115,0.006553642947377619,67.5531090920765,67.99704189948098,0.006571611778806339,147.2486993035572,149.36835290682154,0.014395058246963634,2,5,-0.11218679283883855,-0.07385713587886468,0.0,9.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,ridge,16,0,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h16__ridge__s0.npz,cpu_ridge,True,substantial_improvement,pareto_improvement,122.31013155674466,0.0,3707,32,5000,0,-0.1427455685399099,-0.07876220797985223,1.3307644384106914,1.1880188698707812,-0.10726584241339394,-0.13441757948083358,-0.08470863711925611,1.0,0.0,False,False,54.87527013709594,54.87527013709594,0.0,59.62355947139355,59.62355947139355,0.0,137.58737002191546,137.58737002191546,0.0,0,0,-0.16703607271991688,-0.11791649859084907,0.0,8.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,ridge,16,0,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h16__ridge__s0.npz,cpu_ridge,True,substantial_improvement,aggregate_focused_improvement,122.31013155674466,0.0,3707,32,5000,0,-0.11467470457026466,-0.08051831242904317,1.3307644384106914,1.2160897338404266,-0.0861720536410025,-0.10477423373111454,-0.07122665698510212,1.0,0.0,False,False,54.87527013709594,56.38138869823477,0.027446216799955046,59.62355947139355,61.242675574039154,0.02715564312161592,137.58737002191546,146.3876916859265,0.06396169693925613,1,6,-0.12963245572964383,-0.10026678326414527,0.0,7.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,ridge,16,0,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h16__ridge__s0.npz,cpu_ridge,True,substantial_improvement,pareto_improvement,122.31013155674466,0.0,3707,32,5000,0,-0.13498705752649862,-0.0862458314807224,1.3307644384106914,1.1957773808841927,-0.10143572643683753,-0.12537312961771677,-0.08211605236643467,1.0,0.0,False,False,54.87527013709594,55.195640049642634,0.005838147342989094,59.62355947139355,59.97457994789963,0.005887278109829946,137.58737002191546,138.5276691120324,0.006834196263560944,1,6,-0.15489811063218073,-0.11496259153556794,0.0,6.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,ridge,16,1,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h16__ridge__s0.npz,cpu_ridge,True,substantial_improvement,pareto_improvement,110.65440863300111,0.0,4317,32,5000,0,-0.1232713499644527,-0.06441105341089814,1.047340358377533,0.9240690084130804,-0.11769941736554115,-0.1471578947835123,-0.09480276065670429,1.0,0.0,False,False,44.17928847933639,44.17928847933639,0.0,48.2880528949783,48.2880528949783,0.0,92.45382481628651,92.45382481628651,0.0,0,0,-0.14780705425206755,-0.10091408264381325,0.0,5.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,ridge,16,1,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h16__ridge__s0.npz,cpu_ridge,True,substantial_improvement,aggregate_focused_improvement,110.65440863300111,0.0,4317,32,5000,0,-0.10366418503689855,-0.07694966370779177,1.047340358377533,0.9436761733406344,-0.09897850704186356,-0.12005584612842721,-0.08328963015602847,1.0,0.0,False,False,44.17928847933639,45.410643837855716,0.02787177885617725,48.2880528949783,49.60379586384741,0.02724779505462188,92.45382481628651,95.55362223727744,0.033528060382039156,0,7,-0.11928935277620874,-0.08959284309237037,0.0,4.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,ridge,16,1,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h16__ridge__s0.npz,cpu_ridge,True,substantial_improvement,aggregate_focused_improvement,110.65440863300111,0.0,4317,32,5000,0,-0.10696328353780885,-0.07890030193808961,1.047340358377533,0.9403770748397242,-0.10212848448188223,-0.12413778727779763,-0.08564183859596056,1.0,0.0,False,False,44.17928847933639,45.19247293577621,0.022933471572628535,48.2880528949783,49.370617795386565,0.022418897336008468,92.45382481628651,95.6636468771744,0.03471811001076562,0,7,-0.12353972741797765,-0.09191151600782914,0.0,3.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,ridge,16,2,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h16__ridge__s0.npz,cpu_ridge,True,substantial_improvement,pareto_improvement,129.7838402201766,0.0,3798,32,5000,0,-0.08629976495132986,-0.02514237334676306,1.3964343073665617,1.310134542415232,-0.06180008933902274,-0.08264705548702404,-0.04097094533036775,1.0,0.0,False,False,63.33732687610473,63.33732687610473,0.0,68.59357478251239,68.59357478251239,0.0,150.58917131035605,150.58917131035605,0.0,0,0,-0.1138809393640436,-0.057939958227244015,0.0,2.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,ridge,16,2,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h16__ridge__s0.npz,cpu_ridge,True,substantial_improvement,pareto_improvement,129.7838402201766,0.0,3798,32,5000,0,-0.08582987039323942,-0.04532181187278628,1.3964343073665617,1.3106044369733223,-0.061463593339453254,-0.07592743829038213,-0.047627578736830045,1.0,0.0,False,False,63.33732687610473,64.2167329010329,0.013884482789246654,68.59357478251239,69.55188014267955,0.013970774423196775,150.58917131035605,154.55834386283556,0.026357622649368716,1,6,-0.10329770821605067,-0.06764351952697871,0.0,13.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,ridge,16,2,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h16__ridge__s0.npz,cpu_ridge,True,substantial_improvement,pareto_improvement,129.7838402201766,0.0,3798,32,5000,0,-0.09008010042210013,-0.04348546841966128,1.3964343073665617,1.3063542069444616,-0.06450722382492587,-0.08091972221652066,-0.048573237048610364,1.0,0.0,False,False,63.33732687610473,63.80141043291593,0.007327173085769767,68.59357478251239,69.0966845656452,0.0073346488315853085,150.58917131035605,153.04048031647466,0.016278122688294715,2,5,-0.11082449941713347,-0.06886572019597066,0.0,27.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,0,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__lightgbm__s0.npz,cpu_lightgbm,True,substantial_improvement,pareto_improvement,172.09132864608608,0.0,4847,32,5000,0,-0.10352434617738772,-0.02563379378335684,1.1094787687062335,1.0059544225288457,-0.09330899256243341,-0.1310077321095921,-0.055331543094769085,1.0,0.0,False,False,46.61391014236898,46.61391014236898,0.0,50.64393849815153,50.64393849815153,0.0,111.9066560829698,111.9066560829698,0.0,0,0,-0.14724938392046247,-0.06135193682889318,0.0,1.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,0,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__lightgbm__s0.npz,cpu_lightgbm,True,substantial_improvement,aggregate_focused_improvement,172.09132864608608,0.0,4847,32,5000,0,-0.10958060617807355,-0.02850997933825683,1.1094787687062335,0.9998981625281598,-0.09876764591525787,-0.11951816789295366,-0.07832253672809089,1.0,0.0,False,False,46.61391014236898,48.364749365307496,0.03756044531752591,50.64393849815153,52.624986621154406,0.039117181280740744,111.9066560829698,119.56680362827979,0.06845122366654043,1,6,-0.1383671791749797,-0.0833653134973768,0.0,21.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,0,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__lightgbm__s0.npz,cpu_lightgbm,True,substantial_improvement,aggregate_focused_improvement,172.09132864608608,0.0,4847,32,5000,0,-0.11173564377369019,-0.027913668444997874,1.1094787687062335,0.9977431249325432,-0.10071003332852008,-0.12269060745535496,-0.07903395448390742,1.0,0.0,False,False,46.61391014236898,48.25110440351013,0.03512243997855593,50.64393849815153,52.45339652170897,0.035729014709696874,111.9066560829698,118.58520076844316,0.05967960190430273,1,6,-0.14160522165052875,-0.0843866848473154,0.0,20.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,1,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h1__lightgbm__s0.npz,cpu_lightgbm,True,substantial_improvement,pareto_improvement,127.44703509795418,0.0,5261,32,5000,0,-0.06528014757712979,-0.010447350041210335,0.8458250834966149,0.7805449359194851,-0.07717925236653382,-0.12234173838922459,-0.03330019822253519,0.9988,0.0024,False,False,36.35886707325332,36.35886707325332,0.0,39.72936029891442,39.72936029891442,0.0,71.11039077317626,71.11039077317626,0.0,0,0,-0.1069236841263902,-0.026550256606038422,0.0048,26.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,1,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h1__lightgbm__s0.npz,cpu_lightgbm,True,substantial_improvement,aggregate_focused_improvement,127.44703509795418,0.0,5261,32,5000,0,-0.07246011350734359,-0.014068535669762294,0.8458250834966149,0.7733649699892712,-0.08566796483239265,-0.11327959032944716,-0.05733575632177113,1.0,0.0,False,False,36.35886707325332,37.64921956318949,0.035489348095925424,39.72936029891442,41.10655059351849,0.034664295730976076,71.11039077317626,75.28350804834298,0.058685056147109095,2,5,-0.09991148267419983,-0.045596321228685274,0.0,19.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,1,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h1__lightgbm__s0.npz,cpu_lightgbm,True,substantial_improvement,aggregate_focused_improvement,127.44703509795418,0.0,5261,32,5000,0,-0.0727388472719513,-0.014324514342474615,0.8458250834966149,0.7730862362246635,-0.08599750550226194,-0.11423435532520912,-0.05712996753551647,1.0,0.0,False,False,36.35886707325332,37.60947021100513,0.03439609752504613,39.72936029891442,41.063882789641795,0.03359033421849075,71.11039077317626,75.84188024316872,0.06653724467757012,3,4,-0.10072817454323585,-0.04541291903580142,0.0,18.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,2,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h1__lightgbm__s0.npz,cpu_lightgbm,True,substantial_improvement,pareto_improvement,171.5725267317513,0.0,4852,32,5000,0,-0.1286618105462562,-0.014187384250934132,1.1492168649705437,1.0205550544242874,-0.11195607588786474,-0.14529773315047104,-0.07491041212115082,1.0,0.0,False,False,49.013908040781835,49.013908040781835,0.0,53.10746064417931,53.10746064417931,0.0,105.8445148851121,105.8445148851121,0.0,0,0,-0.17983568201523603,-0.0804367914151986,0.0,17.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,2,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h1__lightgbm__s0.npz,cpu_lightgbm,True,substantial_improvement,aggregate_focused_improvement,171.5725267317513,0.0,4852,32,5000,0,-0.132715741700876,-0.01909098949418464,1.1492168649705437,1.0165011232696677,-0.1154836356358882,-0.13844268371209645,-0.09131780544191749,1.0,0.0,False,False,49.013908040781835,50.31408647578854,0.026526724494706652,53.10746064417931,54.58208070868794,0.027766721410172508,105.8445148851121,108.46016765699007,0.024712218433965105,1,6,-0.17332343073814166,-0.09658160617293798,0.0,16.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,2,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h1__lightgbm__s0.npz,cpu_lightgbm,True,substantial_improvement,pareto_improvement,171.5725267317513,0.0,4852,32,5000,0,-0.1380009294507292,-0.017854655922428853,1.1492168649705437,1.0112159355198145,-0.1200825828937573,-0.14761516207941217,-0.08981749290632834,1.0,0.0,False,False,49.013908040781835,49.482016727441945,0.009550527704720488,53.10746064417931,53.62718341648629,0.009786247845460484,105.8445148851121,107.36962796076119,0.014408994904502204,3,4,-0.1842925429936826,-0.09580363024406802,0.0,15.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,0,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__lightgbm__s0.npz,cpu_lightgbm,True,substantial_improvement,pareto_improvement,171.44483583057644,0.0,4295,32,5000,0,-0.09322390881071695,-0.029569970694706793,1.08977444725631,0.9965505384455932,-0.08554422343579791,-0.1261671124365099,-0.047082693036416975,1.0,0.0,False,False,46.43133409300676,46.43133409300676,0.0,50.45526641263834,50.45526641263834,0.0,110.53426005754812,110.53426005754812,0.0,0,0,-0.14048063385558685,-0.05124196823809132,0.0,14.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,0,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__lightgbm__s0.npz,cpu_lightgbm,True,substantial_improvement,aggregate_focused_improvement,171.44483583057644,0.0,4295,32,5000,0,-0.10341510769096823,-0.027856864463207565,1.08977444725631,0.9863593395653419,-0.09489588230971382,-0.11598208849306406,-0.07567532718434893,1.0,0.0,False,False,46.43133409300676,48.13533315680388,0.03669933455678516,50.45526641263834,52.39922025578087,0.03852826436876364,110.53426005754812,118.48714401827557,0.07194949291366215,1,6,-0.13249689670490705,-0.07877473905431912,0.0,13.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,0,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__lightgbm__s0.npz,cpu_lightgbm,True,substantial_improvement,aggregate_focused_improvement,171.44483583057644,0.0,4295,32,5000,0,-0.10963837312159978,-0.029983588761265167,1.08977444725631,0.9801360741347103,-0.10060648182532889,-0.12641036158796573,-0.07733002541946907,1.0,0.0,False,False,46.43133409300676,47.52517354815664,0.023558217236635988,50.45526641263834,51.689085648927716,0.02445372552785339,110.53426005754812,116.52034133100771,0.054155890403057114,2,5,-0.1434465722239076,-0.08102944813493856,0.0,22.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,1,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__lightgbm__s0.npz,cpu_lightgbm,True,substantial_improvement,pareto_improvement,132.7397281498307,0.0,4778,32,5000,0,-0.06782000049093362,-0.009681133929051011,0.8619293246865776,0.7941093241956438,-0.07868394605972472,-0.12774326065375077,-0.03164985638767597,0.9996,0.0008,False,False,37.067892438444005,37.067892438444005,0.0,40.525543049872766,40.525543049872766,0.0,74.94490068696548,74.94490068696548,0.0,0,0,-0.1138551670536344,-0.026147801171338074,0.0032,24.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,1,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__lightgbm__s0.npz,cpu_lightgbm,True,substantial_improvement,aggregate_focused_improvement,132.7397281498307,0.0,4778,32,5000,0,-0.07453490339261008,-0.014981878625422551,0.8619293246865776,0.7873944212939674,-0.08647449536504995,-0.11543640237347216,-0.05735988778616186,1.0,0.0,False,False,37.067892438444005,38.482206354752634,0.038154689227537786,40.525543049872766,42.036568572179114,0.037285756305518315,74.94490068696548,79.70168032729445,0.0634703575123461,0,7,-0.10532539051690014,-0.046209618794169086,0.0,12.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,1,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__lightgbm__s0.npz,cpu_lightgbm,True,substantial_improvement,aggregate_focused_improvement,132.7397281498307,0.0,4778,32,5000,0,-0.0741397743284676,-0.01507133980875075,0.8619293246865776,0.7877895503581098,-0.08601607139358783,-0.11439071802043962,-0.05749061256799231,1.0,0.0,False,False,37.067892438444005,38.619719431439286,0.041864451710393,40.525543049872766,42.18222904698649,0.040880044348200965,74.94490068696548,81.24147314697059,0.08401602246836011,2,5,-0.10440575283220326,-0.046197266276180406,0.0,10.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,2,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h8__lightgbm__s0.npz,cpu_lightgbm,True,substantial_improvement,pareto_improvement,170.36132440790686,0.0,4341,32,5000,0,-0.11105865881560435,-0.009320533948989684,1.132114434314775,1.0210557754991707,-0.09809843903529403,-0.13427687975237543,-0.058183538223792554,1.0,0.0,False,False,49.542461084406845,49.542461084406845,0.0,53.69243579316868,53.69243579316868,0.0,106.71746212291372,106.71746212291372,0.0,0,0,-0.16200268645901508,-0.0624451721186704,0.0,9.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,2,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h8__lightgbm__s0.npz,cpu_lightgbm,True,substantial_improvement,pareto_improvement,170.36132440790686,0.0,4341,32,5000,0,-0.12043187154465992,-0.017729595352319105,1.132114434314775,1.0116825627701151,-0.10637782532783681,-0.13129342945569036,-0.0800199306217958,1.0,0.0,False,False,49.542461084406845,50.49019044260375,0.019129638242682975,53.69243579316868,54.78066938626573,0.020267912547106085,106.71746212291372,109.30341677169017,0.0242317854766639,1,6,-0.16005055230535095,-0.08383821033963251,0.0,8.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,2,independent,mint,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h8__lightgbm__s0.npz,cpu_lightgbm,True,substantial_improvement,pareto_improvement,170.36132440790686,0.0,4341,32,5000,0,-0.12225140740724641,-0.014404515052269584,1.132114434314775,1.0098630269075288,-0.10798502669144082,-0.1380641933115599,-0.07561581536414326,1.0,0.0,False,False,49.542461084406845,50.05683467225736,0.010382479525475363,53.69243579316868,54.25463628213135,0.010470757764247359,106.71746212291372,108.75770834241028,0.019118204077479627,3,4,-0.1681563042284186,-0.08014106639105648,0.0,7.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,16,0,independent,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h16__lightgbm__s0.npz,cpu_lightgbm,True,substantial_improvement,pareto_improvement,183.11774023810403,0.0,3707,32,5000,0,-0.08643840409534254,-0.022495892982568044,1.117143297745833,1.0307048936504906,-0.07737450000349783,-0.12528405725151265,-0.028923053472727056,0.9996,0.0008,False,False,47.06120562341507,47.06120562341507,0.0,51.149635601654055,51.149635601654055,0.0,113.76937071030085,113.76937071030085,0.0,0,0,-0.1391274579368431,-0.03203929875170735,0.0032,25.0,27,0.05,True
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,16,0,independent,wls,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h16__lightgbm__s0.npz,cpu_lightgbm,True,substantial_improvement,aggregate_focused_improvement,183.11774023810403,0.0,3707,32,5000,0,-0.09912394668874977,-0.026755944009244637,1.117143297745833,1.0180193510570834,-0.0887298405573946,-0.11337028493085947,-0.06458218177504231,1.0,0.0,False,False,47.06120562341507,49.1908727862314,0.045253136518813006,51.149635601654055,53.553969116238335,0.04700587768227483,113.76937071030085,125.06632390974123,0.09929696480616587,1,6,-0.12955403583148928,-0.0695111489560033,0.0,6.0,27,0.05,True
