hierarchy,model,horizon,fold,method,mean_mae,std_mae,cv,min_mae,max_mae,best_seed,worst_seed,identical_hashes,max_pred_abs_diff,stability_class,seed0_mae,seed1_mae,seed2_mae
cpu_core_weighted,dlinear,16,1,mint,0.9478770138211662,0.0023772515641656035,0.002507974694504106,0.9445418468941472,0.9499113174445812,0,2,False,424.17983323323006,practically_seed_stable,0.9445418468941472,0.9491778771247699,0.9499113174445812
cpu_core_weighted,dlinear,16,2,independent,1.3970669077235114,0.008028344649378474,0.005746571338133317,1.386207757726186,1.4053671312056177,0,2,False,406.29629677986213,practically_seed_stable,1.386207757726186,1.3996258342387302,1.4053671312056177
cpu_core_weighted,dlinear,16,2,bottom_up,1.3328984573319802,0.0063248287777183,0.004745169253461742,1.3255570504160183,1.3409944288012663,0,1,False,406.29629677986213,practically_seed_stable,1.3255570504160183,1.3409944288012663,1.3321438927786557
cpu_core_weighted,dlinear,16,2,wls,1.3279285180285576,0.005470445616818081,0.004119533199678175,1.3202023555469584,1.3321357981229187,0,1,False,406.29629677986213,practically_seed_stable,1.3202023555469584,1.3321357981229187,1.3314474004157957
cpu_core_weighted,dlinear,16,2,mint,1.3258500898898555,0.005315862463336344,0.004009399330943936,1.318452391754572,1.3307078769705418,0,1,False,406.29629677986213,practically_seed_stable,1.318452391754572,1.3307078769705418,1.328390000944453
memory_um,lightgbm,1,0,independent,1848635679.4026902,0.0,0.0,1848635679.4026902,1848635679.4026902,0,0,True,0.0,seed_invariant,1848635679.4026902,1848635679.4026902,1848635679.4026902
memory_um,lightgbm,1,0,bottom_up,2075080793.3826783,2.384185791015625e-07,1.1489604639099673e-16,2075080793.3826785,2075080793.3826785,0,0,True,0.0,seed_invariant,2075080793.3826785,2075080793.3826785,2075080793.3826785
memory_um,lightgbm,1,0,wls,1868845404.0685003,0.0,0.0,1868845404.0685003,1868845404.0685003,0,0,True,0.0,seed_invariant,1868845404.0685003,1868845404.0685003,1868845404.0685003
memory_um,lightgbm,1,0,mint,1832887965.9285433,0.0,0.0,1832887965.9285433,1832887965.9285433,0,0,True,0.0,seed_invariant,1832887965.9285433,1832887965.9285433,1832887965.9285433
memory_um,lightgbm,1,1,independent,1352577183.8579013,0.0,0.0,1352577183.8579013,1352577183.8579013,0,0,True,0.0,seed_invariant,1352577183.8579013,1352577183.8579013,1352577183.8579013
