hierarchy,unit,base_model,horizon,fold,method_a,method_b,n_paired,block_length,n_boot,seed,mean_paired_diff,median_paired_diff,mae_independent,mae_reconciled,relative_mae_diff,ci_low,ci_high,prob_reconciliation_improves,p_value_raw,ci_crosses_zero,effect_class,outcome,correction_family,macro_independent,macro_reconciled,macro_rel,weighted_independent,weighted_reconciled,weighted_rel,worst_independent,worst_reconciled,worst_rel,machines_improved,machines_degraded,coherence_before,coherence_after,tradeoff_class,npz_path,p_value_holm,reject_holm_0.05,family_size,alpha,ci_low_rel,ci_high_rel
cpu_core_weighted,cpu_weighted_mean_pct,ridge,1,2,independent,mint,4852,32,1000,0,-0.0854853390175601,-0.0431415408512831,1.3847823097729834,1.2992969707554234,-0.0617319692880639,-0.10277305935881,-0.0679871209946521,1.0,0.0,False,substantial_improvement,win,cpu_ridge,1.7729855805271082,1.7824848743249773,0.0053577952929797,1.8611449668587117,1.8714545712345796,0.0055393881505473,4.213620774389836,4.254968454230816,0.0098128621570049,2,5,130.53487334987042,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h1__ridge__s0.npz,0.0,True,27.0,0.05,-0.07421604004723188,-0.04909589075108684
cpu_core_weighted,cpu_weighted_mean_pct,ridge,8,0,independent,bottom_up,4295,32,1000,0,-0.1353438615851518,-0.0749134504645105,1.305772444046933,1.170428582461781,-0.1036504194909226,-0.1594133712763433,-0.1130433782139757,1.0,0.0,False,substantial_improvement,win,cpu_ridge,1.5395762495432836,1.5395762495432836,0.0,1.6175623067477187,1.6175623067477187,0.0,3.7355074791753857,3.7355074791753857,0.0,0,0,122.7085416830396,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__ridge__s0.npz,0.0,True,27.0,0.05,-0.1220835774281461,-0.08657203537212385
cpu_core_weighted,cpu_weighted_mean_pct,ridge,8,0,independent,wls,4295,32,1000,0,-0.11025870734162,-0.0790349958974204,1.305772444046933,1.195513736705313,-0.0844394502612561,-0.124527215629974,-0.0975083678041673,1.0,0.0,False,substantial_improvement,win,cpu_ridge,1.5395762495432836,1.5795637000848166,0.0259730237806638,1.6175623067477187,1.660462032230298,0.0265212198031702,3.7355074791753857,3.97599928350762,0.0643799552464886,1,6,122.7085416830396,0.0,aggregate_focused_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__ridge__s0.npz,0.0,True,27.0,0.05,-0.09536670512362119,-0.07467485490960674
cpu_core_weighted,cpu_weighted_mean_pct,ridge,8,0,independent,mint,4295,32,1000,0,-0.1283815497822187,-0.0848548397777547,1.305772444046933,1.1773908942647142,-0.0983184707010131,-0.1477911065829973,-0.1110880443670338,1.0,0.0,False,substantial_improvement,win,cpu_ridge,1.5395762495432836,1.5480707654978052,0.0055174376436642,1.6175623067477187,1.626864589127452,0.0057508031319278,3.7355074791753857,3.766789091836293,0.0083741266307979,1,6,122.7085416830396,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__ridge__s0.npz,0.0,True,27.0,0.05,-0.11318289588418155,-0.08507458161909336
cpu_core_weighted,cpu_weighted_mean_pct,ridge,8,1,independent,bottom_up,4778,32,1000,0,-0.1229296048746453,-0.0660935972127606,1.052109336067894,0.9291797311932488,-0.1168410930883634,-0.1456882730882498,-0.1025185905170899,1.0,0.0,False,substantial_improvement,win,cpu_ridge,1.2517648100970489,1.2517648100970489,0.0,1.310742352362779,1.310742352362779,0.0,2.5261578992573392,2.5261578992573392,0.0,0,0,111.16586994739626,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__ridge__s0.npz,0.0,True,27.0,0.05,-0.1384725599268405,-0.09744100446845028
cpu_core_weighted,cpu_weighted_mean_pct,ridge,8,1,independent,wls,4778,32,1000,0,-0.1031937606879004,-0.0778290668453213,1.052109336067894,0.9489155753799936,-0.0980827345127191,-0.1176342946544966,-0.0900407350628349,1.0,0.0,False,substantial_improvement,win,cpu_ridge,1.2517648100970489,1.2858569867413825,0.0272352892247308,1.310742352362779,1.3471602990105993,0.0277842144813374,2.5261578992573392,2.662689081870514,0.05404697095669,0,7,111.16586994739626,0.0,aggregate_focused_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__ridge__s0.npz,0.0,True,27.0,0.05,-0.11180805133251427,-0.08558115775243388
cpu_core_weighted,cpu_weighted_mean_pct,ridge,8,1,independent,mint,4778,32,1000,0,-0.1063830969426303,-0.0801197528397311,1.052109336067894,0.9457262391252638,-0.1011141079122266,-0.1214626117482125,-0.0925619655496019,1.0,0.0,False,substantial_improvement,win,cpu_ridge,1.2517648100970489,1.280564837827223,0.0230075390343823,1.310742352362779,1.341504580069011,0.023469316949116,2.5261578992573392,2.6261573320730105,0.039585582850965,0,7,111.16586994739626,0.0,aggregate_focused_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__ridge__s0.npz,0.0,True,27.0,0.05,-0.11544675784568303,-0.0879775156216547
cpu_core_weighted,cpu_weighted_mean_pct,ridge,8,2,independent,bottom_up,4341,32,1000,0,-0.0912420761353667,-0.0270259857606784,1.382419569308397,1.2911774931730304,-0.0660017249184439,-0.1156267044944853,-0.0669703935276443,1.0,0.0,False,substantial_improvement,win,cpu_ridge,1.7626867824763626,1.7626867824763626,0.0,1.8506111700015055,1.8506111700015055,0.0,4.090241647321048,4.090241647321048,0.0,0,0,129.19730536784897,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h8__ridge__s0.npz,0.0,True,27.0,0.05,-0.08364081864981956,-0.048444332686312125
cpu_core_weighted,cpu_weighted_mean_pct,ridge,8,2,independent,wls,4341,32,1000,0,-0.089119254594249,-0.0474826894513174,1.382419569308397,1.293300314714148,-0.0644661407960493,-0.1047711335296596,-0.0721452788987557,1.0,0.0,False,substantial_improvement,win,cpu_ridge,1.7626867824763626,1.785733086472116,0.0130745315758118,1.8506111700015055,1.875582031438328,0.013493305261311,4.090241647321048,4.187871567828481,0.023868985973329,0,7,129.19730536784897,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h8__ridge__s0.npz,0.0,True,27.0,0.05,-0.0757882309074046,-0.052187686358381676
cpu_core_weighted,cpu_weighted_mean_pct,ridge,8,2,independent,mint,4341,32,1000,0,-0.0942029035529629,-0.045201043684725,1.382419569308397,1.288216665755434,-0.0681434968401751,-0.1121964129039131,-0.0745285968293557,1.0,0.0,False,substantial_improvement,win,cpu_ridge,1.7626867824763626,1.7738988903540764,0.0063608055550074,1.8506111700015055,1.8627394148441263,0.0065536429473786,4.090241647321048,4.149120914078399,0.0143950582469654,2,5,129.19730536784897,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h8__ridge__s0.npz,0.0,True,27.0,0.05,-0.08115945071585122,-0.0539117055950251
cpu_core_weighted,cpu_weighted_mean_pct,ridge,16,0,independent,bottom_up,3707,32,1000,0,-0.1427455685399099,-0.0787622079798524,1.3307644384106914,1.1880188698707812,-0.1072658424133941,-0.1665180385565807,-0.1179310756876953,1.0,0.0,False,substantial_improvement,win,cpu_ridge,1.5491061962098909,1.5491061962098909,0.0,1.627656317625726,1.627656317625726,0.0,3.8218713894976486,3.8218713894976486,0.0,0,0,122.31013155674466,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h16__ridge__s0.npz,0.0,True,27.0,0.05,-0.1251296125371747,-0.08861904652978127
cpu_core_weighted,cpu_weighted_mean_pct,ridge,16,0,independent,wls,3707,32,1000,0,-0.1146747045702646,-0.0805183124290429,1.3307644384106914,1.2160897338404266,-0.0861720536410025,-0.1291405637466217,-0.1004059820038126,1.0,0.0,False,substantial_improvement,win,cpu_ridge,1.5491061962098909,1.5907748556210015,0.0268985170371527,1.627656317625726,1.6723293257951006,0.0274462167999566,3.8218713894976486,4.0663247690535185,0.0639616969392581,1,6,122.31013155674466,0.0,aggregate_focused_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h16__ridge__s0.npz,0.0,True,27.0,0.05,-0.09704239159024418,-0.07544985356215687
cpu_core_weighted,cpu_weighted_mean_pct,ridge,16,0,independent,mint,3707,32,1000,0,-0.1349870575264986,-0.0862458314807224,1.3307644384106914,1.1957773808841927,-0.1014357264368375,-0.1548981106321807,-0.1152916382041623,1.0,0.0,False,substantial_improvement,win,cpu_ridge,1.5491061962098909,1.5578373062454796,0.0056362243317795,1.627656317625726,1.6371588150317709,0.0058381473429884,3.8218713894976486,3.8479908086675514,0.0068341962635576,1,6,122.31013155674466,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h16__ridge__s0.npz,0.0,True,27.0,0.05,-0.1163978433457185,-0.08663564705850803
cpu_core_weighted,cpu_weighted_mean_pct,ridge,16,1,independent,bottom_up,4317,32,1000,0,-0.1232713499644527,-0.0644110534108978,1.047340358377533,0.9240690084130804,-0.117699417365541,-0.1481745792637872,-0.1006040456403147,1.0,0.0,False,substantial_improvement,win,cpu_ridge,1.251302964526264,1.251302964526264,0.0,1.3104026243870963,1.3104026243870963,0.0,2.5681618004524034,2.5681618004524034,0.0,0,0,110.65440863300113,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h16__ridge__s0.npz,0.0,True,27.0,0.05,-0.14147700704795618,-0.09605668762365227
cpu_core_weighted,cpu_weighted_mean_pct,ridge,16,1,independent,wls,4317,32,1000,0,-0.1036641850368985,-0.0769496637077918,1.047340358377533,0.9436761733406346,-0.0989785070418633,-0.1188691836714827,-0.0890424014957834,1.0,0.0,False,substantial_improvement,win,cpu_ridge,1.251302964526264,1.2854972378302896,0.0273269338229141,1.3104026243870963,1.3469258765465677,0.027871778856177,2.5681618004524034,2.65426728436881,0.0335280603820361,0,7,110.65440863300113,0.0,aggregate_focused_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h16__ridge__s0.npz,0.0,True,27.0,0.05,-0.11349623140239397,-0.08501763613284387
cpu_core_weighted,cpu_weighted_mean_pct,ridge,16,1,independent,mint,4317,32,1000,0,-0.1069632835378088,-0.0789003019380895,1.047340358377533,0.9403770748397242,-0.1021284844818821,-0.1231630236678222,-0.0916463767844375,1.0,0.0,False,substantial_improvement,win,cpu_ridge,1.251302964526264,1.279439598968975,0.0224858689225301,1.3104026243870963,1.3404547057221758,0.0229334715726285,2.5681618004524034,2.657323524365952,0.034718110010764,0,7,110.65440863300113,0.0,aggregate_focused_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h16__ridge__s0.npz,0.0,True,27.0,0.05,-0.11759598747690561,-0.08750391031088472
cpu_core_weighted,cpu_weighted_mean_pct,ridge,16,2,independent,bottom_up,3798,32,1000,0,-0.0862997649513298,-0.0251423733467632,1.3964343073665615,1.310134542415232,-0.0618000893390226,-0.1139070209569942,-0.0577870151209828,1.0,0.0,False,substantial_improvement,win,cpu_ridge,1.7883880037266828,1.7883880037266828,0.0,1.8786495259861589,1.8786495259861589,0.0,4.183032536398787,4.183032536398787,0.0,0,0,129.7838402201766,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h16__ridge__s0.npz,0.0,True,27.0,0.05,-0.08156991013190126,-0.04138183573415589
cpu_core_weighted,cpu_weighted_mean_pct,ridge,16,2,independent,wls,3798,32,1000,0,-0.0858298703932394,-0.0453218118727863,1.3964343073665615,1.3106044369733223,-0.061463593339453,-0.1030158053479623,-0.0679677851203585,1.0,0.0,False,substantial_improvement,win,cpu_ridge,1.7883880037266828,1.8124577464747251,0.0134589041627908,1.8786495259861589,1.904733602996736,0.0138844827892444,4.183032536398787,4.293287329523202,0.0263576226493649,1,6,129.7838402201766,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h16__ridge__s0.npz,0.0,True,27.0,0.05,-0.07377060618213588,-0.04867238276932213
cpu_core_weighted,cpu_weighted_mean_pct,ridge,16,2,independent,mint,3798,32,1000,0,-0.0900801004221001,-0.043485468419661,1.3964343073665615,1.3063542069444614,-0.064507223824926,-0.1110209661304107,-0.0692629742513252,1.0,0.0,False,substantial_improvement,win,cpu_ridge,1.7883880037266828,1.8011316555941457,0.0071257757493939,1.8786495259861589,1.8924147162305545,0.0073271730857674,4.183032536398787,4.251124453235393,0.0162781226882895,2,5,129.7838402201766,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h16__ridge__s0.npz,0.0,True,27.0,0.05,-0.0795031785918934,-0.04959988012751093
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,0,independent,bottom_up,4847,32,1000,0,-0.1035243461773877,-0.0256337937833568,1.1094787687062335,1.0059544225288457,-0.0933089925624335,-0.145599607117284,-0.0619541698043127,1.0,0.0,False,substantial_improvement,win,cpu_lightgbm,1.3184866520292988,1.3184866520292988,0.0,1.3826159787990782,1.3826159787990782,0.0,3.1085182245269385,3.1085182245269385,0.0,0,0,172.09132864608608,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.13123244105614398,-0.05584078898288215
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,0,independent,wls,4847,32,1000,0,-0.1095806061780735,-0.0285099793382566,1.1094787687062335,0.9998981625281598,-0.098767645915258,-0.1376201026825626,-0.083294897445462,1.0,0.0,False,substantial_improvement,win,cpu_lightgbm,1.3184866520292988,1.3651382597125197,0.0353826924310675,1.3826159787990782,1.434547650665902,0.0375604453175284,3.1085182245269385,3.3213001007855527,0.0684512236665415,1,6,172.09132864608608,0.0,aggregate_focused_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.1240403210626931,-0.07507570202771201
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,0,independent,mint,4847,32,1000,0,-0.1117356437736901,-0.0279136684449981,1.1094787687062335,0.9977431249325432,-0.1007100333285201,-0.1404488969542732,-0.0840870248105757,1.0,0.0,False,substantial_improvement,win,cpu_lightgbm,1.3184866520292988,1.3627605607406963,0.0335793378289078,1.3826159787990782,1.431176825527844,0.0351224399785579,3.1085182245269385,3.2940333546789757,0.0596796019043026,1,6,172.09132864608608,0.0,aggregate_focused_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.12658998163439494,-0.07578966554594806
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,1,independent,bottom_up,5261,32,1000,0,-0.0652801475771297,-0.0104473500412103,0.8458250834966149,0.7805449359194851,-0.0771792523665337,-0.1079912589572345,-0.0263020886129339,0.998,0.004,False,substantial_improvement,win,cpu_lightgbm,1.0345034356324223,1.0345034356324223,0.0,1.0784409725117516,1.0784409725117516,0.0,1.9752886325882328,1.9752886325882328,0.0,0,0,127.44703509795418,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h1__lightgbm__s0.npz,0.008,True,27.0,0.05,-0.12767564011083943,-0.03109636865367231
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,1,independent,wls,5261,32,1000,0,-0.0724601135073435,-0.0140685356697621,0.8458250834966149,0.7733649699892713,-0.0856679648323926,-0.099872537155064,-0.0455921245186088,1.0,0.0,False,substantial_improvement,win,cpu_lightgbm,1.0345034356324223,1.0703616150331396,0.0346622139333891,1.0784409725117516,1.11671413958613,0.0354893480959258,1.9752886325882328,2.0912085568984167,0.0586850561471075,2,5,127.44703509795418,0.0,aggregate_focused_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h1__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.1180770576608984,-0.05390254487385543
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,1,independent,mint,5261,32,1000,0,-0.0727388472719513,-0.0143245143424746,0.8458250834966149,0.7730862362246635,-0.0859975055022619,-0.1007361988748568,-0.0454206471312177,1.0,0.0,False,substantial_improvement,win,cpu_lightgbm,1.0345034356324223,1.0692624683159118,0.0335997266768283,1.0784409725117516,1.1155351333772705,0.0343960975250452,1.9752886325882328,2.1067188956435667,0.0665372446775639,3,4,127.44703509795418,0.0,aggregate_focused_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h1__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.11909814551540189,-0.053699811009919614
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,2,independent,bottom_up,4852,32,1000,0,-0.1286618105462562,-0.0141873842509338,1.1492168649705437,1.0205550544242874,-0.1119560758878648,-0.1807204551748019,-0.080534859802887,1.0,0.0,False,substantial_improvement,win,cpu_lightgbm,1.3925057184841705,1.3925057184841705,0.0,1.4538023571418317,1.4538023571418317,0.0,2.9401254134753323,2.9401254134753323,0.0,0,0,171.5725267317513,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h1__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.15725531071059776,-0.07007803510171358
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,2,independent,wls,4852,32,1000,0,-0.132715741700876,-0.0190909894941843,1.1492168649705437,1.0165011232696677,-0.1154836356358881,-0.1726579174864618,-0.0977955725180464,1.0,0.0,False,substantial_improvement,win,cpu_lightgbm,1.3925057184841705,1.4269366683624864,0.0247258947818154,1.4538023571418317,1.4923669717394907,0.0265267244947085,2.9401254134753323,3.012782434916393,0.0247122184339673,1,6,171.5725267317513,0.0,aggregate_focused_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h1__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.1502396307862114,-0.08509757861981347
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,1,2,independent,mint,4852,32,1000,0,-0.1380009294507292,-0.0178546559224291,1.1492168649705437,1.0112159355198145,-0.1200825828937572,-0.1838085684173945,-0.0969414396491349,1.0,0.0,False,substantial_improvement,win,cpu_lightgbm,1.3925057184841705,1.4050847085321467,0.0090333489342286,1.4538023571418317,1.4676869368309058,0.0095505277047227,2.9401254134753323,2.982489665576702,0.0144089949045042,3,4,171.5725267317513,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h1__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.15994245648501323,-0.08435434825577474
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,0,independent,bottom_up,4295,32,1000,0,-0.0932239088107169,-0.0295699706947068,1.08977444725631,0.9965505384455932,-0.0855442234357978,-0.1409027133156738,-0.0527482158410198,1.0,0.0,False,substantial_improvement,win,cpu_lightgbm,1.313124136803469,1.313124136803469,0.0,1.3772005875044395,1.3772005875044395,0.0,3.070396112709679,3.070396112709679,0.0,0,0,171.44483583057644,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.1292952992891511,-0.04840287453410408
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,0,independent,wls,4295,32,1000,0,-0.1034151076909682,-0.0278568644632072,1.08977444725631,0.986359339565342,-0.0948958823097136,-0.1328295064680373,-0.080016783881925,1.0,0.0,False,substantial_improvement,win,cpu_lightgbm,1.313124136803469,1.3583125090773407,0.0344128715689238,1.3772005875044395,1.427742932617064,0.0366993345567835,3.070396112709679,3.2913095560632093,0.0719494929136587,1,6,171.44483583057644,0.0,aggregate_focused_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.12188715454143548,-0.07342508725854298
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,0,independent,mint,4295,32,1000,0,-0.1096383731215997,-0.0299835887612669,1.08977444725631,0.9801360741347104,-0.1006064818253288,-0.1447389327798195,-0.0825999012415819,1.0,0.0,False,substantial_improvement,win,cpu_lightgbm,1.313124136803469,1.3422613888887174,0.022189259391863,1.3772005875044395,1.4096449781232898,0.0235582172366343,3.070396112709679,3.2366761480835513,0.0541558904030552,2,5,171.44483583057644,0.0,aggregate_focused_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.13281549511848442,-0.07579541018743925
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,1,independent,bottom_up,4778,32,1000,0,-0.0678200004909336,-0.0096811339290508,0.8619293246865776,0.7941093241956438,-0.0786839460597248,-0.1158283869424667,-0.029200299729549,1.0,0.0,False,substantial_improvement,win,cpu_lightgbm,1.0536113032789494,1.0536113032789494,0.0,1.09947138588605,1.09947138588605,0.0,2.081802796860142,2.081802796860142,0.0,0,0,132.7397281498307,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.1343826966144646,-0.033877835331994385
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,1,independent,wls,4778,32,1000,0,-0.07453490339261,-0.0149818786254225,0.8619293246865776,0.7873944212939675,-0.0864744953650499,-0.1066678379424352,-0.0473180951003885,1.0,0.0,False,substantial_improvement,win,cpu_lightgbm,1.0536113032789494,1.092892682804785,0.0372826102032006,1.09947138588605,1.141421374929106,0.0381546892275408,2.081802796860142,2.213935564647074,0.0634703575123544,0,7,132.7397281498307,0.0,aggregate_focused_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.12375473822197976,-0.05489788286016922
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,1,independent,mint,4778,32,1000,0,-0.0741397743284676,-0.0150713398087507,0.8619293246865776,0.7877895503581099,-0.0860160713935878,-0.1056749844290237,-0.0472221186405543,1.0,0.0,False,substantial_improvement,win,cpu_lightgbm,1.0536113032789494,1.0967304775472884,0.0409251249812407,1.09947138588605,1.1455001526274349,0.0418644517103924,2.081802796860142,2.256707587415843,0.0840160224683622,2,5,132.7397281498307,0.0,aggregate_focused_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.12260284155832636,-0.05478653212979571
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,2,independent,bottom_up,4341,32,1000,0,-0.1110586588156043,-0.0093205339489897,1.132114434314775,1.0210557754991707,-0.098098439035294,-0.1598235264671965,-0.0650780413277148,1.0,0.0,False,substantial_improvement,win,cpu_lightgbm,1.4066033305330028,1.4066033305330028,0.0,1.4694797779273212,1.4694797779273212,0.0,2.9643739478587205,2.9643739478587205,0.0,0,0,170.36132440790686,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h8__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.14117258964543763,-0.05748362476016306
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,2,independent,wls,4341,32,1000,0,-0.1204318715446599,-0.0177295953523191,1.132114434314775,1.0116825627701151,-0.1063778253278368,-0.1590737340753438,-0.0853550278728288,1.0,0.0,False,substantial_improvement,win,cpu_lightgbm,1.4066033305330028,1.4314726108477198,0.0176803792333502,1.4694797779273212,1.4975903944840094,0.0191296382426832,2.9643739478587205,3.0362060214358495,0.0242317854766656,1,6,170.36132440790686,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h8__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.14051029582678623,-0.07539434644209875
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,8,2,independent,mint,4341,32,1000,0,-0.1222514074072464,-0.0144045150522691,1.132114434314775,1.0098630269075288,-0.1079850266914407,-0.1668747480353015,-0.0822930369896021,1.0,0.0,False,substantial_improvement,win,cpu_lightgbm,1.4066033305330028,1.420622079120001,0.0099663837577337,1.4694797779273212,1.4847366216347533,0.0103824795254764,2.9643739478587205,3.0210474539558403,0.0191182040774771,3,4,170.36132440790686,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h8__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.14740095433577288,-0.0726896809149959
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,16,0,independent,bottom_up,3707,32,1000,0,-0.0864384040953425,-0.022495892982568,1.117143297745833,1.0307048936504906,-0.0773745000034978,-0.1358904416696668,-0.0338843861408127,1.0,0.0,False,substantial_improvement,win,cpu_lightgbm,1.3301354206145657,1.3301354206145657,0.0,1.3958832176436664,1.3958832176436664,0.0,3.160260297508352,3.160260297508352,0.0,0,0,183.11774023810403,0.0,pareto_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h16__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.1216410123427012,-0.030331279979197354
cpu_core_weighted,cpu_weighted_mean_pct,lightgbm,16,0,independent,wls,3707,32,1000,0,-0.0991239466887497,-0.0267559440092446,1.117143297745833,1.0180193510570834,-0.0887298405573945,-0.1299465894427765,-0.0706374465162743,1.0,0.0,False,substantial_improvement,win,cpu_lightgbm,1.3301354206145657,1.3870135076814685,0.0427611250594495,1.3958832176436664,1.459051311456015,0.0452531365188129,3.160260297508352,3.474064553048365,0.0992969648061667,1,6,183.11774023810403,0.0,aggregate_focused_improvement,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h16__lightgbm__s0.npz,0.0,True,27.0,0.05,-0.11632043060633508,-0.0632304259075861
