run_id,experiment_stage,eligible_for_final_claims,evaluation_role,freeze_commit,freeze_tag,dataset_fingerprint,config_hash,pack_id,pack_hash,hierarchy,fold,horizon,context,base_model,seed,summing_matrix_hash,wall_train_sec_sum,top_mae_independent,reconciliation_method,nonnegative,coherence_error_before,coherence_error_after,is_coherent_after,top_mae,bottom_mae_mean
base__cpu_core_weighted__f0__h16__ridge__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,16,32,ridge,0,abe0cd1cb9555ccb,0.0662069989994051,314.0604074649231,independent,False,122.31013155674466,122.31013155674466,False,314.0604074649231,54.87527013709591
base__cpu_core_weighted__f0__h16__ridge__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,16,32,ridge,0,abe0cd1cb9555ccb,0.0662069989994051,314.0604074649231,bottom_up,False,122.31013155674466,0.0,True,280.3724532895044,54.87527013709591
base__cpu_core_weighted__f0__h16__ridge__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,16,32,ridge,0,abe0cd1cb9555ccb,0.0662069989994051,314.0604074649231,wls,False,122.31013155674466,0.0,True,286.9971771863407,56.3813886982348
base__cpu_core_weighted__f0__h16__ridge__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,16,32,ridge,0,abe0cd1cb9555ccb,0.0662069989994051,314.0604074649231,mint,False,122.31013155674466,0.0,True,282.2034618886695,55.19564004964256
base__cpu_core_weighted__f0__h16__lightgbm__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,16,32,lightgbm,0,abe0cd1cb9555ccb,105.47671766599797,263.6458182680166,independent,False,183.11774023810403,183.11774023810403,False,263.6458182680166,47.06120562341504
base__cpu_core_weighted__f0__h16__lightgbm__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,16,32,lightgbm,0,abe0cd1cb9555ccb,105.47671766599797,263.6458182680166,bottom_up,False,183.11774023810403,0.0,True,243.2463549015158,47.06120562341504
base__cpu_core_weighted__f0__h16__lightgbm__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,16,32,lightgbm,0,abe0cd1cb9555ccb,105.47671766599797,263.6458182680166,wls,False,183.11774023810403,0.0,True,240.2525668494717,49.19087278623136
base__cpu_core_weighted__f0__h16__lightgbm__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,16,32,lightgbm,0,abe0cd1cb9555ccb,105.47671766599797,263.6458182680166,mint,False,183.11774023810403,0.0,True,239.06700345427703,48.22835549140253
base__cpu_core_weighted__f1__h1__persistence__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,1,32,persistence,0,abe0cd1cb9555ccb,0.0001715410007818,258.5864403621402,independent,False,0.0,0.0,True,258.5864403621402,48.96000833581534
base__cpu_core_weighted__f1__h1__persistence__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,1,32,persistence,0,abe0cd1cb9555ccb,0.0001715410007818,258.5864403621402,bottom_up,False,0.0,0.0,True,258.5864403621402,48.96000833581534
