hierarchy,base_model,horizon,fold,method,npz_path,summing_matrix_hash,top_mae_recon,bottom_mae_mean_recon,coherence_before_recon,coherence_after_recon,adjustment_magnitude,nonnegative,match_ok,diff_top_mae,ok_top_mae,diff_bottom_mae_mean,ok_bottom_mae_mean,diff_coherence_before,ok_coherence_before,diff_coherence_after,ok_coherence_after
memory_um,lightgbm,1,2,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h1__lightgbm__s0.npz,abe0cd1cb9555ccb,1173657905.0886176,232768082.75907645,763501987.9491076,0.0,763501987.9491076,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,1,2,wls,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h1__lightgbm__s0.npz,abe0cd1cb9555ccb,1167809504.6159296,240270211.25762352,763501987.9491076,0.0,531098737.91563314,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,1,2,mint,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h1__lightgbm__s0.npz,abe0cd1cb9555ccb,1166472261.9314036,234949607.09311682,763501987.9491076,0.0,640491982.4162027,False,True,0.0,True,2.9802322387695312e-08,True,0.0,True,0.0,True
memory_um,lightgbm,8,0,independent,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h8__lightgbm__s0.npz,abe0cd1cb9555ccb,1526324191.3500135,506382941.607602,1792691829.1344185,1792691829.1344185,0.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,8,0,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h8__lightgbm__s0.npz,abe0cd1cb9555ccb,2008866215.1720126,506382941.607602,1792691829.1344185,0.0,1792691829.1344185,False,True,-2.384185791015625e-07,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,8,0,wls,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h8__lightgbm__s0.npz,abe0cd1cb9555ccb,1616183556.0337863,535715187.2514022,1792691829.1344185,0.0,1102029668.4477997,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,8,0,mint,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h8__lightgbm__s0.npz,abe0cd1cb9555ccb,1758572960.419478,528429739.88751686,1792691829.1344185,0.0,1385990517.463282,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,8,1,independent,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h8__lightgbm__s0.npz,abe0cd1cb9555ccb,1349230704.7903304,255925025.03682604,799168503.5116102,799168503.5116102,0.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,8,1,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h8__lightgbm__s0.npz,abe0cd1cb9555ccb,1340514100.6138046,255925025.03682604,799168503.5116102,0.0,799168503.5116102,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,8,1,wls,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h8__lightgbm__s0.npz,abe0cd1cb9555ccb,1316136713.382926,260569657.43985084,799168503.5116102,0.0,544588981.2086989,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,8,1,mint,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h8__lightgbm__s0.npz,abe0cd1cb9555ccb,1316686002.217671,261977288.54998517,799168503.5116102,0.0,554991473.3401803,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,8,2,independent,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__lightgbm__s0.npz,abe0cd1cb9555ccb,1262294522.4928114,232323552.07860938,767941323.936843,767941323.936843,0.0,False,True,0.0,True,2.9802322387695312e-08,True,0.0,True,0.0,True
memory_um,lightgbm,8,2,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__lightgbm__s0.npz,abe0cd1cb9555ccb,1167561614.072031,232323552.07860938,767941323.936843,0.0,767941323.936843,False,True,0.0,True,2.9802322387695312e-08,True,0.0,True,0.0,True
memory_um,lightgbm,8,2,wls,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__lightgbm__s0.npz,abe0cd1cb9555ccb,1162557010.7609544,240670947.22559813,767941323.936843,0.0,530223525.68760204,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,8,2,mint,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h8__lightgbm__s0.npz,abe0cd1cb9555ccb,1160263172.3851845,235799166.0215833,767941323.936843,0.0,619383749.1567234,False,True,2.384185791015625e-07,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,16,0,independent,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h16__lightgbm__s0.npz,abe0cd1cb9555ccb,1735274052.5911322,493552141.9963023,1522331834.1169596,1522331834.1169596,0.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,16,0,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h16__lightgbm__s0.npz,abe0cd1cb9555ccb,2111881147.9847877,493552141.9963023,1522331834.1169596,0.0,1522331834.1169596,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,16,0,wls,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h16__lightgbm__s0.npz,abe0cd1cb9555ccb,1841620625.6393313,517959041.81285065,1522331834.1169596,0.0,898795840.5075446,False,True,2.384185791015625e-07,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,16,0,mint,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f0__h16__lightgbm__s0.npz,abe0cd1cb9555ccb,1896120912.491208,514972121.9736704,1522331834.1169596,0.0,1060195302.3652849,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,16,1,independent,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h16__lightgbm__s0.npz,abe0cd1cb9555ccb,1348125215.317614,265230185.9482822,787283428.9104376,787283428.9104376,0.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,16,1,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h16__lightgbm__s0.npz,abe0cd1cb9555ccb,1398288473.5837512,265230185.9482822,787283428.9104376,0.0,787283428.9104376,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,16,1,wls,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h16__lightgbm__s0.npz,abe0cd1cb9555ccb,1354999717.5109816,269224669.04179174,787283428.9104376,0.0,531110335.4800176,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,16,1,mint,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f1__h16__lightgbm__s0.npz,abe0cd1cb9555ccb,1355061135.6553676,271808252.7808545,787283428.9104376,0.0,531632902.53978145,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,16,2,independent,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h16__lightgbm__s0.npz,abe0cd1cb9555ccb,1266339742.2184117,228151917.36735824,780548531.5914713,780548531.5914713,0.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,16,2,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h16__lightgbm__s0.npz,abe0cd1cb9555ccb,1130609376.3134103,228151917.36735824,780548531.5914713,0.0,780548531.5914713,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,16,2,wls,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h16__lightgbm__s0.npz,abe0cd1cb9555ccb,1135057345.1545937,237802041.6769665,780548531.5914713,0.0,544013608.479531,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,lightgbm,16,2,mint,/Users/fgtek002/TimeTrack/results/final/packs/01_memory_classical/metrics/predictions/base__memory_um__f2__h16__lightgbm__s0.npz,abe0cd1cb9555ccb,1128115358.949221,231715380.6134359,780548531.5914713,0.0,650806104.6289303,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,1,0,independent,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h1__dlinear__s0.npz,abe0cd1cb9555ccb,1288970217.5265772,269954482.4285871,405896187.47104925,405896187.47104925,0.0,False,True,0.0,True,0.0,True,-5.960464477539063e-08,True,-5.960464477539063e-08,True
memory_um,dlinear,1,0,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h1__dlinear__s0.npz,abe0cd1cb9555ccb,1294588434.3318505,269954482.4285871,405896187.47104925,0.0,405896187.47104925,False,True,2.384185791015625e-07,True,0.0,True,-5.960464477539063e-08,True,0.0,True
memory_um,dlinear,1,0,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h1__dlinear__s0.npz,abe0cd1cb9555ccb,1272621477.3740215,270074328.9517489,405896187.47104925,0.0,273241698.3576274,False,True,0.0,True,0.0,True,-5.960464477539063e-08,True,0.0,True
memory_um,dlinear,1,0,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h1__dlinear__s0.npz,abe0cd1cb9555ccb,1274651157.037978,269953063.9497292,405896187.47104925,0.0,293270077.6882851,False,True,0.0,True,0.0,True,-5.960464477539063e-08,True,0.0,True
memory_um,dlinear,1,1,independent,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h1__dlinear__s0.npz,abe0cd1cb9555ccb,836589801.3086051,178494246.02162883,303539149.51929253,303539149.51929253,0.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,1,1,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h1__dlinear__s0.npz,abe0cd1cb9555ccb,799487870.2696177,178494246.02162883,303539149.51929253,0.0,303539149.51929253,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,1,1,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h1__dlinear__s0.npz,abe0cd1cb9555ccb,792786911.0619098,177809120.0540493,303539149.51929253,0.0,200544951.17617634,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,1,1,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h1__dlinear__s0.npz,abe0cd1cb9555ccb,792890342.5107149,177528654.64329857,303539149.51929253,0.0,198385384.0452095,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,1,2,independent,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h1__dlinear__s0.npz,abe0cd1cb9555ccb,1048733686.1079497,222412737.13792375,446698754.89137936,446698754.89137936,0.0,False,True,1.1920928955078125e-07,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,1,2,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h1__dlinear__s0.npz,abe0cd1cb9555ccb,1087821698.7668452,222412737.13792375,446698754.89137936,0.0,446698754.89137936,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,1,2,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h1__dlinear__s0.npz,abe0cd1cb9555ccb,1045026092.8781725,220735988.842688,446698754.89137936,0.0,296678678.065525,False,True,1.1920928955078125e-07,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,1,2,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h1__dlinear__s0.npz,abe0cd1cb9555ccb,1044144042.2036036,219747163.00494167,446698754.89137936,0.0,291836898.5806724,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,8,0,independent,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h8__dlinear__s0.npz,abe0cd1cb9555ccb,1351523873.7521622,262265333.2811841,411277892.719184,411277892.719184,0.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,8,0,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h8__dlinear__s0.npz,abe0cd1cb9555ccb,1250599025.5425317,262265333.2811841,411277892.719184,0.0,411277892.719184,False,True,2.384185791015625e-07,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,8,0,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h8__dlinear__s0.npz,abe0cd1cb9555ccb,1273168433.9610877,267428650.15255406,411277892.719184,0.0,242451905.37971434,False,True,0.0,True,-2.9802322387695312e-08,True,0.0,True,0.0,True
memory_um,dlinear,8,0,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h8__dlinear__s0.npz,abe0cd1cb9555ccb,1266422328.8764336,265909607.69162026,411277892.719184,0.0,276274753.09022194,False,True,0.0,True,2.9802322387695312e-08,True,0.0,True,0.0,True
memory_um,dlinear,8,1,independent,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h8__dlinear__s0.npz,abe0cd1cb9555ccb,836114125.5450646,177605775.0677328,287605532.3304146,287605532.3304146,0.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,8,1,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h8__dlinear__s0.npz,abe0cd1cb9555ccb,798545078.7047428,177605775.0677328,287605532.3304146,0.0,287605532.3304146,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,8,1,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h8__dlinear__s0.npz,abe0cd1cb9555ccb,794256307.6040021,177383673.798938,287605532.3304146,0.0,190131223.17703876,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,8,1,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h8__dlinear__s0.npz,abe0cd1cb9555ccb,794415111.9192388,177276521.15879196,287605532.3304146,0.0,187516000.91757882,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,8,2,independent,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h8__dlinear__s0.npz,abe0cd1cb9555ccb,1047041227.013701,226639661.50603178,422773609.62416166,422773609.62416166,0.0,False,True,0.0,True,2.9802322387695312e-08,True,0.0,True,0.0,True
memory_um,dlinear,8,2,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h8__dlinear__s0.npz,abe0cd1cb9555ccb,1102962664.1543586,226639661.50603178,422773609.62416166,0.0,422773609.62416166,False,True,0.0,True,2.9802322387695312e-08,True,0.0,True,0.0,True
memory_um,dlinear,8,2,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h8__dlinear__s0.npz,abe0cd1cb9555ccb,1057524495.8382838,224774257.35124716,422773609.62416166,0.0,280149818.4904018,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,8,2,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h8__dlinear__s0.npz,abe0cd1cb9555ccb,1055903452.2580509,224103729.42082828,422773609.62416166,0.0,272558391.849835,False,True,1.1920928955078125e-07,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,16,0,independent,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h16__dlinear__s0.npz,abe0cd1cb9555ccb,1349931371.2096462,261870716.21953335,414229236.4238867,414229236.4238867,0.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,16,0,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h16__dlinear__s0.npz,abe0cd1cb9555ccb,1245082125.597914,261870716.21953335,414229236.4238867,0.0,414229236.4238867,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,16,0,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h16__dlinear__s0.npz,abe0cd1cb9555ccb,1268714690.5064023,267048263.310882,414229236.4238867,0.0,244192154.5323322,False,True,-2.384185791015625e-07,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,16,0,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f0__h16__dlinear__s0.npz,abe0cd1cb9555ccb,1262612695.8106487,265480675.08017918,414229236.4238867,0.0,273461648.2330183,False,True,-2.384185791015625e-07,True,-2.9802322387695312e-08,True,0.0,True,0.0,True
memory_um,dlinear,16,1,independent,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h16__dlinear__s0.npz,abe0cd1cb9555ccb,846438532.3283072,178379845.79303184,298993412.82859784,298993412.82859784,0.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,16,1,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h16__dlinear__s0.npz,abe0cd1cb9555ccb,805620111.2654964,178379845.79303184,298993412.82859784,0.0,298993412.82859784,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,16,1,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h16__dlinear__s0.npz,abe0cd1cb9555ccb,800705804.6421564,177859003.6910645,298993412.82859784,0.0,196456673.5378484,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,16,1,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f1__h16__dlinear__s0.npz,abe0cd1cb9555ccb,800943702.60157,177837218.94399452,298993412.82859784,0.0,192866557.0393787,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,16,2,independent,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h16__dlinear__s0.npz,abe0cd1cb9555ccb,1056253575.3982915,228959976.162846,442752201.4274765,442752201.4274765,0.0,False,True,-1.1920928955078125e-07,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,16,2,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h16__dlinear__s0.npz,abe0cd1cb9555ccb,1114268869.9370599,228959976.162846,442752201.4274765,0.0,442752201.4274765,False,True,-2.384185791015625e-07,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,16,2,wls,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h16__dlinear__s0.npz,abe0cd1cb9555ccb,1065327935.1031616,226909603.9732956,442752201.4274765,0.0,293494846.76817876,False,True,0.0,True,0.0,True,0.0,True,0.0,True
memory_um,dlinear,16,2,mint,/Users/fgtek002/TimeTrack/results/final/packs/02_memory_dlinear/metrics/predictions/base__memory_um__f2__h16__dlinear__s0.npz,abe0cd1cb9555ccb,1063840218.9395489,226014500.40097898,442752201.4274765,0.0,286698516.41669947,False,True,0.0,True,2.9802322387695312e-08,True,0.0,True,0.0,True
cpu_core_weighted,persistence,1,0,independent,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__persistence__s0.npz,abe0cd1cb9555ccb,335.22221582881184,61.877598731082216,0.0,0.0,0.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True
cpu_core_weighted,persistence,1,0,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__persistence__s0.npz,abe0cd1cb9555ccb,335.22221582881184,61.877598731082216,0.0,0.0,0.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True
cpu_core_weighted,persistence,1,0,wls,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__persistence__s0.npz,abe0cd1cb9555ccb,335.222215828822,61.877598731082394,0.0,0.0,6.55736978138629e-11,False,True,0.0,True,0.0,True,0.0,True,0.0,True
cpu_core_weighted,persistence,1,0,mint,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__persistence__s0.npz,abe0cd1cb9555ccb,335.2222158287891,61.877598731082024,0.0,0.0,8.664950654155741e-11,False,True,0.0,True,0.0,True,0.0,True,0.0,True
cpu_core_weighted,persistence,1,1,independent,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h1__persistence__s0.npz,abe0cd1cb9555ccb,258.5864403621402,48.96000833581534,0.0,0.0,0.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True
cpu_core_weighted,persistence,1,1,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h1__persistence__s0.npz,abe0cd1cb9555ccb,258.5864403621402,48.96000833581534,0.0,0.0,0.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True
cpu_core_weighted,persistence,1,1,wls,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h1__persistence__s0.npz,abe0cd1cb9555ccb,258.58644036213855,48.96000833581521,0.0,0.0,1.8816630274660242e-11,False,True,0.0,True,0.0,True,0.0,True,0.0,True
cpu_core_weighted,persistence,1,1,mint,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h1__persistence__s0.npz,abe0cd1cb9555ccb,258.58644036215964,48.960008335815914,0.0,0.0,1.1869111147047255e-10,False,True,0.0,True,0.0,True,0.0,True,0.0,True
cpu_core_weighted,persistence,1,2,independent,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h1__persistence__s0.npz,abe0cd1cb9555ccb,340.98623646102516,64.69834076220496,0.0,0.0,0.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True
cpu_core_weighted,persistence,1,2,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h1__persistence__s0.npz,abe0cd1cb9555ccb,340.98623646102516,64.69834076220496,0.0,0.0,0.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True
cpu_core_weighted,persistence,1,2,wls,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h1__persistence__s0.npz,abe0cd1cb9555ccb,340.9862364610251,64.69834076220498,0.0,0.0,1.077810736144987e-12,False,True,0.0,True,0.0,True,0.0,True,0.0,True
cpu_core_weighted,persistence,1,2,mint,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h1__persistence__s0.npz,abe0cd1cb9555ccb,340.986236461025,64.69834076220498,0.0,0.0,1.1766306533112926e-12,False,True,0.0,True,0.0,True,0.0,True,0.0,True
cpu_core_weighted,persistence,8,0,independent,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__persistence__s0.npz,abe0cd1cb9555ccb,328.197531965878,60.61827917311816,0.0,0.0,0.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True
cpu_core_weighted,persistence,8,0,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__persistence__s0.npz,abe0cd1cb9555ccb,328.197531965878,60.61827917311816,0.0,0.0,0.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True
cpu_core_weighted,persistence,8,0,wls,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__persistence__s0.npz,abe0cd1cb9555ccb,328.19753196590693,60.61827917311856,0.0,0.0,1.17716592753415e-10,False,True,0.0,True,0.0,True,0.0,True,0.0,True
cpu_core_weighted,persistence,8,0,mint,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h8__persistence__s0.npz,abe0cd1cb9555ccb,328.19753196588806,60.61827917311826,0.0,0.0,2.4903823098921834e-11,False,True,0.0,True,0.0,True,0.0,True,0.0,True
cpu_core_weighted,persistence,8,1,independent,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__persistence__s0.npz,abe0cd1cb9555ccb,262.57198527389465,49.555504881200214,0.0,0.0,0.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True
cpu_core_weighted,persistence,8,1,bottom_up,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__persistence__s0.npz,abe0cd1cb9555ccb,262.57198527389465,49.555504881200214,0.0,0.0,0.0,False,True,0.0,True,0.0,True,0.0,True,0.0,True
cpu_core_weighted,persistence,8,1,wls,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__persistence__s0.npz,abe0cd1cb9555ccb,262.57198527388874,49.55550488120015,0.0,0.0,2.6923056129044446e-11,False,True,0.0,True,0.0,True,0.0,True,0.0,True
cpu_core_weighted,persistence,8,1,mint,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__persistence__s0.npz,abe0cd1cb9555ccb,262.57198527389204,49.55550488120026,0.0,0.0,1.2848516167569345e-11,False,True,0.0,True,0.0,True,0.0,True,0.0,True
