hierarchy,unit,base_model,horizon,fold,method,threshold,threshold_value,n_paired,eval_days,y_min,y_max,yhat_min,yhat_max,coherence_error,false_alarms_per_day,npz_path,tp,fp,fn,tn,n_actual_peaks,n_predicted_peaks,precision,precision_valid,recall,recall_valid,f1,f1_valid,specificity,false_positive_rate,high_load_mae,low_load_mae,peak_magnitude_mae,signed_peak_bias,max_underprediction,max_overprediction,predicted_actual_peak_ratio,invalid_reason
cpu_core_weighted,cpu_weighted_mean_pct,persistence,8,1,independent,q90,4.692372881319361,4778,2.3384088327314814,1.7536723164125938,32.57853107326954,1.7536723164125938,32.57853107326954,0.0,68.85023600083518,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__persistence__s0.npz,263,161,157,4197,420,424,0.6202830188679245,True,0.6261904761904762,True,0.6232227488151658,True,0.9630564479118862,0.03694355208811381,5.306729945274113,0.7083853904596832,5.306729945274113,-1.4812062154066514,-27.99496393001773,27.35029002151417,0.9758764248179687,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,8,1,independent,q95,7.138686440503589,4778,2.3384088327314814,1.7536723164125938,32.57853107326954,1.7536723164125938,32.57853107326954,0.0,36.77714469609829,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__persistence__s0.npz,151,86,79,4462,230,237,0.6371308016877637,True,0.6565217391304348,True,0.6466809421841542,True,0.9810905892700088,0.018909410729991204,7.8542031963588075,0.7716586133412272,7.8542031963588075,-2.696728704159674,-27.99496393001773,22.94227974590796,0.9532083035006466,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,8,1,bottom_up,q90,4.692372881319361,4778,2.3384088327314814,1.7536723164125938,32.57853107326954,1.7536723164125938,32.57853107326954,0.0,68.85023600083518,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__persistence__s0.npz,263,161,157,4197,420,424,0.6202830188679245,True,0.6261904761904762,True,0.6232227488151658,True,0.9630564479118862,0.03694355208811381,5.306729945274113,0.7083853904596832,5.306729945274113,-1.4812062154066514,-27.99496393001773,27.35029002151417,0.9758764248179687,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,8,1,bottom_up,q95,7.138686440503589,4778,2.3384088327314814,1.7536723164125938,32.57853107326954,1.7536723164125938,32.57853107326954,0.0,36.77714469609829,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__persistence__s0.npz,151,86,79,4462,230,237,0.6371308016877637,True,0.6565217391304348,True,0.6466809421841542,True,0.9810905892700088,0.018909410729991204,7.8542031963588075,0.7716586133412272,7.8542031963588075,-2.696728704159674,-27.99496393001773,22.94227974590796,0.9532083035006466,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,8,1,wls,q90,4.692372881319361,4778,2.3384088327314814,1.7536723164125938,32.57853107326954,1.7536723164125252,32.578531073269296,0.0,68.85023600083518,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__persistence__s0.npz,263,161,157,4197,420,424,0.6202830188679245,True,0.6261904761904762,True,0.6232227488151658,True,0.9630564479118862,0.03694355208811381,5.306729945274128,0.708385390459654,5.306729945274128,-1.4812062154067753,-27.99496393001781,27.35029002151392,0.9758764248179528,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,8,1,wls,q95,7.138686440503589,4778,2.3384088327314814,1.7536723164125938,32.57853107326954,1.7536723164125252,32.578531073269296,0.0,36.77714469609829,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__persistence__s0.npz,151,86,79,4462,230,237,0.6371308016877637,True,0.6565217391304348,True,0.6466809421841542,True,0.9810905892700088,0.018909410729991204,7.8542031963588155,0.7716586133412003,7.8542031963588155,-2.6967287041597965,-27.99496393001781,22.942279745907854,0.9532083035006368,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,8,1,mint,q90,4.692372881319361,4778,2.3384088327314814,1.7536723164125938,32.57853107326954,1.7536723164125627,32.57853107326965,0.0,68.85023600083518,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__persistence__s0.npz,263,161,157,4197,420,424,0.6202830188679245,True,0.6261904761904762,True,0.6232227488151658,True,0.9630564479118862,0.03694355208811381,5.306729945274146,0.7083853904596681,5.306729945274146,-1.4812062154066405,-27.994963930017747,27.350290021514255,0.9758764248179678,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,8,1,mint,q95,7.138686440503589,4778,2.3384088327314814,1.7536723164125938,32.57853107326954,1.7536723164125627,32.57853107326965,0.0,36.77714469609829,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h8__persistence__s0.npz,151,86,79,4462,230,237,0.6371308016877637,True,0.6565217391304348,True,0.6466809421841542,True,0.9810905892700088,0.018909410729991204,7.854203196358841,0.7716586133412138,7.854203196358841,-2.696728704159631,-27.994963930017747,22.942279745908138,0.9532083035006493,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,8,2,independent,q90,4.978273174477393,4341,2.1245359445138887,1.8000000000057879,34.34491525427833,1.8000000000057879,34.34491525427833,0.0,100.25718818738845,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h8__persistence__s0.npz,344,213,212,3572,556,557,0.6175942549371634,True,0.6187050359712231,True,0.6181491464510331,True,0.9437252311756935,0.05627476882430647,5.914494772208454,0.7879861188188846,5.914494772208454,-1.759648019937457,-28.60994523655807,20.715286545688297,0.9486391676743025,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,8,2,independent,q95,8.180833333253458,4341,2.1245359445138887,1.8000000000057879,34.34491525427833,1.8000000000057879,34.34491525427833,0.0,58.36568701988811,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h8__persistence__s0.npz,183,124,124,3910,307,307,0.5960912052117264,True,0.5960912052117264,True,0.5960912052117264,True,0.969261279127417,0.030738720872583045,8.47949154822003,0.9092173147679298,8.47949154822003,-3.5369941018826,-28.60994523655807,20.715286545688297,0.8590181960575891,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,8,2,bottom_up,q90,4.978273174477393,4341,2.1245359445138887,1.8000000000057879,34.34491525427833,1.8000000000057879,34.34491525427833,0.0,100.25718818738845,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h8__persistence__s0.npz,344,213,212,3572,556,557,0.6175942549371634,True,0.6187050359712231,True,0.6181491464510331,True,0.9437252311756935,0.05627476882430647,5.914494772208454,0.7879861188188846,5.914494772208454,-1.759648019937457,-28.60994523655807,20.715286545688297,0.9486391676743025,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,8,2,bottom_up,q95,8.180833333253458,4341,2.1245359445138887,1.8000000000057879,34.34491525427833,1.8000000000057879,34.34491525427833,0.0,58.36568701988811,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h8__persistence__s0.npz,183,124,124,3910,307,307,0.5960912052117264,True,0.5960912052117264,True,0.5960912052117264,True,0.969261279127417,0.030738720872583045,8.47949154822003,0.9092173147679298,8.47949154822003,-3.5369941018826,-28.60994523655807,20.715286545688297,0.8590181960575891,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,8,2,wls,q90,4.978273174477393,4341,2.1245359445138887,1.8000000000057879,34.34491525427833,1.800000000005781,34.3449152542783,0.0,100.25718818738845,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h8__persistence__s0.npz,344,213,212,3572,556,557,0.6175942549371634,True,0.6187050359712231,True,0.6181491464510331,True,0.9437252311756935,0.05627476882430647,5.914494772208454,0.7879861188188839,5.914494772208454,-1.7596480199374736,-28.609945236558083,20.715286545688247,0.9486391676743012,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,8,2,wls,q95,8.180833333253458,4341,2.1245359445138887,1.8000000000057879,34.34491525427833,1.800000000005781,34.3449152542783,0.0,58.36568701988811,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h8__persistence__s0.npz,183,124,124,3910,307,307,0.5960912052117264,True,0.5960912052117264,True,0.5960912052117264,True,0.969261279127417,0.030738720872583045,8.47949154822003,0.9092173147679291,8.47949154822003,-3.536994101882621,-28.609945236558083,20.715286545688247,0.8590181960575877,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,8,2,mint,q90,4.978273174477393,4341,2.1245359445138887,1.8000000000057879,34.34491525427833,1.8000000000058025,34.34491525427837,0.0,100.25718818738845,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h8__persistence__s0.npz,344,213,212,3572,556,557,0.6175942549371634,True,0.6187050359712231,True,0.6181491464510331,True,0.9437252311756935,0.05627476882430647,5.914494772208451,0.787986118818886,5.914494772208451,-1.759648019937434,-28.609945236558055,20.71528654568832,0.9486391676743053,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,8,2,mint,q95,8.180833333253458,4341,2.1245359445138887,1.8000000000057879,34.34491525427833,1.8000000000058025,34.34491525427837,0.0,58.36568701988811,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h8__persistence__s0.npz,183,124,124,3910,307,307,0.5960912052117264,True,0.5960912052117264,True,0.5960912052117264,True,0.969261279127417,0.030738720872583045,8.47949154822003,0.909217314767931,8.47949154822003,-3.5369941018825766,-28.609945236558055,20.71528654568832,0.8590181960575906,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,0,independent,q90,4.4105649717115325,3707,1.814248962523148,1.7963276836116098,33.59895103311185,1.7963276836116098,33.59895103311185,0.0,106.38010768466266,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h16__persistence__s0.npz,367,193,198,2949,565,560,0.6553571428571429,True,0.6495575221238938,True,0.6524444444444445,True,0.9385741565881605,0.06142584341183959,5.075903691645551,0.7461034660946263,5.075903691645551,-1.2842822429842453,-29.02578719160281,24.198587570605163,1.0012539746218103,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,0,independent,q95,6.208177966037405,3707,1.814248962523148,1.7963276836116098,33.59895103311185,1.7963276836116098,33.59895103311185,0.0,53.46564997622942,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h16__persistence__s0.npz,199,97,100,3311,299,296,0.6722972972972973,True,0.6655518394648829,True,0.6689075630252102,True,0.971537558685446,0.028462441314553992,7.788512518882194,0.8460614533753746,7.788512518882194,-2.540091937270696,-29.02578719160281,24.198587570605163,0.969718505805458,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,0,bottom_up,q90,4.4105649717115325,3707,1.814248962523148,1.7963276836116098,33.59895103311185,1.7963276836116098,33.59895103311185,0.0,106.38010768466266,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h16__persistence__s0.npz,367,193,198,2949,565,560,0.6553571428571429,True,0.6495575221238938,True,0.6524444444444445,True,0.9385741565881605,0.06142584341183959,5.075903691645551,0.7461034660946263,5.075903691645551,-1.2842822429842453,-29.02578719160281,24.198587570605163,1.0012539746218103,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,0,bottom_up,q95,6.208177966037405,3707,1.814248962523148,1.7963276836116098,33.59895103311185,1.7963276836116098,33.59895103311185,0.0,53.46564997622942,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h16__persistence__s0.npz,199,97,100,3311,299,296,0.6722972972972973,True,0.6655518394648829,True,0.6689075630252102,True,0.971537558685446,0.028462441314553992,7.788512518882194,0.8460614533753746,7.788512518882194,-2.540091937270696,-29.02578719160281,24.198587570605163,0.969718505805458,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,0,wls,q90,4.4105649717115325,3707,1.814248962523148,1.7963276836116098,33.59895103311185,1.7963276836120745,33.598951033113664,0.0,106.38010768466266,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h16__persistence__s0.npz,367,193,198,2949,565,560,0.6553571428571429,True,0.6495575221238938,True,0.6524444444444445,True,0.9385741565881605,0.06142584341183959,5.075903691645464,0.7461034660948048,5.075903691645464,-1.2842822429834748,-29.025787191602255,24.198587570605852,1.0012539746219162,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,0,wls,q95,6.208177966037405,3707,1.814248962523148,1.7963276836116098,33.59895103311185,1.7963276836120745,33.598951033113664,0.0,53.46564997622942,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h16__persistence__s0.npz,199,97,100,3311,299,296,0.6722972972972973,True,0.6655518394648829,True,0.6689075630252102,True,0.971537558685446,0.028462441314553992,7.788512518882171,0.846061453375527,7.788512518882171,-2.540091937269924,-29.025787191602255,24.198587570605852,0.9697185058055242,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,0,mint,q90,4.4105649717115325,3707,1.814248962523148,1.7963276836116098,33.59895103311185,1.7963276836119322,33.598951033112584,0.0,106.38010768466266,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h16__persistence__s0.npz,367,193,198,2949,565,560,0.6553571428571429,True,0.6495575221238938,True,0.6524444444444445,True,0.9385741565881605,0.06142584341183959,5.075903691645474,0.7461034660947002,5.075903691645474,-1.2842822429838117,-29.025787191602383,24.19858757060546,1.0012539746218716,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,0,mint,q95,6.208177966037405,3707,1.814248962523148,1.7963276836116098,33.59895103311185,1.7963276836119322,33.598951033112584,0.0,53.46564997622942,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h16__persistence__s0.npz,199,97,100,3311,299,296,0.6722972972972973,True,0.6655518394648829,True,0.6689075630252102,True,0.971537558685446,0.028462441314553992,7.78851251888215,0.8460614533754338,7.78851251888215,-2.5400919372702804,-29.025787191602383,24.19858757060546,0.9697185058054946,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,1,independent,q90,4.692372881319361,4317,2.112790065069444,1.7536723164125938,32.57853107326954,1.7536723164125938,32.57853107326954,0.0,70.99616875331613,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h16__persistence__s0.npz,240,150,144,3783,384,390,0.6153846153846154,True,0.625,True,0.6201550387596899,True,0.96186117467582,0.03813882532418002,5.2583693450957565,0.7067425777364127,5.2583693450957565,-1.4142392533074597,-27.99496393001773,27.35029002151417,0.9797602995134905,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,1,independent,q95,7.138686440503589,4317,2.112790065069444,1.7536723164125938,32.57853107326954,1.7536723164125938,32.57853107326954,0.0,36.91800775172438,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h16__persistence__s0.npz,135,78,72,4032,207,213,0.6338028169014085,True,0.6521739130434783,True,0.6428571428571428,True,0.981021897810219,0.01897810218978102,7.8107660919317885,0.7742101717090514,7.8107660919317885,-2.6328984377137212,-27.99496393001773,22.94227974590796,0.9557456447549914,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,1,bottom_up,q90,4.692372881319361,4317,2.112790065069444,1.7536723164125938,32.57853107326954,1.7536723164125938,32.57853107326954,0.0,70.99616875331613,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h16__persistence__s0.npz,240,150,144,3783,384,390,0.6153846153846154,True,0.625,True,0.6201550387596899,True,0.96186117467582,0.03813882532418002,5.2583693450957565,0.7067425777364127,5.2583693450957565,-1.4142392533074597,-27.99496393001773,27.35029002151417,0.9797602995134905,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,1,bottom_up,q95,7.138686440503589,4317,2.112790065069444,1.7536723164125938,32.57853107326954,1.7536723164125938,32.57853107326954,0.0,36.91800775172438,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h16__persistence__s0.npz,135,78,72,4032,207,213,0.6338028169014085,True,0.6521739130434783,True,0.6428571428571428,True,0.981021897810219,0.01897810218978102,7.8107660919317885,0.7742101717090514,7.8107660919317885,-2.6328984377137212,-27.99496393001773,22.94227974590796,0.9557456447549914,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,1,wls,q90,4.692372881319361,4317,2.112790065069444,1.7536723164125938,32.57853107326954,1.75367231641252,32.57853107326948,0.0,70.99616875331613,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h16__persistence__s0.npz,240,150,144,3783,384,390,0.6153846153846154,True,0.625,True,0.6201550387596899,True,0.96186117467582,0.03813882532418002,5.258369345095777,0.7067425777363986,5.258369345095777,-1.4142392533075678,-27.99496393001781,27.35029002151409,0.9797602995134757,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,1,wls,q95,7.138686440503589,4317,2.112790065069444,1.7536723164125938,32.57853107326954,1.75367231641252,32.57853107326948,0.0,36.91800775172438,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h16__persistence__s0.npz,135,78,72,4032,207,213,0.6338028169014085,True,0.6521739130434783,True,0.6428571428571428,True,0.981021897810219,0.01897810218978102,7.810766091931792,0.7742101717090396,7.810766091931792,-2.6328984377138216,-27.99496393001781,22.942279745907943,0.9557456447549822,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,1,mint,q90,4.692372881319361,4317,2.112790065069444,1.7536723164125938,32.57853107326954,1.7536723164123211,32.5785310732687,0.0,70.99616875331613,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h16__persistence__s0.npz,240,150,144,3783,384,390,0.6153846153846154,True,0.625,True,0.6201550387596899,True,0.96186117467582,0.03813882532418002,5.258369345095802,0.7067425777363107,5.258369345095802,-1.4142392533079906,-27.99496393001804,27.35029002151328,0.9797602995134223,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,1,mint,q95,7.138686440503589,4317,2.112790065069444,1.7536723164125938,32.57853107326954,1.7536723164123211,32.5785310732687,0.0,36.91800775172438,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f1__h16__persistence__s0.npz,135,78,72,4032,207,213,0.6338028169014085,True,0.6521739130434783,True,0.6428571428571428,True,0.981021897810219,0.01897810218978102,7.810766091931782,0.7742101717089583,7.810766091931782,-2.6328984377142617,-27.99496393001804,22.942279745907555,0.955745644754946,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,2,independent,q90,4.978273174477393,3798,1.858785422083333,1.8000000000057879,34.34491525427833,1.8000000000057879,34.34491525427833,0.0,100.06534255660912,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h16__persistence__s0.npz,301,186,189,3122,490,487,0.6180698151950719,True,0.6142857142857143,True,0.6161719549641761,True,0.9437726723095526,0.0562273276904474,6.010584108655502,0.7925424431972561,6.010584108655502,-1.8192315708690363,-28.60994523655807,20.715286545688297,0.9503147572706014,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,2,independent,q95,8.180833333253458,3798,1.858785422083333,1.8000000000057879,34.34491525427833,1.8000000000057879,34.34491525427833,0.0,58.64044268102363,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h16__persistence__s0.npz,161,109,112,3416,273,270,0.5962962962962963,True,0.5897435897435898,True,0.5930018416206262,True,0.9690780141843972,0.030921985815602838,8.510374690843568,0.9201657658829575,8.510374690843568,-3.6540059121737793,-28.60994523655807,20.715286545688297,0.8562412023971054,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,2,bottom_up,q90,4.978273174477393,3798,1.858785422083333,1.8000000000057879,34.34491525427833,1.8000000000057879,34.34491525427833,0.0,100.06534255660912,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h16__persistence__s0.npz,301,186,189,3122,490,487,0.6180698151950719,True,0.6142857142857143,True,0.6161719549641761,True,0.9437726723095526,0.0562273276904474,6.010584108655502,0.7925424431972561,6.010584108655502,-1.8192315708690363,-28.60994523655807,20.715286545688297,0.9503147572706014,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,2,bottom_up,q95,8.180833333253458,3798,1.858785422083333,1.8000000000057879,34.34491525427833,1.8000000000057879,34.34491525427833,0.0,58.64044268102363,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h16__persistence__s0.npz,161,109,112,3416,273,270,0.5962962962962963,True,0.5897435897435898,True,0.5930018416206262,True,0.9690780141843972,0.030921985815602838,8.510374690843568,0.9201657658829575,8.510374690843568,-3.6540059121737793,-28.60994523655807,20.715286545688297,0.8562412023971054,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,2,wls,q90,4.978273174477393,3798,1.858785422083333,1.8000000000057879,34.34491525427833,1.8000000000057934,34.34491525427824,0.0,100.06534255660912,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h16__persistence__s0.npz,301,186,189,3122,490,487,0.6180698151950719,True,0.6142857142857143,True,0.6161719549641761,True,0.9437726723095526,0.0562273276904474,6.010584108655495,0.7925424431972576,6.010584108655495,-1.8192315708690525,-28.609945236558072,20.715286545688176,0.950314757270601,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,2,wls,q95,8.180833333253458,3798,1.858785422083333,1.8000000000057879,34.34491525427833,1.8000000000057934,34.34491525427824,0.0,58.64044268102363,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h16__persistence__s0.npz,161,109,112,3416,273,270,0.5962962962962963,True,0.5897435897435898,True,0.5930018416206262,True,0.9690780141843972,0.030921985815602838,8.51037469084356,0.9201657658829585,8.51037469084356,-3.654005912173812,-28.609945236558072,20.715286545688176,0.8562412023971038,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,2,mint,q90,4.978273174477393,3798,1.858785422083333,1.8000000000057879,34.34491525427833,1.8000000000057872,34.3449152542783,0.0,100.06534255660912,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h16__persistence__s0.npz,301,186,189,3122,490,487,0.6180698151950719,True,0.6142857142857143,True,0.6161719549641761,True,0.9437726723095526,0.0562273276904474,6.0105841086554985,0.7925424431972558,6.0105841086554985,-1.8192315708690445,-28.609945236558072,20.715286545688283,0.9503147572706007,
cpu_core_weighted,cpu_weighted_mean_pct,persistence,16,2,mint,q95,8.180833333253458,3798,1.858785422083333,1.8000000000057879,34.34491525427833,1.8000000000057872,34.3449152542783,0.0,58.64044268102363,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f2__h16__persistence__s0.npz,161,109,112,3416,273,270,0.5962962962962963,True,0.5897435897435898,True,0.5930018416206262,True,0.9690780141843972,0.030921985815602838,8.510374690843564,0.920165765882957,8.510374690843564,-3.65400591217379,-28.609945236558072,20.715286545688283,0.8562412023971046,
cpu_core_weighted,cpu_weighted_mean_pct,ridge,1,0,independent,q90,4.4105649717115325,4847,2.372178236134259,1.7963276836116098,33.59895103311185,-3.468496185680669,30.585103437157787,123.47735953230479,151.33770073914528,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__ridge__s0.npz,551,359,218,3719,769,910,0.6054945054945055,True,0.716514954486346,True,0.6563430613460393,True,0.9119666503187838,0.08803334968121629,4.553593080602383,0.7301515013189986,4.553593080602383,-2.4303609432576825,-29.231871872126295,17.670092819388085,0.9037592768745449,
cpu_core_weighted,cpu_weighted_mean_pct,ridge,1,0,independent,q95,6.208177966037405,4847,2.372178236134259,1.7963276836116098,33.59895103311185,-3.468496185680669,30.585103437157787,123.47735953230479,59.86059472133323,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__ridge__s0.npz,256,142,143,4306,399,398,0.6432160804020101,True,0.6416040100250626,True,0.6424090338770388,True,0.9680755395683454,0.03192446043165468,7.373648011890157,0.7952305181245362,7.373648011890157,-4.544864302092179,-29.231871872126295,17.670092819388085,0.8360148526313396,
cpu_core_weighted,cpu_weighted_mean_pct,ridge,1,0,bottom_up,q90,4.4105649717115325,4847,2.372178236134259,1.7963276836116098,33.59895103311185,-3.4090948387835267,29.622057125711777,0.0,113.81944066732375,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__ridge__s0.npz,515,270,254,3808,769,785,0.6560509554140127,True,0.6697009102730819,True,0.6628056628056628,True,0.9337910740559098,0.06620892594409024,4.45100925753275,0.5880194126467533,4.45100925753275,-2.6803313374524222,-28.372941796431217,17.399697249793878,0.8738030263352915,
cpu_core_weighted,cpu_weighted_mean_pct,ridge,1,0,bottom_up,q95,6.208177966037405,4847,2.372178236134259,1.7963276836116098,33.59895103311185,-3.4090948387835267,29.622057125711777,0.0,48.0570971706478,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__ridge__s0.npz,252,114,147,4334,399,366,0.6885245901639344,True,0.631578947368421,True,0.6588235294117646,True,0.9743705035971223,0.025629496402877698,7.188428429323255,0.6638008859074115,7.188428429323255,-4.869157001208661,-28.372941796431217,17.399697249793878,0.8099027510845493,
cpu_core_weighted,cpu_weighted_mean_pct,ridge,1,0,wls,q90,4.4105649717115325,4847,2.372178236134259,1.7963276836116098,33.59895103311185,-3.4322051157857416,29.996733259944843,0.0,120.98584989452561,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__ridge__s0.npz,538,287,231,3791,769,825,0.6521212121212121,True,0.6996098829648895,True,0.6750313676286072,True,0.9296223639038744,0.07037763609612555,4.452029954968548,0.6124923279514123,4.452029954968548,-2.5830795855308453,-28.311198624692175,17.504895479126485,0.885457597890975,
cpu_core_weighted,cpu_weighted_mean_pct,ridge,1,0,wls,q95,6.208177966037405,4847,2.372178236134259,1.7963276836116098,33.59895103311185,-3.4322051157857416,29.996733259944843,0.0,49.32175762250696,/Users/fgtek002/TimeTrack/results/final/packs/03_cpu_classical/metrics/predictions/base__cpu_core_weighted__f0__h1__ridge__s0.npz,248,117,151,4331,399,365,0.6794520547945205,True,0.6215538847117794,True,0.6492146596858639,True,0.9736960431654677,0.026303956834532374,7.240089210013239,0.6817803853330465,7.240089210013239,-4.742989927599653,-28.311198624692175,17.504895479126485,0.8200617446324018,
