hierarchy,method,model,horizon,top_mae_mean,top_mae_std,top_mase_mean,top_mase_std,bottom_mae_macro_mean,bottom_mae_macro_std,worst_child_mae_mean,worst_child_mae_max,coherence_error_mean,coherence_error_max,adjustment_mae_mean,infer_seconds_total_mean,outer_fold_count
cpu_core_weighted,top_down,persistence,1,1.2370389041254637,0.1838226560529647,1.2109970688884006,0.1654776904632875,1.6504811227448002,0.23374689606272192,3.1843864082547584,3.755451100030469,1.0309687488568032e-12,1.0376490053479223e-12,0.15115135006790703,3.3763667791693784e-05,3
cpu_core_weighted,top_down,persistence,8,1.2326376112037067,0.168411538271274,1.2067352644398073,0.14694666918070529,1.644385312031534,0.2189580935639861,3.0960483930798666,3.6498216876427896,1.030834132685681e-12,1.0364584870560055e-12,0.15103979901433995,0.0006334179997793399,3
cpu_core_weighted,top_down,ridge,1,1.1754965782054592,0.1764658801930012,1.1778011083952007,0.15838782954880531,1.7187717588619822,0.2620650997374987,3.7324693524949963,4.390879388958425,1.0301551128741723e-12,1.0407643387507225e-12,0.565080289873205,0.0016853610019704017,3
cpu_core_weighted,top_down,ridge,8,1.169153193940767,0.16300332208485563,1.1719571736667445,0.14243634556560061,1.7027761766383662,0.256437884978817,3.6187518457245638,4.259076271505549,1.0282856051655094e-12,1.0402507596749037e-12,0.5517311582729795,0.01112774933305142,3
cpu_core_weighted,wls,lightgbm,1,0.8671240401274641,0.13213421515243975,0.8841894239904375,0.1247398355562125,1.303178717388592,0.200849953245454,2.8644852713026085,3.407137076734006,0.0,0.0,0.655581167550054,0.15484343099645534,3
cpu_core_weighted,wls,lightgbm,8,0.8677867790498265,0.12172471408894953,0.8861775975462415,0.11745629488151284,1.3105698362572211,0.19177032643849007,2.894567466867058,3.4362147212452823,0.0,0.0,0.656111435413384,1.4258542646651524,3
cpu_core_weighted,wls,persistence,1,1.2692779460557184,0.18844217028543228,1.2284281875996301,0.16790345917185326,1.656105740736012,0.23540737004127768,3.216489098253804,3.812120302495103,0.0,0.0,0.14570303699708265,3.3763667791693784e-05,3
cpu_core_weighted,wls,persistence,8,1.2641856644801475,0.17219970117669417,1.2241153913725855,0.1490869069019288,1.6501356551991737,0.22092239120996254,3.1279791467881357,3.7102481124826645,0.0,0.0,0.14546406710567206,0.0006334179997793399,3
cpu_core_weighted,wls,ridge,1,1.076927542085157,0.18379615706749539,1.0902095457456826,0.1604207762881734,1.5578871418350353,0.2641616124838112,3.6729382528403725,4.307375359556907,0.0,0.0,0.476070536292853,0.0016853610019704017,3
cpu_core_weighted,wls,ridge,8,1.0698137350571268,0.16859223066624235,1.083846686885564,0.14604594970320475,1.5519158976133538,0.2519488732126939,3.6099562081520715,4.208411021229871,0.0,0.0,0.47196995345324955,0.01112774933305142,3
