experiment_stage,eligible_for_final_claims,target,horizon,outer_fold,method,mae,rmse,r2,mase,mase_valid,peak_recall,peak_precision,beats_best_constituent,best_constituent_mae,train_seconds,is_oracle
development,False,machine01_CU,16,outer_0,lightgbm,3.179930534632435,9.854331222759194,0.5323092727048456,1.2169356787581447,True,0.7320754716981132,0.522207267833109,False,3.179930534632435,13.269326125002408,False
development,False,machine01_CU,16,outer_0,static_router,3.179930534632435,9.854331222759194,0.5323092727048456,1.2169356787581447,True,0.7320754716981132,0.522207267833109,False,3.179930534632435,13.269326125002408,False
development,False,machine01_CU,16,outer_0,regime_router,3.3212400979302736,10.532188965287665,0.46575344164738375,1.2710137938156956,True,0.6490566037735849,0.5276073619631901,False,3.179930534632435,13.269326125002408,False
development,False,machine01_CU,16,outer_0,constrained_mixture,3.1772215843414013,9.852420684340263,0.5324906050476461,1.2158989837029421,True,0.7320754716981132,0.522911051212938,True,3.179930534632435,13.269326125002408,False
development,False,machine01_CU,16,outer_0,ens_mean,3.4298013295252434,10.935875994955968,0.42401443156314866,1.3125593667830986,True,0.6509433962264151,0.5283307810107197,False,3.179930534632435,13.269326125002408,False
development,False,machine01_CU,16,outer_0,ens_inverse_mae,3.384256058123014,10.720729647952982,0.44645473953839354,1.295129531393785,True,0.6773584905660377,0.5218023255813954,False,3.179930534632435,13.269326125002408,False
development,False,machine01_CU,16,outer_0,ens_stacking,3.179930534632435,9.854331222759194,0.5323092727048456,1.2169356787581447,True,0.7320754716981132,0.522207267833109,False,3.179930534632435,13.269326125002408,False
development,False,machine01_CU,16,outer_0,oracle_upper_bound,1.7190148257960547,7.791475385688373,0.7076225633851607,0.6578541421085602,True,0.8433962264150944,0.8039568345323741,False,3.179930534632435,13.269326125002408,True
development,False,machine06_CU,1,outer_0,persistence,0.07307924220492176,0.15335953704206864,0.060075878458678345,1.3406348024027435,True,0.6758691206543967,0.6772540983606558,False,0.05788068966744936,4.697523625000031,False
development,False,machine06_CU,1,outer_0,ewma,0.06251321013863612,0.13029193869647968,0.32156802235316795,1.146801507420767,True,0.6983640081799591,0.5949477351916377,False,0.05788068966744936,4.697523625000031,False
development,False,machine06_CU,1,outer_0,ridge,0.05979368385534319,0.12858212242866335,0.3392572633643527,1.096911942731412,True,0.614519427402863,0.6532608695652173,False,0.05788068966744936,4.697523625000031,False
