experiment_stage,eligible_for_final_claims,hierarchy,method,model,horizon,context,outer_fold,top_mae,top_mase,bottom_mae_macro,bottom_mase_macro,worst_child_mae,coherence_error,coherent,adjustment_mae,train_seconds_total,infer_seconds_total,n_test,top_metric_scale,top_mae_vs_weighted_mean,bond_agg_rel_error,bond_host
development,False,disk_ud,mint,lightgbm,8,32,outer_0,36460272228.630554,30.38617090524733,14365392025.050764,164.67774009520326,48458376938.86243,0.0,True,37032984225.08533,35.19701241599614,1.0592450840013043,8269,,,,
development,False,disk_ud,bottom_up_nn,lightgbm,8,32,outer_0,43889963545.04929,36.57811233394168,14428109803.135641,164.58514180209303,48291662815.213356,0.0,True,43396905784.75304,35.19701241599614,1.059385166001448,8269,,,,
development,False,disk_ud,ols_nn,lightgbm,8,32,outer_0,7809588309.30908,6.508549458386761,15326348931.349285,416.38647297530093,44483042589.48951,0.0,True,10849226446.188087,35.19701241599614,1.0592174580015126,8269,,,,
development,False,cpu_core_weighted,independent,lightgbm,8,32,outer_0,1.0226455502904923,0.9980364602216318,1.3467664290747787,0.9406110718223308,3.1488186735939636,177.6026413215424,False,0.0,34.96662637299596,1.6743772909976542,4295,cluster_mean_CU,,,
development,False,cpu_core_weighted,bottom_up,lightgbm,8,32,outer_0,0.9525925915109322,0.9960297252545136,1.3467664290747787,0.9406110718223308,3.1488186735939636,0.0,True,0.7525535649217898,34.96662637299596,1.6743772909976542,4295,weighted_mean_CU,1.0166068195494773,,
development,False,cpu_core_weighted,top_down,lightgbm,8,32,outer_0,1.0226455502904923,1.0794335555954993,1.4982960157932352,1.2451790048940208,3.0573868779145195,1.034179649174016e-12,True,0.7468371896788338,34.96662637299596,1.6743772909976542,4295,weighted_mean_CU,1.1017336993517117,,
development,False,cpu_core_weighted,ols,lightgbm,8,32,outer_0,0.987430011394052,1.045207891445172,1.715707664167681,2.679292156876007,3.17121246027685,0.0,True,0.8032464092255494,34.96662637299596,1.6743772909976542,4295,weighted_mean_CU,1.0668009632127957,,
development,False,cpu_core_weighted,wls,lightgbm,8,32,outer_0,0.9296566829308767,0.9844203985954828,1.3990405002182358,0.9627592481665875,3.4362147212452823,0.0,True,0.7250992645890086,34.96662637299596,1.6743772909976542,4295,weighted_mean_CU,1.0047576544566057,,
development,False,cpu_core_weighted,mint,lightgbm,8,32,outer_0,0.9260771478563267,0.9784231921037317,1.3763546090718648,0.9534096589964426,3.3128420860443764,0.0,True,0.7350780738806362,34.96662637299596,1.6743772909976542,4295,weighted_mean_CU,0.9986365509762827,,
development,False,cpu_core_weighted,bottom_up_nn,lightgbm,8,32,outer_0,0.9514296672085266,0.9950003981650012,1.3406928363925328,0.9373756777999134,3.1401216472726294,0.0,True,0.7554268021844454,34.96662637299596,1.6743772909976542,4295,weighted_mean_CU,1.015556227471537,,
development,False,bond0_transmitted_acamas,independent,lightgbm,8,32,outer_0,46.85869593529317,1.827930832344693,11.63905207661218,0.5976247965988423,46.55528464379405,8.412650381460436,False,0.0,19.400317542000266,0.6554601260031632,7307,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,bottom_up,lightgbm,8,32,outer_0,46.553425339663654,1.8160224016292932,11.63905207661218,0.5976247965988423,46.55528464379405,0.0,True,8.412650381460436,19.400317542000266,0.6556440440035658,7307,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,top_down,lightgbm,8,32,outer_0,46.85869593529317,1.827930832344693,11.717719099609436,1.8153912672878483,46.86258134370901,1.7879097796266133e-12,True,2.1049969288793333,19.400317542000266,0.6556334180022532,7307,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,ols,lightgbm,8,32,outer_0,46.57126468524789,1.8167183042610546,12.85579872312128,839.8010234564737,46.37558937995816,0.0,True,3.3650601525841743,19.400317542000266,0.6555199600006745,7307,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,wls,lightgbm,8,32,outer_0,46.32826475208771,1.807239016346287,11.582745750378265,0.595428332017309,46.33005933885832,0.0,True,5.408053277209475,19.400317542000266,0.6555046680041414,7307,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,mint,lightgbm,8,32,outer_0,46.31478616696714,1.8067132244772113,11.579371936744884,0.5954931636478707,46.316562910570404,0.0,True,6.019305905363879,19.400317542000266,0.6555234600018593,7307,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,bottom_up_nn,lightgbm,8,32,outer_0,45.05528203975214,1.7575806914084102,11.26451473251978,0.5816422024005458,45.057144414608736,0.0,True,9.292838178921313,19.400317542000266,0.655617501004599,7307,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,ols_nn,lightgbm,8,32,outer_0,45.94209465208043,1.7921747424000443,11.920566444360556,451.2830796551541,44.970980901095054,0.0,True,6.611313046449897,19.400317542000266,0.6554803350045404,7307,,,0.00017352694631481117,acamas
development,False,memory_um,independent,persistence,1,32,outer_1,843922661.6452392,0.8648394558543444,157294732.34661326,0.9585202951976058,271525107.0082165,0.0,True,0.0,0.00017233300241059624,0.0003953749983338639,8276,,,,
development,False,memory_um,bottom_up,persistence,1,32,outer_1,843922661.6452392,0.8648394558543444,157294732.34661326,0.9585202951976058,271525107.0082165,0.0,True,0.0,0.00017233300241059624,0.000597458998527145,8276,,,,
development,False,memory_um,top_down,persistence,1,32,outer_1,843922661.6452392,0.8648394558543444,157294732.34661326,0.9585202951976058,271525107.0082165,0.0,True,1.3293033392564505e-07,0.00017233300241059624,0.0006542089977301657,8276,,,,
development,False,memory_um,ols,persistence,1,32,outer_1,843922661.6452397,0.8648394558543449,157294732.3466124,0.9585202951975952,271525107.00821954,0.0,True,9.307525174884287e-05,0.00017233300241059624,0.0004987920001440216,8276,,,,
development,False,memory_um,wls,persistence,1,32,outer_1,843922661.6454324,0.8648394558545422,157294732.34648773,0.9585202951969664,271525107.0050003,0.0,True,0.06745676552155462,0.00017233300241059624,0.00045795900223311037,8276,,,,
development,False,memory_um,mint,persistence,1,32,outer_1,843922661.6447572,0.8648394558538504,157294732.34227806,0.9585202951840086,271525107.0005922,0.0,True,0.23058476367724715,0.00017233300241059624,0.000552999998035375,8276,,,,
development,False,memory_um,bottom_up_nn,persistence,1,32,outer_1,843922661.6452392,0.8648394558543444,157294732.34661326,0.9585202951976058,271525107.0082165,0.0,True,0.0,0.00017233300241059624,0.0007532080016972031,8276,,,,
development,False,memory_um,ols_nn,persistence,1,32,outer_1,843922661.6452397,0.8648394558543449,157294732.3466124,0.9585202951975952,271525107.00821954,0.0,True,9.307525174884287e-05,0.00017233300241059624,0.0005332499968062621,8276,,,,
development,False,disk_ud,independent,persistence,1,32,outer_1,1145989203.1474142,0.8642423249226493,181207052.8680522,1.1132089106059986,735652275.5340744,0.0,True,0.0,0.0001892910004244186,0.000413207002566196,8276,,,,
development,False,disk_ud,bottom_up,persistence,1,32,outer_1,1145989203.1474142,0.8642423249226493,181207052.8680522,1.1132089106059986,735652275.5340744,0.0,True,0.0,0.0001892910004244186,0.0006047070019121747,8276,,,,
development,False,disk_ud,top_down,persistence,1,32,outer_1,1145989203.1474142,0.8642423249226493,181207052.86805227,1.1132089106059986,735652275.5340747,0.0,True,1.810683998656291e-06,0.0001892910004244186,0.0006520410061057191,8276,,,,
development,False,disk_ud,ols,persistence,1,32,outer_1,1145989203.1472945,0.864242324922559,181207052.8680529,1.1132089106072363,735652275.5340838,0.0,True,0.000710702161387927,0.0001892910004244186,0.000515208001161227,8276,,,,
development,False,disk_ud,wls,persistence,1,32,outer_1,1145989203.0952287,0.8642423248832938,181207052.88706875,1.1132089106325889,735652275.5614505,0.0,True,0.37528884788660155,0.0001892910004244186,0.0004646240013244096,8276,,,,
development,False,disk_ud,mint,persistence,1,32,outer_1,1145989203.3319764,0.864242325061836,181207052.91176945,1.1132089106955827,735652275.6705084,0.0,True,1.0459345209987867,0.0001892910004244186,0.0005074150030850433,8276,,,,
development,False,disk_ud,bottom_up_nn,persistence,1,32,outer_1,1145989203.1474142,0.8642423249226493,181207052.8680522,1.1132089106059986,735652275.5340744,0.0,True,0.0,0.0001892910004244186,0.0006754160021955613,8276,,,,
development,False,disk_ud,ols_nn,persistence,1,32,outer_1,1145989203.1472945,0.864242324922559,181207052.8680529,1.1132089106072363,735652275.5340838,0.0,True,0.000710702161387927,0.0001892910004244186,0.0004871240016655065,8276,,,,
development,False,cpu_core_weighted,independent,persistence,1,32,outer_1,1.0258714436135334,0.9430471611552316,1.391345895714105,1.0015263195690887,2.3069031244356757,31.82130927481606,False,0.0,0.00019079299818258733,4.191499465378001e-05,5261,cluster_mean_CU,,,
development,False,cpu_core_weighted,bottom_up,persistence,1,32,outer_1,1.0746205998914102,1.0585072566205453,1.391345895714105,1.0015263195690887,2.3069031244356757,0.0,True,0.13483605624922068,0.00019079299818258733,4.191499465378001e-05,5261,weighted_mean_CU,1.0957052557717806,,
development,False,cpu_core_weighted,top_down,persistence,1,32,outer_1,1.0258714436135334,1.0291868497954288,1.3873374552827138,1.0197395913097822,2.2688928636076198,1.0376490053479223e-12,True,0.13598181255212205,0.00019079299818258733,4.191499465378001e-05,5261,weighted_mean_CU,1.0653544729512487,,
development,False,cpu_core_weighted,ols,persistence,1,32,outer_1,1.0305377888622522,1.031536748860746,1.4137702426674719,1.1869629332767828,2.294197520187825,0.0,True,0.14391876281600852,0.00019079299818258733,4.191499465378001e-05,5261,weighted_mean_CU,1.0677869520299674,,
development,False,cpu_core_weighted,wls,persistence,1,32,outer_1,1.0525639407467866,1.0443190541525316,1.3908360007904228,1.0015793064236989,2.2910795124485634,0.0,True,0.1311806552271786,0.00019079299818258733,4.191499465378001e-05,5261,weighted_mean_CU,1.0810184523352218,,
development,False,cpu_core_weighted,mint,persistence,1,32,outer_1,1.0482629691787895,1.0416877150459003,1.3915290332681527,1.0019347593569772,2.2900959681421202,0.0,True,0.13025441327001586,0.00019079299818258733,4.191499465378001e-05,5261,weighted_mean_CU,1.078294642865971,,
development,False,cpu_core_weighted,bottom_up_nn,persistence,1,32,outer_1,1.0746205998914102,1.0585072566205453,1.391345895714105,1.0015263195690887,2.3069031244356757,0.0,True,0.13483605624922068,0.00019079299818258733,4.191499465378001e-05,5261,weighted_mean_CU,1.0957052557717806,,
development,False,bond0_transmitted_acamas,independent,persistence,1,32,outer_1,39.078021413551674,1.255833188478045,9.770643985860389,1.0661748138496916,39.077952396896414,0.007056239145266757,False,0.0,0.00010562499664956704,0.00030162600887706503,7792,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,bottom_up,persistence,1,32,outer_1,39.078438363282835,1.2558465878081897,9.770643985860389,1.0661748138496916,39.077952396896414,0.0,True,0.007056239145266757,0.00010562499664956704,0.0004501260045799427,7792,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,top_down,persistence,1,32,outer_1,39.078021413551674,1.255833188478045,9.770547122642782,1.0659136439298822,39.07756690747888,9.999448223582008e-13,True,0.0017640597865625366,0.00010562499664956704,0.0004905420064460486,7792,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,ols,persistence,1,32,outer_1,39.07810206564711,1.2558357803589668,9.771171192989991,1.4504376107300656,39.077873227803465,0.0,True,0.0028224956581004313,0.00010562499664956704,0.0003366670061950572,7792,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,wls,persistence,1,32,outer_1,39.07822561115824,1.2558397506867254,9.770595111359606,1.0661732434273117,39.07775689889199,0.0,True,0.0044101573702368954,0.00010562499664956704,0.0003035830086446367,7792,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,mint,persistence,1,32,outer_1,39.078225612444605,1.2558397507280648,9.770595111659825,1.066173244670376,39.07775690008563,0.0,True,0.0044101744461101326,0.00010562499664956704,0.00035241700607002713,7792,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,bottom_up_nn,persistence,1,32,outer_1,39.078438363282835,1.2558465878081897,9.770643985860389,1.0661748138496916,39.077952396896414,0.0,True,0.007056239145266757,0.00010562499664956704,0.000470209004561184,7792,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,ols_nn,persistence,1,32,outer_1,39.07825190545646,1.2558405956950236,9.770711918585958,1.1261458123338755,39.077873227803465,0.0,True,0.004200318870197034,0.00010562499664956704,0.00031137600308284163,7792,,,0.00017352694631481117,acamas
development,False,memory_um,independent,persistence,8,32,outer_1,844465442.1477809,0.8651886268074785,157380669.84724358,0.95873146985887,271687768.66658604,0.0,True,0.0,0.00030350099768838845,0.0010660010011633858,8269,,,,
development,False,memory_um,bottom_up,persistence,8,32,outer_1,844465442.1477809,0.8651886268074785,157380669.84724358,0.95873146985887,271687768.66658604,0.0,True,0.0,0.00030350099768838845,0.0012772930022038054,8269,,,,
development,False,memory_um,top_down,persistence,8,32,outer_1,844465442.1477809,0.8651886268074785,157380669.84724355,0.95873146985887,271687768.66658604,0.0,True,1.3286162927802636e-07,0.00030350099768838845,0.0013283759981277399,8269,,,,
development,False,memory_um,ols,persistence,8,32,outer_1,844465442.1477814,0.8651886268074791,157380669.84724268,0.9587314698588594,271687768.6665891,0.0,True,9.307660651705778e-05,0.00030350099768838845,0.0011806260008597746,8269,,,,
development,False,memory_um,wls,persistence,8,32,outer_1,844465442.1480584,0.8651886268077629,157380669.84928608,0.9587314698652197,271687768.6785433,0.0,True,0.10582088976400814,0.00030350099768838845,0.0012091680000594351,8269,,,,
development,False,memory_um,mint,persistence,8,32,outer_1,844465442.1479094,0.8651886268076102,157380669.84873253,0.9587314698630626,271687768.6933191,0.0,True,0.14186442396123972,0.00030350099768838845,0.0012471680020098574,8269,,,,
development,False,memory_um,bottom_up_nn,persistence,8,32,outer_1,844465442.1477809,0.8651886268074785,157380669.84724358,0.95873146985887,271687768.66658604,0.0,True,0.0,0.00030350099768838845,0.0015359179997176398,8269,,,,
development,False,memory_um,ols_nn,persistence,8,32,outer_1,844465442.1477814,0.8651886268074791,157380669.84724268,0.9587314698588594,271687768.6665891,0.0,True,9.307660651705778e-05,0.00030350099768838845,0.0013416260007943492,8269,,,,
development,False,disk_ud,independent,persistence,8,32,outer_1,1146936385.5092514,0.8677381654678382,181352825.06297186,1.1169061231381179,736274221.7264482,0.0,True,0.0,0.00036137700226390734,0.0012067090065102093,8269,,,,
development,False,disk_ud,bottom_up,persistence,8,32,outer_1,1146936385.5092514,0.8677381654678382,181352825.06297186,1.1169061231381179,736274221.7264482,0.0,True,0.0,0.00036137700226390734,0.0013803340043523349,8269,,,,
development,False,disk_ud,top_down,persistence,8,32,outer_1,1146936385.5092514,0.8677381654678382,181352825.06297192,1.1169061231381179,736274221.7264484,0.0,True,1.8112941562883316e-06,0.00036137700226390734,0.001420625008904608,8269,,,,
development,False,disk_ud,ols,persistence,8,32,outer_1,1146936385.509132,0.8677381654677478,181352825.06297255,1.1169061231393547,736274221.7264576,0.0,True,0.0007106962306624328,0.00036137700226390734,0.0012850840066676028,8269,,,,
development,False,disk_ud,wls,persistence,8,32,outer_1,1146936385.5070114,0.8677381654661435,181352825.07389525,1.1169061231524307,736274221.7355452,0.0,True,0.10047443759545792,0.00036137700226390734,0.0012342500085651409,8269,,,,
development,False,disk_ud,mint,persistence,8,32,outer_1,1146936385.6429186,0.8677381655689669,181352825.1112754,1.116906123207069,736274221.7386197,0.0,True,0.8101679527106489,0.00036137700226390734,0.0012757500044244807,8269,,,,
development,False,disk_ud,bottom_up_nn,persistence,8,32,outer_1,1146936385.5092514,0.8677381654678382,181352825.06297186,1.1169061231381179,736274221.7264482,0.0,True,0.0,0.00036137700226390734,0.001423334007995436,8269,,,,
development,False,disk_ud,ols_nn,persistence,8,32,outer_1,1146936385.509132,0.8677381654677478,181352825.06297255,1.1169061231393547,736274221.7264576,0.0,True,0.0007106962306624328,0.00036137700226390734,0.001245459006895544,8269,,,,
development,False,cpu_core_weighted,independent,persistence,8,32,outer_1,1.0420595780947417,0.9578100333808329,1.4087321371023267,1.0197498227400366,2.2998753917282144,32.15125062840017,False,0.0,0.0003184569904988166,0.000649002002319321,4778,cluster_mean_CU,,,
development,False,cpu_core_weighted,bottom_up,persistence,8,32,outer_1,1.091595755301663,1.0693585099924847,1.4087321371023267,1.0197498227400366,2.2998753917282144,0.0,True,0.13623411283220416,0.0003184569904988166,0.000649002002319321,4778,weighted_mean_CU,1.1125931579402315,,
development,False,cpu_core_weighted,top_down,persistence,8,32,outer_1,1.0420595780947417,1.039886512088124,1.4047480870047195,1.038179684215955,2.2604587204419575,1.0364584870560055e-12,True,0.13732408945282604,0.0003184569904988166,0.000649002002319321,4778,weighted_mean_CU,1.0819295938381877,,
development,False,cpu_core_weighted,ols,persistence,8,32,outer_1,1.0467723316249622,1.0422529710137043,1.4316924297723617,1.2079579855891964,2.2864349340978154,0.0,True,0.14541099404381796,0.0003184569904988166,0.000649002002319321,4778,weighted_mean_CU,1.0843917297678543,,
development,False,cpu_core_weighted,wls,persistence,8,32,outer_1,1.0690377407209037,1.0550469045452482,1.4081909902515137,1.019810818506635,2.2827500453556384,0.0,True,0.1325179854295184,0.0003184569904988166,0.000649002002319321,4778,weighted_mean_CU,1.0977029278153996,,
development,False,cpu_core_weighted,mint,persistence,8,32,outer_1,1.0646528831097501,1.0524206221756776,1.40888078927134,1.0201788187493563,2.2812863346002583,0.0,True,0.13158962401982544,0.0003184569904988166,0.000649002002319321,4778,weighted_mean_CU,1.0949704636624524,,
development,False,cpu_core_weighted,bottom_up_nn,persistence,8,32,outer_1,1.091595755301663,1.0693585099924847,1.4087321371023267,1.0197498227400366,2.2998753917282144,0.0,True,0.13623411283220416,0.0003184569904988166,0.000649002002319321,4778,weighted_mean_CU,1.1125931579402315,,
development,False,bond0_transmitted_acamas,independent,persistence,8,32,outer_1,38.34106089197566,1.2519214392353823,9.58640867612589,1.0649844851990082,38.34099310075527,0.007069221322857818,False,0.0,0.0002229169986094348,0.0006722500002069864,7687,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,bottom_up,persistence,8,32,outer_1,38.341478767042474,1.251935083791451,9.58640867612589,1.0649844851990082,38.34099310075527,0.0,True,0.007069221322857818,0.0002229169986094348,0.0008105409979179967,7687,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,top_down,persistence,8,32,outer_1,38.34106089197566,1.2519214392353823,9.586311683151294,1.0647166647032773,38.34060713430746,9.999861829271942e-13,True,0.001767305330960321,0.0002229169986094348,0.0008550000020477455,7687,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,ols,persistence,8,32,outer_1,38.34114169174075,1.2519240775285296,9.5869363054797,1.4479164374406934,38.34091380424962,0.0,True,0.0028276885291371387,0.0002229169986094348,0.0007341669988818467,7687,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,wls,persistence,8,32,outer_1,38.341265493554765,1.2519281199348056,9.58635973020891,1.0649828872372338,38.340797317086086,0.0,True,0.00441826833337068,0.0002229169986094348,0.0006889589967613574,7687,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,mint,persistence,8,32,outer_1,38.3412654952439,1.2519281199899597,9.586359730602556,1.0649828884965562,38.34079731865333,0.0,True,0.00441829004880905,0.0002229169986094348,0.000726416998077184,7687,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,bottom_up_nn,persistence,8,32,outer_1,38.341478767042474,1.251935083791451,9.58640867612589,1.0649844851990082,38.34099310075527,0.0,True,0.007069221322857818,0.0002229169986094348,0.0008432499998889398,7687,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,ols_nn,persistence,8,32,outer_1,38.34129317355204,1.25192902374866,9.586476582781842,1.1246214645573964,38.34091380424962,0.0,True,0.004206856622713825,0.0002229169986094348,0.00068904200088582,7687,,,0.00017352694631481117,acamas
development,False,memory_um,independent,ridge,1,32,outer_1,834422178.6472346,0.855103501459744,178183129.56075722,0.9940791886899133,323324236.2392891,301581705.2888302,False,0.0,0.009229874995071441,0.0021200420123932417,8276,,,,
development,False,memory_um,bottom_up,ridge,1,32,outer_1,792068860.7184273,0.8117004479622028,178183129.56075722,0.9940791886899133,323324236.2392891,0.0,True,301581705.2888302,0.009229874995071441,0.002286750008352101,8276,,,,
development,False,memory_um,top_down,ridge,1,32,outer_1,834422178.6472346,0.855103501459744,195922680.75377247,3.3204294985599137,340947922.7505289,8.318953147655872e-06,True,43083100.75554718,0.009229874995071441,0.002311792010004865,8276,,,,
development,False,memory_um,ols,ridge,1,32,outer_1,820725354.1748883,0.8410671984168758,188398012.4271329,1.9446683982340522,337311962.5665293,0.0,True,75395426.32223035,0.009229874995071441,0.0021476250112755224,8276,,,,
development,False,memory_um,wls,ridge,1,32,outer_1,787020827.6599429,0.8065272983812645,177628446.42540455,0.9917855170882116,333659702.0682692,0.0,True,213792751.39059147,0.009229874995071441,0.002113708011165727,8276,,,,
development,False,memory_um,mint,ridge,1,32,outer_1,787248084.4787565,0.8067601878063912,177520776.7147126,0.9914667851255138,332717766.9077562,0.0,True,210945326.5428905,0.009229874995071441,0.0021881260072404984,8276,,,,
development,False,memory_um,bottom_up_nn,ridge,1,32,outer_1,792068860.7184273,0.8117004479622028,178183129.56075722,0.9940791886899133,323324236.2392891,0.0,True,301581705.2888302,0.009229874995071441,0.002304459012520965,8276,,,,
development,False,memory_um,ols_nn,ridge,1,32,outer_1,820725354.1748883,0.8410671984168758,188398012.4271329,1.9446683982340522,337311962.5665293,0.0,True,75395426.32223035,0.009229874995071441,0.002157625011022901,8276,,,,
development,False,disk_ud,independent,ridge,1,32,outer_1,1279428400.7528424,0.9648748632202142,310460923.950472,1.5796948000518627,1248709160.4885256,804451259.9295046,False,0.0,0.008913667003071168,0.0020276680079405196,8276,,,,
development,False,disk_ud,bottom_up,ridge,1,32,outer_1,1656815160.1890473,1.2494792988243213,310460923.950472,1.5796948000518627,1248709160.4885256,0.0,True,804451259.9295046,0.008913667003071168,0.0022441270084527787,8276,,,,
development,False,disk_ud,top_down,ridge,1,32,outer_1,1279428400.7528424,0.9648748632202142,385857721.2666882,5.108338127237731,1221622379.3939183,8.58592664406114e-05,True,114921608.56135786,0.008913667003071168,0.0022860440076328814,8276,,,,
development,False,disk_ud,ols,ridge,1,32,outer_1,1288137938.3700914,0.9714431197261739,362057899.3479213,6.927024869263773,1198936902.349062,0.0,True,201112814.98278594,0.008913667003071168,0.0022230850081541575,8276,,,,
development,False,disk_ud,wls,ridge,1,32,outer_1,1397710404.0770745,1.0540766753042092,297517140.5980895,1.5404175252022203,1118122971.0513027,0.0,True,451908925.6405141,0.008913667003071168,0.00213787601023796,8276,,,,
development,False,disk_ud,mint,ridge,1,32,outer_1,1338232393.5124042,1.0092216155959615,294491282.47866964,1.5333675301928722,1090556477.9686372,0.0,True,345745091.7601275,0.008913667003071168,0.002145210008166032,8276,,,,
development,False,disk_ud,bottom_up_nn,ridge,1,32,outer_1,1656815160.1890473,1.2494792988243213,310460923.950472,1.5796948000518627,1248709160.4885256,0.0,True,804451259.9295046,0.008913667003071168,0.002283627007273026,8276,,,,
development,False,disk_ud,ols_nn,ridge,1,32,outer_1,1288137938.3700914,0.9714431197261739,362057899.3479213,6.927024869263773,1198936902.349062,0.0,True,201112814.98278594,0.008913667003071168,0.002109627006575465,8276,,,,
development,False,cpu_core_weighted,independent,ridge,1,32,outer_1,0.9744102199667343,0.895740687062586,1.241010310095984,0.8881652747722214,2.5473387960935474,104.85268331147732,False,0.0,0.008431334001215873,0.0016784170074970461,5261,cluster_mean_CU,,,
development,False,cpu_core_weighted,bottom_up,ridge,1,32,outer_1,0.846862482471005,0.8848998514526646,1.241010310095984,0.8881652747722214,2.5473387960935474,0.0,True,0.44429103098083617,0.008431334001215873,0.0016784170074970461,5261,weighted_mean_CU,0.915996949481407,,
development,False,cpu_core_weighted,top_down,ridge,1,32,outer_1,0.9744102199667343,1.0000040359542628,1.4321467721785883,1.1672201427820463,2.7878640517712454,1.0272258660906926e-12,True,0.5156920908631744,0.008431334001215873,0.0016784170074970461,5261,weighted_mean_CU,1.0351461183991384,,
development,False,cpu_core_weighted,ols,ridge,1,32,outer_1,0.9475504942661888,0.9754771112661341,1.4034749653277214,1.7439546465769555,2.630064556380404,0.0,True,0.47421896848440637,0.008431334001215873,0.0016784170074970461,5261,weighted_mean_CU,1.0097572699801851,,
development,False,cpu_core_weighted,wls,ridge,1,32,outer_1,0.8704448745533073,0.9063257509669205,1.2752770483448796,0.9027559609730501,2.684345201008858,0.0,True,0.43319510198055067,0.008431334001215873,0.0016784170074970461,5261,weighted_mean_CU,0.9381757966839861,,
development,False,cpu_core_weighted,mint,ridge,1,32,outer_1,0.8673949583169978,0.9036749760985413,1.2709307686397817,0.9016360279893102,2.6347117320130016,0.0,True,0.43425734164536134,0.008431334001215873,0.0016784170074970461,5261,weighted_mean_CU,0.9354318684426023,,
development,False,cpu_core_weighted,bottom_up_nn,ridge,1,32,outer_1,0.8351686297514024,0.8738381544693309,1.2185084113709976,0.8780974764595854,2.4847632816763587,0.0,True,0.47143392572476167,0.008431334001215873,0.0016784170074970461,5261,weighted_mean_CU,0.9045465229995993,,
development,False,bond0_transmitted_acamas,independent,ridge,1,32,outer_1,45.498169388352686,1.462154660498612,11.376111365333605,1.397809364653023,45.49819333052866,0.006797348576731594,True,0.0,0.005183833996852627,0.001288207004108699,7792,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,bottom_up,ridge,1,32,outer_1,45.5037156647837,1.46233289874514,11.376111365333605,1.397809364653023,45.49819333052866,0.0,True,0.006797348576731594,0.005183833996852627,0.0014358310036186595,7792,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,top_down,ridge,1,32,outer_1,45.498169388352686,1.462154660498612,11.374725414154769,1.3976216439080604,45.49265031917135,9.99157065548839e-13,True,0.0016993438373511158,0.005183833996852627,0.0014742490056960378,7792,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,ols,ridge,1,32,outer_1,45.499278643638874,1.462190308147917,11.375654439318238,1.2781991123555574,45.49708407524245,0.0,True,0.0027189394306795264,0.005183833996852627,0.0013287490037328098,7792,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,wls,ridge,1,32,outer_1,45.50094252879597,1.462243779693469,11.37541808133698,1.3977870845843472,45.49542019454417,0.0,True,0.00424834491261621,0.005183833996852627,0.0013014570031373296,7792,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,mint,ridge,1,32,outer_1,45.500942545465364,1.4622437802291661,11.375418085506773,1.3977870826821708,45.49542021123556,0.0,True,0.004248360206819739,0.005183833996852627,0.0013350400040508248,7792,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,bottom_up_nn,ridge,1,32,outer_1,45.500159714113266,1.4622186227222764,11.375222325430322,1.3977607771021547,45.49463730554265,0.0,True,0.011242548093144863,0.005183833996852627,0.0014869560036459006,7792,,,0.00017352694631481117,acamas
development,False,bond0_transmitted_acamas,ols_nn,ridge,1,32,outer_1,45.4960714810453,1.4620872409740897,11.374654449687498,1.1962323858815855,45.493527018115365,0.0,True,0.007496988129462019,0.005183833996852627,0.0013951650071248878,7792,,,0.00017352694631481117,acamas
development,False,memory_um,independent,ridge,8,32,outer_1,835005834.3233938,0.8554968801767308,178261117.22330353,0.9941740763696404,323284304.3208599,301967643.2167778,False,0.0,0.05688225000267266,0.012022960007016081,8269,,,,
development,False,memory_um,bottom_up,ridge,8,32,outer_1,792793346.5996116,0.812248497868772,178261117.22330353,0.9941740763696404,323284304.3208599,0.0,True,301967643.2167778,0.05688225000267266,0.012243210007000016,8269,,,,
development,False,memory_um,top_down,ridge,8,32,outer_1,835005834.3233938,0.8554968801767308,196012481.51709768,3.322948576613546,340893391.85043806,9.195131926283407e-06,True,43138234.74525398,0.05688225000267266,0.012343543003225932,8269,,,,
