run_id,base_run_id,fold,horizon,base_model,seed,reconciliation_method,nonnegative,top_mae,top_rmse,top_r2,top_mase,mase_valid,mase_invalid_reason,coherence_before,coherence_after,is_coherent_after,macro_machine_mae,weighted_machine_mae,worst_machine_mae,best_machine_mae,machines_improved_vs_ind,machines_degraded_vs_ind,adj_magnitude,ind_top_mae,wall_train_sec_sum,mae_machine01_UM,mae_machine02_UM,mae_machine03_UM,mae_machine04_UM,mae_machine05_UM,mae_machine06_UM,mae_machine07_UM,pers_ind_mae,same_ind_mae,rel_mae_vs_independent,rel_mae_vs_pers_ind
base__memory_um__f1__h8__persistence__s0__mint__nn0,base__memory_um__f1__h8__persistence__s0,1,8,persistence,0,mint,False,844465442.1479094,3258836986.682585,0.4045636743667467,0.8651886268076102,True,,0.0,0.0,True,157380669.84873253,132768384.8789621,271687768.6933191,5359287.834563091,3,4,0.043232131111014926,844465442.1477809,0.0002951259994006,271687768.6933191,119587492.63999203,259110430.7568804,254491932.45131612,58718626.318110965,5359287.834563091,132709150.24694613,844465442.1477809,844465442.1477809,1.000000000000152,1.000000000000152
base__memory_um__f1__h8__persistence__s0__mint__nn1,base__memory_um__f1__h8__persistence__s0,1,8,persistence,0,mint,True,844465442.1479094,3258836986.682585,0.4045636743667467,0.8651886268076102,True,,0.0,0.0,True,157380669.84873253,132768384.8789621,271687768.6933191,5359287.834563091,3,4,0.043232131111014926,844465442.1477809,0.0002951259994006,271687768.6933191,119587492.63999203,259110430.7568804,254491932.45131612,58718626.318110965,5359287.834563091,132709150.24694613,844465442.1477809,844465442.1477809,1.000000000000152,1.000000000000152
base__memory_um__f1__h8__persistence__s0__ols__nn0,base__memory_um__f1__h8__persistence__s0,1,8,persistence,0,ols,False,844465442.1477814,3258836986.6826105,0.40456367436673735,0.8651886268074791,True,,0.0,0.0,True,157380669.84724268,132768384.87704307,271687768.6665891,5359287.8345626425,5,2,2.3528200090255856e-05,844465442.1477809,0.0002951259994006,271687768.6665891,119587492.63997914,259110430.77324313,254491932.4513243,58718626.318054356,5359287.8345626425,132709150.24694613,844465442.1477809,844465442.1477809,1.0000000000000007,1.0000000000000007
base__memory_um__f1__h8__persistence__s0__ols__nn1,base__memory_um__f1__h8__persistence__s0,1,8,persistence,0,ols,True,844465442.1477814,3258836986.6826105,0.40456367436673735,0.8651886268074791,True,,0.0,0.0,True,157380669.84724268,132768384.87704307,271687768.6665891,5359287.8345626425,5,2,2.3528200090255856e-05,844465442.1477809,0.0002951259994006,271687768.6665891,119587492.63997914,259110430.77324313,254491932.4513243,58718626.318054356,5359287.8345626425,132709150.24694613,844465442.1477809,844465442.1477809,1.0000000000000007,1.0000000000000007
base__memory_um__f1__h8__ridge__s0__independent__nn0,base__memory_um__f1__h8__ridge__s0,1,8,ridge,0,independent,False,835005834.3233938,2872874480.939748,0.5372532729832824,0.8554968801767308,True,,301967643.2167778,301967643.2167778,False,178261117.22330353,150206568.73585832,323284304.3208599,4576547.687296828,0,0,0.0,835005834.3233938,0.0562701649996597,323284304.3208599,117962296.6364043,320061631.1382677,298357447.0244106,55995021.16425974,4576547.687296828,127590572.59162556,844465442.1477809,835005834.3233938,1.0,0.9887981113823582
base__memory_um__f1__h8__ridge__s0__independent__nn1,base__memory_um__f1__h8__ridge__s0,1,8,ridge,0,independent,True,792793346.5996116,2854117506.3896537,0.54327608651021,0.812248497868772,True,,301967643.2167778,0.0,True,178261117.22330353,150206568.73585832,323284304.3208599,4576547.687296828,0,0,37745955.402097225,835005834.3233938,0.0562701649996597,323284304.3208599,117962296.6364043,320061631.1382677,298357447.0244106,55995021.16425974,4576547.687296828,127590572.59162556,844465442.1477809,835005834.3233938,0.9494464757147631,0.9388108820453938
base__memory_um__f1__h8__ridge__s0__bottom_up__nn0,base__memory_um__f1__h8__ridge__s0,1,8,ridge,0,bottom_up,False,792793346.5996116,2854117506.3896537,0.54327608651021,0.812248497868772,True,,301967643.2167778,0.0,True,178261117.22330353,150206568.73585832,323284304.3208599,4576547.687296828,0,0,37745955.402097225,835005834.3233938,0.0562701649996597,323284304.3208599,117962296.6364043,320061631.1382677,298357447.0244106,55995021.16425974,4576547.687296828,127590572.59162556,844465442.1477809,835005834.3233938,0.9494464757147631,0.9388108820453938
base__memory_um__f1__h8__ridge__s0__bottom_up__nn1,base__memory_um__f1__h8__ridge__s0,1,8,ridge,0,bottom_up,True,792793346.5996116,2854117506.3896537,0.54327608651021,0.812248497868772,True,,301967643.2167778,0.0,True,178261117.22330353,150206568.73585832,323284304.3208599,4576547.687296828,0,0,37745955.402097225,835005834.3233938,0.0562701649996597,323284304.3208599,117962296.6364043,320061631.1382677,298357447.0244106,55995021.16425974,4576547.687296828,127590572.59162556,844465442.1477809,835005834.3233938,0.9494464757147631,0.9388108820453938
base__memory_um__f1__h8__ridge__s0__wls__nn0,base__memory_um__f1__h8__ridge__s0,1,8,ridge,0,wls,False,787653614.2190269,2848957127.89002,0.5449261500369655,0.8069826364390774,True,,301967643.2167778,0.0,True,177698230.19479868,150422087.1953866,333630435.66114074,4576556.296029388,3,4,37745955.4020972,835005834.3233938,0.0562701649996597,333630435.66114074,117926786.32085244,313399328.601133,290764026.01581854,55995967.85976326,4576556.296029388,127594510.60885356,844465442.1477809,835005834.3233938,0.9432911506028739,0.9327245081998135
base__memory_um__f1__h8__ridge__s0__wls__nn1,base__memory_um__f1__h8__ridge__s0,1,8,ridge,0,wls,True,787653614.2190269,2848957127.89002,0.5449261500369655,0.8069826364390774,True,,301967643.2167778,0.0,True,177698230.19479868,150422087.1953866,333630435.66114074,4576556.296029388,3,4,37745955.4020972,835005834.3233938,0.0562701649996597,333630435.66114074,117926786.32085244,313399328.601133,290764026.01581854,55995967.85976326,4576556.296029388,127594510.60885356,844465442.1477809,835005834.3233938,0.9432911506028739,0.9327245081998135
base__memory_um__f1__h8__ridge__s0__mint__nn0,base__memory_um__f1__h8__ridge__s0,1,8,ridge,0,mint,False,787864181.2173144,2848986668.8789034,0.5449167126178421,0.8071983707521784,True,,301967643.2167778,0.0,True,177587842.28029156,150293959.29128724,332668107.37921786,4576498.265642512,4,3,37746879.84287545,835005834.3233938,0.0562701649996597,332668107.37921786,117933624.95042215,313506319.9145306,290840367.58628696,55996383.997664295,4576498.265642512,127593593.86827654,844465442.1477809,835005834.3233938,0.9435433248867316,0.9329738576554311
base__memory_um__f1__h8__ridge__s0__mint__nn1,base__memory_um__f1__h8__ridge__s0,1,8,ridge,0,mint,True,787864181.2173144,2848986668.8789034,0.5449167126178421,0.8071983707521784,True,,301967643.2167778,0.0,True,177587842.28029156,150293959.29128724,332668107.37921786,4576498.265642512,4,3,37746879.84287545,835005834.3233938,0.0562701649996597,332668107.37921786,117933624.95042215,313506319.9145306,290840367.58628696,55996383.997664295,4576498.265642512,127593593.86827654,844465442.1477809,835005834.3233938,0.9435433248867316,0.9329738576554311
base__memory_um__f1__h8__ridge__s0__ols__nn0,base__memory_um__f1__h8__ridge__s0,1,8,ridge,0,ols,False,821309487.7842588,2864932708.6942353,0.5398081701872437,0.8414644252495819,True,,301967643.2167778,0.0,True,188477389.08515844,165560320.06287253,337260437.96228176,38389159.29025366,2,5,37745955.40209725,835005834.3233938,0.0562701649996597,337260437.96228176,126986959.57461491,313533693.3570571,289400052.2962893,73657252.01412682,38389159.29025366,140114169.10148543,844465442.1477809,835005834.3233938,0.9835973043826297,0.9725791569343227
base__memory_um__f1__h8__ridge__s0__ols__nn1,base__memory_um__f1__h8__ridge__s0,1,8,ridge,0,ols,True,821309487.7842588,2864932708.6942353,0.5398081701872437,0.8414644252495819,True,,301967643.2167778,0.0,True,188477389.08515844,165560320.06287253,337260437.96228176,38389159.29025366,2,5,37745955.40209725,835005834.3233938,0.0562701649996597,337260437.96228176,126986959.57461491,313533693.3570571,289400052.2962893,73657252.01412682,38389159.29025366,140114169.10148543,844465442.1477809,835005834.3233938,0.9835973043826297,0.9725791569343227
base__memory_um__f2__h16__lightgbm__s0__independent__nn0,base__memory_um__f2__h16__lightgbm__s0,2,16,lightgbm,0,independent,False,1266339742.2184117,3278701320.2463913,0.4368619794320324,1.1996771638406099,True,,780548531.5914713,780548531.5914713,False,228151917.36735824,194508386.88383934,550804983.1242969,4592369.450732444,0,0,0.0,1266339742.2184117,23.573858418000786,275073960.4530688,123191377.5464113,550804983.1242969,348018863.96348464,64800465.954791434,4592369.450732444,230581401.07872206,1043733133.2584704,1266339742.2184117,1.0,1.2132792395552081
base__memory_um__f2__h16__lightgbm__s0__bottom_up__nn0,base__memory_um__f2__h16__lightgbm__s0,2,16,lightgbm,0,bottom_up,False,1130609376.3134103,3097583856.346088,0.4973597261897049,1.0710919074616974,True,,780548531.5914713,0.0,True,228151917.36735824,194508386.88383934,550804983.1242969,4592369.450732444,0,0,97568566.4489339,1266339742.2184117,23.573858418000786,275073960.4530688,123191377.5464113,550804983.1242969,348018863.96348464,64800465.954791434,4592369.450732444,230581401.07872206,1043733133.2584704,1266339742.2184117,0.8928167841694482,1.0832360689592344
base__memory_um__f2__h16__lightgbm__s0__wls__nn0,base__memory_um__f2__h16__lightgbm__s0,2,16,lightgbm,0,wls,False,1135057345.1545937,3089110527.186455,0.5001058738103098,1.0753057266022814,True,,780548531.5914713,0.0,True,237802041.6769665,203737897.08421627,570643348.9154766,4592383.92332035,2,5,97568566.44893393,1266339742.2184117,23.573858418000786,314800163.37317014,123203554.56047055,570643348.9154766,356059229.3361226,64793615.594230376,4592383.92332035,230521996.035975,1043733133.2584704,1266339742.2184117,0.8963292450777597,1.087497664859038
base__memory_um__f2__h16__lightgbm__s0__mint__nn0,base__memory_um__f2__h16__lightgbm__s0,2,16,lightgbm,0,mint,False,1128115358.949221,3085926842.4801164,0.501135739951684,1.0687291800053211,True,,780548531.5914713,0.0,True,231715380.6134359,198022288.0333319,559339434.2160808,4592386.864362452,2,5,97571475.85546547,1266339742.2184117,23.573858418000786,290004807.0541679,123199192.98887311,559339434.2160808,349547933.39727086,64793774.14756201,4592386.864362452,230530135.6257339,1043733133.2584704,1266339742.2184117,0.8908473147758553,1.080846552631049
base__memory_um__f2__h16__persistence__s0__independent__nn0,base__memory_um__f2__h16__persistence__s0,2,16,persistence,0,independent,False,1043733133.2584704,3665074463.697808,0.2963175104271146,0.9887889982197462,True,,0.0,0.0,True,191170063.50656894,160625852.16243568,452192737.76573086,5290216.952565344,0,0,0.0,1043733133.2584704,0.0006237510015125,245994156.48402712,88002175.3804453,452192737.76573086,325499668.5692159,56928459.70958374,5290216.952565344,164283029.68441433,1043733133.2584704,1043733133.2584704,1.0,1.0
base__memory_um__f2__h16__persistence__s0__bottom_up__nn0,base__memory_um__f2__h16__persistence__s0,2,16,persistence,0,bottom_up,False,1043733133.2584704,3665074463.697808,0.2963175104271146,0.9887889982197462,True,,0.0,0.0,True,191170063.50656894,160625852.16243568,452192737.76573086,5290216.952565344,0,0,0.0,1043733133.2584704,0.0006237510015125,245994156.48402712,88002175.3804453,452192737.76573086,325499668.5692159,56928459.70958374,5290216.952565344,164283029.68441433,1043733133.2584704,1043733133.2584704,1.0,1.0
base__memory_um__f2__h16__persistence__s0__wls__nn0,base__memory_um__f2__h16__persistence__s0,2,16,persistence,0,wls,False,1043733133.258181,3665074463.697804,0.29631751042711607,0.9887889982194721,True,,0.0,0.0,True,191170063.50714126,160625852.1630111,452192737.7677998,5290216.952565766,1,6,0.005331531138180071,1043733133.2584704,0.0006237510015125,245994156.48607713,88002175.3802599,452192737.7677998,325499668.5692822,56928459.709586784,5290216.952565766,164283029.68441707,1043733133.2584704,1043733133.2584704,0.9999999999997227,0.9999999999997227
base__memory_um__f2__h16__persistence__s0__mint__nn0,base__memory_um__f2__h16__persistence__s0,2,16,persistence,0,mint,False,1043733133.2576348,3665074463.6978345,0.2963175104271044,0.9887889982189546,True,,0.0,0.0,True,191170063.50865695,160625852.16447347,452192737.77444184,5290216.952565494,2,5,0.018065099506156604,1043733133.2584704,0.0006237510015125,245994156.48958325,88002175.38039559,452192737.77444184,325499668.5696147,56928459.70958406,5290216.952565494,164283029.68441385,1043733133.2584704,1043733133.2584704,0.9999999999991993,0.9999999999991993
base__memory_um__f2__h16__ridge__s0__independent__nn0,base__memory_um__f2__h16__ridge__s0,2,16,ridge,0,independent,False,1065098498.0995754,3265502732.80288,0.441386738149121,1.0090296488464845,True,,428885072.4161675,428885072.4161675,False,224455614.59220654,189261975.4112936,625552604.2462171,4605335.611375774,0,0,0.0,1065098498.0995754,0.1526815859997441,264425344.36935008,88774659.80854298,625552604.2462171,367753121.31193286,55199472.80499418,4605335.611375774,164878763.99303302,1043733133.2584704,1065098498.0995754,1.0,1.0204701414186246
base__memory_um__f2__h16__ridge__s0__bottom_up__nn0,base__memory_um__f2__h16__ridge__s0,2,16,ridge,0,bottom_up,False,1106800962.842381,3302940405.8251295,0.42850476378945146,1.0485368150198915,True,,428885072.4161675,0.0,True,224455614.59220654,189261975.4112936,625552604.2462171,4605335.611375774,0,0,53610634.05202094,1065098498.0995754,0.1526815859997441,264425344.36935008,88774659.80854298,625552604.2462171,367753121.31193286,55199472.80499418,4605335.611375774,164878763.99303302,1043733133.2584704,1065098498.0995754,1.0391536227092744,1.0604252443218092
base__memory_um__f2__h16__ridge__s0__wls__nn0,base__memory_um__f2__h16__ridge__s0,2,16,ridge,0,wls,False,1065919806.8753793,3270130533.0555224,0.439802306828178,1.0098077223365163,True,,428885072.4161675,0.0,True,223245201.7651642,188491492.8729529,598803485.1918505,4605369.788589272,3,4,53610634.052020945,1065098498.0995754,0.1526815859997441,283046936.58698404,88769049.98741066,598803485.1918505,367366647.7177053,55202078.635773875,4605369.788589272,164922844.44783568,1043733133.2584704,1065098498.0995754,1.000771110631805,1.0212570367941118
base__memory_um__f2__h16__ridge__s0__mint__nn0,base__memory_um__f2__h16__ridge__s0,2,16,ridge,0,mint,False,1065340507.2458456,3269635669.172821,0.43997184173020065,1.0092589181622467,True,,428885072.4161675,0.0,True,222383878.84618917,187610627.84060377,595829702.1221107,4605383.525176278,3,4,53610634.05202095,1065098498.0995754,0.1526815859997441,279828120.6562761,88769238.93533204,595829702.1221107,367534586.10536236,55206125.96897711,4605383.525176278,164913994.61008942,1043733133.2584704,1065098498.0995754,1.0002272176204379,1.0207020102158857
base__memory_um__f2__h1__lightgbm__s0__independent__nn0,base__memory_um__f2__h1__lightgbm__s0,2,1,lightgbm,0,independent,False,1263368437.7287288,3282177545.055389,0.43492365924061904,1.1974902167084471,True,,763501987.9491076,763501987.9491076,False,232768082.75907645,200081156.39439029,543885368.384455,4592594.152084363,0,0,0.0,1263368437.7287288,1.5325789589987835,272091848.6868866,120306156.61410263,543885368.384455,346687128.97938967,65091115.79167012,4592594.152084363,276722366.70494664,1042314122.8689455,1263368437.7287288,1.0,1.2120803220542924
base__memory_um__f2__h1__lightgbm__s0__bottom_up__nn0,base__memory_um__f2__h1__lightgbm__s0,2,1,lightgbm,0,bottom_up,False,1173657905.0886176,3094112572.5729246,0.4978248646362631,1.1124576308339977,True,,763501987.9491076,0.0,True,232768082.75907645,200081156.39439029,543885368.384455,4592594.152084363,0,0,95437748.49363846,1263368437.7287288,1.5325789589987835,272091848.6868866,120306156.61410263,543885368.384455,346687128.97938967,65091115.79167012,4592594.152084363,276722366.70494664,1042314122.8689455,1263368437.7287288,0.9289909974311279,1.1260117073518598
base__memory_um__f2__h1__lightgbm__s0__wls__nn0,base__memory_um__f2__h1__lightgbm__s0,2,1,lightgbm,0,wls,False,1167809504.6159296,3087077321.2332864,0.5001059140201001,1.1069141946199132,True,,763501987.9491076,0.0,True,240270211.25762352,207378560.60773885,557938720.5242872,4592619.904979129,3,4,95437748.49363846,1263368437.7287288,1.5325789589987835,305731939.05770457,120276596.31793001,557938720.5242872,351843721.2501908,65080605.522157826,4592619.904979129,276427276.22611487,1042314122.8689455,1263368437.7287288,0.9243617853200495,1.1204007304454064
base__memory_um__f2__h1__lightgbm__s0__mint__nn0,base__memory_um__f2__h1__lightgbm__s0,2,1,lightgbm,0,mint,False,1166472261.9314036,3083176972.3320374,0.501368292275794,1.1056466823216293,True,,763501987.9491076,0.0,True,234949607.09311682,202301022.3617857,549081040.4288753,4592590.535727498,4,3,95438198.7207208,1263368437.7287288,1.5325789589987835,282148771.80213654,120294169.79135726,549081040.4288753,346860025.71250045,65081380.321351014,4592590.535727498,276589271.05986977,1042314122.8689455,1263368437.7287288,0.9233033112877791,1.1191177748994858
base__memory_um__f2__h1__persistence__s0__independent__nn0,base__memory_um__f2__h1__persistence__s0,2,1,persistence,0,independent,False,1042314122.8689455,3661784482.4723907,0.2966547737572509,0.987962757021649,True,,0.0,0.0,True,190911648.209273,160405437.3513672,451439811.7956275,5288358.512863873,0,0,0.0,1042314122.8689455,0.0002037940012087,245625694.34182873,88060586.74912429,451439811.7956275,324923081.7944196,56940332.49619519,5288358.512863873,164103671.77485204,1042314122.8689455,1042314122.8689455,1.0,1.0
base__memory_um__f2__h1__persistence__s0__bottom_up__nn0,base__memory_um__f2__h1__persistence__s0,2,1,persistence,0,bottom_up,False,1042314122.8689455,3661784482.4723907,0.2966547737572509,0.987962757021649,True,,0.0,0.0,True,190911648.209273,160405437.3513672,451439811.7956275,5288358.512863873,0,0,0.0,1042314122.8689455,0.0002037940012087,245625694.34182873,88060586.74912429,451439811.7956275,324923081.7944196,56940332.49619519,5288358.512863873,164103671.77485204,1042314122.8689455,1042314122.8689455,1.0,1.0
base__memory_um__f2__h1__persistence__s0__wls__nn0,base__memory_um__f2__h1__persistence__s0,2,1,persistence,0,wls,False,1042314122.8677671,3661784482.472377,0.29665477375725613,0.9879627570205322,True,,0.0,0.0,True,190911648.21055382,160405437.35271966,451439811.79641336,5288358.512864063,1,6,0.014179320032433303,1042314122.8689455,0.0002037940012087,245625694.3499116,88060586.74929197,451439811.79641336,324923081.794345,56940332.49619841,5288358.512864063,164103671.77485225,1042314122.8689455,1042314122.8689455,0.9999999999988695,0.9999999999988695
base__memory_um__f2__h1__persistence__s0__mint__nn0,base__memory_um__f2__h1__persistence__s0,2,1,persistence,0,mint,False,1042314122.8727453,3661784482.4724,0.29665477375724725,0.9879627570252507,True,,0.0,0.0,True,190911648.20569998,160405437.34771335,451439811.782914,5288358.512863941,3,4,0.04775498608544132,1042314122.8689455,0.0002037940012087,245625694.3287255,88060586.74915634,451439811.782914,324923081.7951914,56940332.49619841,5288358.512863941,164103671.77485028,1042314122.8689455,1042314122.8689455,1.0000000000036455,1.0000000000036455
base__memory_um__f2__h1__ridge__s0__independent__nn0,base__memory_um__f2__h1__ridge__s0,2,1,ridge,0,independent,False,1062872941.5920458,3262260036.525947,0.4417610488243354,1.0074495381955202,True,,427789448.31166357,427789448.31166357,False,224063327.55073184,188936680.61391616,624311043.0919858,4603730.31364543,0,0,0.0,1062872941.5920458,0.0119784170028651,263946876.66099674,88817985.78525221,624311043.0919858,366860810.4973293,55193169.222070545,4603730.31364543,164709677.2838431,1042314122.8689455,1062872941.5920458,1.0,1.0197242062368996
base__memory_um__f2__h1__ridge__s0__bottom_up__nn0,base__memory_um__f2__h1__ridge__s0,2,1,ridge,0,bottom_up,False,1104382836.436448,3299509420.8070264,0.4289400148679715,1.046794903718607,True,,427789448.31166357,0.0,True,224063327.55073184,188936680.61391616,624311043.0919858,4603730.31364543,0,0,53473681.038957946,1062872941.5920458,0.0119784170028651,263946876.66099674,88817985.78525221,624311043.0919858,366860810.4973293,55193169.222070545,4603730.31364543,164709677.2838431,1042314122.8689455,1062872941.5920458,1.0390544280694791,1.0595489519000856
base__memory_um__f2__h1__ridge__s0__wls__nn0,base__memory_um__f2__h1__ridge__s0,2,1,ridge,0,wls,False,1063609034.760056,3266827896.6471457,0.44019664705571016,1.0081472478587936,True,,427789448.31166357,0.0,True,222852884.5840256,188165170.1667587,597631222.4171891,4603763.90127167,3,4,53473681.03895795,1062872941.5920458,0.0119784170028651,282502112.62060046,88812058.44215274,597631222.4171891,366471857.23571914,55195849.25620988,4603763.90127167,164753328.21503612,1042314122.8689455,1062872941.5920458,1.0006925504820054,1.0204304167274418
base__memory_um__f2__h1__ridge__s0__mint__nn0,base__memory_um__f2__h1__ridge__s0,2,1,ridge,0,mint,False,1063028098.595265,3266333130.7739396,0.44036620029183304,1.007596604552301,True,,427789448.31166357,0.0,True,221996840.72351202,187289740.8993446,594671676.187193,4603782.225974269,3,4,53473681.038957946,1062872941.5920458,0.0119784170028651,279306553.37140834,88811930.2299796,594671676.187193,366639591.9343337,55199949.89152483,4603782.225974269,164744401.22417045,1042314122.8689455,1062872941.5920458,1.0001459788815272,1.0198730644359926
base__memory_um__f2__h8__lightgbm__s0__independent__nn0,base__memory_um__f2__h8__lightgbm__s0,2,8,lightgbm,0,independent,False,1262294522.4928114,3247329407.6498175,0.44720097836284556,1.1961298207955464,True,,767941323.936843,767941323.936843,False,232323552.07860938,199329520.9562443,551178955.4349654,4598625.525458954,0,0,0.0,1262294522.4928114,11.916132167000796,273888658.7409261,120463080.57901068,551178955.4349654,347476815.4562201,64908819.18675074,4598625.525458954,263749909.6269336,1043003720.7891682,1262294522.4928114,1.0,1.2102492995305147
base__memory_um__f2__h8__lightgbm__s0__independent__nn1,base__memory_um__f2__h8__lightgbm__s0,2,8,lightgbm,0,independent,True,1167561614.072031,3109046012.83971,0.49327903424621944,1.1063624529161264,True,,767941323.936843,0.0,True,232323552.07860938,199329520.9562443,551178955.4349654,4598625.525458954,0,0,95992665.49210538,1262294522.4928114,11.916132167000796,273888658.7409261,120463080.57901068,551178955.4349654,347476815.4562201,64908819.18675074,4598625.525458954,263749909.6269336,1043003720.7891682,1262294522.4928114,0.924951818507697,1.1194222904484161
base__memory_um__f2__h8__lightgbm__s0__bottom_up__nn0,base__memory_um__f2__h8__lightgbm__s0,2,8,lightgbm,0,bottom_up,False,1167561614.072031,3109046012.83971,0.49327903424621944,1.1063624529161264,True,,767941323.936843,0.0,True,232323552.07860938,199329520.9562443,551178955.4349654,4598625.525458954,0,0,95992665.49210538,1262294522.4928114,11.916132167000796,273888658.7409261,120463080.57901068,551178955.4349654,347476815.4562201,64908819.18675074,4598625.525458954,263749909.6269336,1043003720.7891682,1262294522.4928114,0.924951818507697,1.1194222904484161
base__memory_um__f2__h8__lightgbm__s0__bottom_up__nn1,base__memory_um__f2__h8__lightgbm__s0,2,8,lightgbm,0,bottom_up,True,1167561614.072031,3109046012.83971,0.49327903424621944,1.1063624529161264,True,,767941323.936843,0.0,True,232323552.07860938,199329520.9562443,551178955.4349654,4598625.525458954,0,0,95992665.49210538,1262294522.4928114,11.916132167000796,273888658.7409261,120463080.57901068,551178955.4349654,347476815.4562201,64908819.18675074,4598625.525458954,263749909.6269336,1043003720.7891682,1262294522.4928114,0.924951818507697,1.1194222904484161
base__memory_um__f2__h8__lightgbm__s0__wls__nn0,base__memory_um__f2__h8__lightgbm__s0,2,8,lightgbm,0,wls,False,1162557010.7609544,3089983431.9876113,0.4994737298768416,1.1016201719706231,True,,767941323.936843,0.0,True,240670947.22559813,207373313.55931422,567682546.3159047,4598624.209981947,4,3,95992665.49210533,1262294522.4928114,11.916132167000796,309473019.17516005,120433652.47676821,567682546.3159047,353907973.23249686,64900401.96933405,4598624.209981947,263700413.19954106,1043003720.7891682,1262294522.4928114,0.9209871310105245,1.1146240301821058
base__memory_um__f2__h8__lightgbm__s0__wls__nn1,base__memory_um__f2__h8__lightgbm__s0,2,8,lightgbm,0,wls,True,1162557010.7609544,3089983431.9876113,0.4994737298768416,1.1016201719706231,True,,767941323.936843,0.0,True,240670947.22559813,207373313.55931422,567682546.3159047,4598624.209981947,4,3,95992665.49210533,1262294522.4928114,11.916132167000796,309473019.17516005,120433652.47676821,567682546.3159047,353907973.23249686,64900401.96933405,4598624.209981947,263700413.19954106,1043003720.7891682,1262294522.4928114,0.9209871310105245,1.1146240301821058
base__memory_um__f2__h8__lightgbm__s0__mint__nn0,base__memory_um__f2__h8__lightgbm__s0,2,8,lightgbm,0,mint,False,1160263172.3851845,3090519092.38121,0.4993001785657172,1.0994465679214467,True,,767941323.936843,0.0,True,235799166.0215833,202652853.7655973,559273749.4987204,4598714.021008338,3,4,95997893.17416863,1262294522.4928114,11.916132167000796,287473143.1432464,120448826.97060119,559273749.4987204,350198231.0549241,64900498.038943484,4598714.021008338,263700999.42363918,1043003720.7891682,1262294522.4928114,0.9191699335697562,1.1124247682523072
base__memory_um__f2__h8__lightgbm__s0__mint__nn1,base__memory_um__f2__h8__lightgbm__s0,2,8,lightgbm,0,mint,True,1160263172.3851845,3090519092.38121,0.4993001785657172,1.0994465679214467,True,,767941323.936843,0.0,True,235799166.0215833,202652853.7655973,559273749.4987204,4598714.021008338,3,4,95997893.17416863,1262294522.4928114,11.916132167000796,287473143.1432464,120448826.97060119,559273749.4987204,350198231.0549241,64900498.038943484,4598714.021008338,263700999.42363918,1043003720.7891682,1262294522.4928114,0.9191699335697562,1.1124247682523072
base__memory_um__f2__h8__lightgbm__s0__ols__nn0,base__memory_um__f2__h8__lightgbm__s0,2,8,lightgbm,0,ols,False,1232192925.0790453,3199306510.9312854,0.4634301394614645,1.1676060351982807,True,,767941323.936843,0.0,True,276136972.5404003,250955447.99753165,566199656.9493307,96159669.04360026,0,7,95992665.4921053,1262294522.4928114,11.916132167000796,314591161.92611945,165832559.71774504,566199656.9493307,377738849.2097347,122783838.33551843,96159669.04360026,289653072.6007538,1043003720.7891682,1262294522.4928114,0.9761532694015651,1.181388810527666
base__memory_um__f2__h8__lightgbm__s0__ols__nn1,base__memory_um__f2__h8__lightgbm__s0,2,8,lightgbm,0,ols,True,1232192925.0790453,3199306510.9312854,0.4634301394614645,1.1676060351982807,True,,767941323.936843,0.0,True,276136972.5404003,250955447.99753165,566199656.9493307,96159669.04360026,0,7,95992665.4921053,1262294522.4928114,11.916132167000796,314591161.92611945,165832559.71774504,566199656.9493307,377738849.2097347,122783838.33551843,96159669.04360026,289653072.6007538,1043003720.7891682,1262294522.4928114,0.9761532694015651,1.181388810527666
base__memory_um__f2__h8__persistence__s0__independent__nn0,base__memory_um__f2__h8__persistence__s0,2,8,persistence,0,independent,False,1043003720.7891682,3663325447.401787,0.29649760487173127,0.9883334130080095,True,,0.0,0.0,True,191036776.90411717,160512950.6227378,451769564.84332687,5287976.108317215,0,0,0.0,1043003720.7891682,0.000378042000193,245820356.5802708,88091664.34042554,451769564.84332687,325191334.37524176,56909241.19148936,5287976.108317215,164187300.88974854,1043003720.7891682,1043003720.7891682,1.0,1.0
base__memory_um__f2__h8__persistence__s0__independent__nn1,base__memory_um__f2__h8__persistence__s0,2,8,persistence,0,independent,True,1043003720.7891682,3663325447.401787,0.29649760487173127,0.9883334130080095,True,,0.0,0.0,True,191036776.90411717,160512950.6227378,451769564.84332687,5287976.108317215,0,0,0.0,1043003720.7891682,0.000378042000193,245820356.5802708,88091664.34042554,451769564.84332687,325191334.37524176,56909241.19148936,5287976.108317215,164187300.88974854,1043003720.7891682,1043003720.7891682,1.0,1.0
base__memory_um__f2__h8__persistence__s0__bottom_up__nn0,base__memory_um__f2__h8__persistence__s0,2,8,persistence,0,bottom_up,False,1043003720.7891682,3663325447.401787,0.29649760487173127,0.9883334130080095,True,,0.0,0.0,True,191036776.90411717,160512950.6227378,451769564.84332687,5287976.108317215,0,0,0.0,1043003720.7891682,0.000378042000193,245820356.5802708,88091664.34042554,451769564.84332687,325191334.37524176,56909241.19148936,5287976.108317215,164187300.88974854,1043003720.7891682,1043003720.7891682,1.0,1.0
