run_id,fold,horizon,base_model,reconciliation_method,top_mae,top_rmse,top_r2,top_mase,mase_valid,coherence_before_wsum,coherence_after_wsum,coherence_before_mean,coherence_after_mean,is_coherent_after,macro_machine_mae,core_weighted_machine_mae,worst_machine_mae,best_machine_mae,machines_improved_vs_ind,machines_degraded_vs_ind,adj_magnitude,ind_top_mae,wall_train_sec_sum,pct_neg_top,pct_gt100_top,pct_neg_machines,pct_gt100_machines,mae_machine01_CU,mae_machine02_CU,mae_machine03_CU,mae_machine04_CU,mae_machine05_CU,mae_machine06_CU,mae_machine07_CU,dlin_ind,pers_ind,ridge_best,lgbm_mint,rel_vs_dlin_ind,rel_vs_pers,rel_vs_ridge_best,rel_vs_lgbm_mint
base__cpu_core_weighted__f1__h1__dlinear__s0__independent__nn0,1,1,dlinear,independent,1.0373307869955866,2.387756279802596,0.5053796795815293,0.8841149280297712,True,110.22891972876208,110.22891972876208,0.467071693765941,0.467071693765941,False,1.2367952560255817,1.2946559740791281,2.521418662889581,0.0799030545659268,0,0,0.0,1.0373307869955866,1.6935374159984349,0.057023379585630106,0.0,0.3448556765416678,0.0,2.521418662889581,1.27043345907397,0.7513805917052055,2.4527492582344417,0.5996537390351567,0.0799030545659268,0.9820280266747895,1.0373307869955866,1.0957052557717806,0.9159785024691542,0.7730862362246635,1.0,0.9467242960926779,1.1324837692143532,1.3418047539707225
base__cpu_core_weighted__f1__h1__dlinear__s0__bottom_up__nn0,1,1,dlinear,bottom_up,0.9147081496676741,2.310183265904675,0.5369959073469461,0.7796039026798128,True,110.22891972876208,0.0,0.467071693765941,0.0,True,1.2367952560255817,1.2946559740791281,2.521418662889581,0.0799030545659268,0,0,0.05838396172074262,1.0373307869955866,1.6935374159984349,0.038015586390420075,0.0,0.3448556765416678,0.0,2.521418662889581,1.27043345907397,0.7513805917052055,2.4527492582344417,0.5996537390351567,0.0799030545659268,0.9820280266747895,1.0373307869955866,1.0957052557717806,0.9159785024691542,0.7730862362246635,0.8817902265457064,0.8348122315278868,0.99861311941486,1.1831903179839491
base__cpu_core_weighted__f1__h1__dlinear__s0__wls__nn0,1,1,dlinear,wls,0.9358879991696007,2.3173130681367238,0.5341336048500267,0.7976554454980025,True,110.22891972876208,0.0,0.467071693765941,0.0,True,1.2702575586311358,1.330400955650845,2.6631702946719638,0.07990722753472461,0,7,0.18057297011920306,1.0373307869955866,1.6935374159984349,0.038015586390420075,0.0,0.45618703668504085,0.0,2.6631702946719638,1.271066433425663,0.7541108320865026,2.5415288478994005,0.599711286239595,0.07990722753472461,0.9823079885601003,1.0373307869955866,1.0957052557717806,0.9159785024691542,0.7730862362246635,0.9022078693723207,0.854142110060785,1.0217357685216166,1.2105868081935764
base__cpu_core_weighted__f1__h1__dlinear__s0__mint__nn0,1,1,dlinear,mint,0.9341661836274087,2.316351896108156,0.5345199875877711,0.7961879455999472,True,110.22891972876208,0.0,0.467071693765941,0.0,True,1.267703863608984,1.3276703048942213,2.634384464712257,0.07993434896629834,0,7,0.17486940752345936,1.0373307869955866,1.6935374159984349,0.038015586390420075,0.0,0.47519482988025097,0.0,2.634384464712257,1.2708351160878535,0.7536471134100698,2.5532755133828187,0.5997493007597131,0.07993434896629834,0.9821011879438766,1.0373307869955866,1.0957052557717806,0.9159785024691542,0.7730862362246635,0.9005480174101718,0.8525706878803015,1.0198560131151844,1.2083596109398775
base__cpu_core_weighted__f1__h8__dlinear__s0__independent__nn0,1,8,dlinear,independent,1.033701682753594,2.435838732041956,0.5067460022017298,0.8808433197400736,True,97.31203887243763,97.31203887243763,0.4123391477645662,0.4123391477645662,False,1.2479594190188588,1.3064910552264788,2.5136512254844923,0.07992793040162974,0,0,0.0,1.033701682753594,1.900466291000157,0.020929259104227712,0.0,0.29001973330144115,0.0,2.5135995730442295,1.2735637365618266,0.7698059387054937,2.5136512254844923,0.603659762708316,0.07992793040162974,0.981507766226023,1.033701682753594,1.1125931579402315,0.9291797311932488,0.7877895503581098,1.0,0.9290922520747018,1.1124884110699644,1.312154600532209
base__cpu_core_weighted__f1__h8__dlinear__s0__bottom_up__nn0,1,8,dlinear,bottom_up,0.9361980040103265,2.3786858329564353,0.5296212191704022,0.7977579717097733,True,97.31203887243763,0.0,0.4123391477645662,0.0,True,1.2479594190188588,1.3064910552264788,2.5136512254844923,0.07992793040162974,0,0,0.05154239347057077,1.033701682753594,1.900466291000157,0.020929259104227712,0.0,0.29001973330144115,0.0,2.5135995730442295,1.2735637365618266,0.7698059387054937,2.5136512254844923,0.603659762708316,0.07992793040162974,0.981507766226023,1.033701682753594,1.1125931579402315,0.9291797311932488,0.7877895503581098,0.9056752249028603,0.8414558343532605,1.0075531918976157,1.1883859129443313
base__cpu_core_weighted__f1__h8__dlinear__s0__wls__nn0,1,8,dlinear,wls,0.9551432921371278,2.3825807134479544,0.5280795535712741,0.8139017303641952,True,97.31203887243763,0.0,0.4123391477645662,0.0,True,1.2821300785684169,1.3429884817391626,2.635657820612347,0.07993039800745247,0,7,0.16012266518770954,1.033701682753594,1.900466291000157,0.020929259104227712,0.0,0.48436285355498415,0.0,2.627510211230852,1.2742027060463947,0.7720333391614242,2.635657820612347,0.6037544205775303,0.07993039800745247,0.9818216543429182,1.033701682753594,1.1125931579402315,0.9291797311932488,0.7877895503581098,0.9240028415091663,0.8584838809411751,1.0279424529746648,1.2124345793910862
base__cpu_core_weighted__f1__h8__dlinear__s0__mint__nn0,1,8,dlinear,mint,0.9537043969454486,2.3819035771421295,0.5283477577557403,0.8126756114185237,True,97.31203887243763,0.0,0.4123391477645662,0.0,True,1.280881989196534,1.3416639148319067,2.650510430488582,0.07994026245333069,1,6,0.15552715169050874,1.033701682753594,1.900466291000157,0.020929259104227712,0.0,0.5411708425521736,0.0,2.6057551537253505,1.2738289624146475,0.7710770654756758,2.650510430488582,0.6036950820886468,0.07994026245333069,0.9813669677295045,1.033701682753594,1.1125931579402315,0.9291797311932488,0.7877895503581098,0.9226108584876759,0.8571906003008888,1.0263938879948504,1.2106080824655747
base__cpu_core_weighted__f2__h16__dlinear__s0__independent__nn0,2,16,dlinear,independent,1.3862077577261862,3.0952995606889733,0.5080118802781949,1.0960917376149846,True,122.93967073314612,122.93967073314612,0.5209308081912971,0.5209308081912971,False,1.7937131852375665,1.8840129615648538,4.262739360245905,0.06912802713139632,0,0,0.0,1.3862077577261862,2.1258680429991728,0.0526592943654555,0.0,0.6544798013992327,0.0,2.9445909305937294,1.2747713524018063,2.2806769934136772,4.262739360245905,0.4992230962163959,0.06912802713139632,1.2248625366600563,1.3862077577261862,1.465749503775071,1.310134542415232,1.0172490640950174,1.0,0.9457330561299709,1.0580651931905507,1.3627024164032122
base__cpu_core_weighted__f2__h16__dlinear__s0__bottom_up__nn0,2,16,dlinear,bottom_up,1.3255570504160183,3.125518421034291,0.4983586021425287,1.0481344680118874,True,122.93967073314612,0.0,0.5209308081912971,0.0,True,1.7937131852375665,1.8840129615648538,4.262739360245905,0.06912802713139632,0,0,0.06511635102391213,1.3862077577261862,2.1258680429991728,0.02632964718272775,0.0,0.6544798013992327,0.0,2.9445909305937294,1.2747713524018063,2.2806769934136772,4.262739360245905,0.4992230962163959,0.06912802713139632,1.2248625366600563,1.3862077577261862,1.465749503775071,1.310134542415232,1.0172490640950174,0.956247029370508,0.9043544255017766,1.0117716978687967,1.3030801376015846
