fold,horizon,series,pct_finite,pct_negative,pct_gt100,target_min,target_med,target_max,pred_min,pred_med,pred_max,scaled_mae,inverse_mae_weighted_mean,median_ratio,range_ratio,q95_target_mae,magnitude_alignment_ok,status
0,8,machine03_CU,100.0,0.0,0.0,2.024074074191352,2.8240740737291397,99.28138566643015,0.8036268493344865,2.8937562382320845,50.16595370601692,,0.9085475872631584,1.02467434022045,0.5075436082753245,,True,OK
0,8,machine04_CU,100.0,3.7252619324796274,0.0,0.3333333327814378,0.8425925922131656,99.80740740688312,-12.391329595749298,1.2881770004841913,86.78428845073998,,3.429669225382445,1.5288254518125388,0.9969996601587859,,True,OK
0,8,machine05_CU,100.0,0.0,0.0,2.423333333494762,3.126666666318974,16.819999999987584,2.4358097029265635,3.3584842145650375,5.81414257704382,,0.6041878947886947,1.074142073008052,0.234660769216813,,True,OK
0,8,machine06_CU,100.0,0.0,0.0,0.4740740739981893,0.6074074077143979,3.279629629536497,0.5173434250107506,0.6096900267852686,1.8101001970326673,,0.05841598470321715,1.003757970419656,0.4607845920106447,,True,OK
0,8,machine07_CU,100.0,0.0,0.0,2.9055555560626103,4.130555556621402,16.497222221870384,2.9491489124222703,4.41790687934099,7.576766051248472,,0.948957067247574,1.06956723345821,0.3404745902478455,,True,OK
1,16,cluster_CU_weighted_mean,100.0,0.3040305767894371,0.0,1.7536723164125938,2.474011299423979,32.57853107326954,-2.963862984071503,2.7131697628287945,28.724275027528385,0.2640139273436892,1.0368843629622824,1.0966682987504943,1.0280059435649778,6.995024516661293,True,OK
1,16,machine01_CU,100.0,0.6022700949733611,0.0,1.1481481487000431,2.033333333416118,99.82410925184426,-14.681776185763043,2.5833069128248294,71.42606618574557,,2.4993920640078207,1.2704788095342556,0.8726324163339196,,True,OK
1,16,machine02_CU,100.0,0.0,0.0,2.4944444443745946,3.533333333390249,20.706944444294397,2.406092673952036,4.265298272450589,8.310753450195556,,1.2806299224375484,1.2071598884099668,0.3242092396029935,,True,OK
1,16,machine03_CU,100.0,0.06949270326615706,0.0,2.031481481950591,2.8407407405406793,46.41296296207993,-1.1651965678041758,2.978097382915355,25.176665906499665,,0.7459318748883362,1.0483524034469025,0.5935327437435303,,True,OK
1,16,machine04_CU,100.0,1.714153347231874,0.0,0.2703703703634698,0.7537037042762942,99.83703703792006,-21.371973973575457,1.2285699566522998,92.78084873276234,,2.580660749673509,1.6300436758924675,1.146496378024615,,True,OK
1,16,machine05_CU,100.0,0.0,0.0,2.340000000161429,3.0900000001614307,15.02333333296701,2.716983992706447,3.3436424190436584,5.8052122474187655,,0.6072099815793977,1.0820849252003162,0.24348711601898704,,True,OK
1,16,machine06_CU,100.0,0.0,0.0,0.4592592593420439,0.6055555553865378,5.842592592213163,0.442832880748195,0.6097411953253495,4.458594493283234,,0.08306757809437955,1.0069120659559303,0.7459619095132818,,True,OK
1,16,machine07_CU,100.0,0.0,0.0,2.8444444442478294,4.155555555027806,17.811111110883452,3.014875224027548,4.473312449691513,8.154357548388298,,0.9802285966349229,1.0764655628966995,0.34339525552592937,,True,OK
1,1,cluster_CU_weighted_mean,100.0,0.3088766394221631,0.0,1.7536723164125938,2.467796610192117,32.57853107326954,-3.1360901319476566,2.6884067711096753,29.05384145039448,0.26283259208325815,1.0373307869955866,1.0893956009204437,1.0442848039062476,6.788065364698851,True,OK
1,1,machine01_CU,100.0,0.6082493822467212,0.0,1.1481481487000431,2.0314814821230582,99.82410925184426,-17.46655584916828,2.5384864343487212,71.65040132593074,,2.521418662889581,1.2495739964588812,0.9031273288734089,,True,OK
1,1,machine02_CU,100.0,0.0,0.0,2.4944444443745946,3.537500000157808,20.706944444294397,2.3399028999692066,4.261768036763725,8.285657589427004,,1.27043345907397,1.2047400810102071,0.3264655972262994,,True,OK
1,1,machine03_CU,100.0,0.057023379585630106,0.0,2.031481481950591,2.835185185281767,89.34629629555813,-1.4068908411074932,2.9911729917218093,42.811371839580325,,0.7513805917052055,1.0550185600749533,0.5064233689904893,,True,OK
