run_id,experiment_stage,eligible_for_final_claims,evaluation_role,freeze_commit,freeze_tag,source_experiment_freeze_tag,dataset_fingerprint,config_hash,pack_id,pack_hash,hierarchy,fold,horizon,context,base_model,seed,prediction_hash,summing_matrix_hash,wall_train_sec_sum,top_mae_independent,reconciliation_method,nonnegative,coherence_error_before,coherence_error_after,is_coherent_after,top_mae,bottom_mae_mean,neg_pred_rate
base__cpu_core_weighted__f1__h1__dlinear__s2__mint__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,1,32,dlinear,2,ecabc66632aa7519,abe0cd1cb9555ccb,2.1918450850025692,243.01432729285253,mint,False,110.57446269932989,0.0,True,221.9412095103172,44.94154753509357,0.0001900779319521
base__cpu_core_weighted__f1__h8__dlinear__s1__independent__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,8,32,dlinear,1,b8984c1710198ff7,abe0cd1cb9555ccb,1.9278008339970256,244.75094393649135,independent,False,103.34228558759762,103.34228558759762,False,244.75094393649135,44.70355146502884,0.0002092925910422
base__cpu_core_weighted__f1__h8__dlinear__s1__bottom_up__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,8,32,dlinear,1,b8984c1710198ff7,abe0cd1cb9555ccb,1.9278008339970256,244.75094393649135,bottom_up,False,103.34228558759762,0.0,True,221.8689985740638,44.70355146502884,0.0004185851820845
base__cpu_core_weighted__f1__h8__dlinear__s1__wls__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,8,32,dlinear,1,b8984c1710198ff7,abe0cd1cb9555ccb,1.9278008339970256,244.75094393649135,wls,False,103.34228558759762,0.0,True,225.19290660530032,45.474254578284864,0.0002092925910422
base__cpu_core_weighted__f1__h8__dlinear__s1__mint__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,8,32,dlinear,1,b8984c1710198ff7,abe0cd1cb9555ccb,1.9278008339970256,244.75094393649135,mint,False,103.34228558759762,0.0,True,225.03528826235143,45.43127271992133,0.0002092925910422
base__cpu_core_weighted__f1__h8__dlinear__s2__independent__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,8,32,dlinear,2,52fee8d9db3bc98b,abe0cd1cb9555ccb,2.2742762509951717,245.29954034929168,independent,False,94.89751128289468,94.89751128289468,False,245.29954034929168,44.44812397330141,0.0002092925910422
base__cpu_core_weighted__f1__h8__dlinear__s2__bottom_up__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,8,32,dlinear,2,52fee8d9db3bc98b,abe0cd1cb9555ccb,2.2742762509951717,245.29954034929168,bottom_up,False,94.89751128289468,0.0,True,220.63034228846428,44.44812397330141,0.0004185851820845
base__cpu_core_weighted__f1__h8__dlinear__s2__wls__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,8,32,dlinear,2,52fee8d9db3bc98b,abe0cd1cb9555ccb,2.2742762509951717,245.29954034929168,wls,False,94.89751128289468,0.0,True,225.84243728526505,45.5006110970436,0.0002092925910422
base__cpu_core_weighted__f1__h8__dlinear__s2__mint__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,8,32,dlinear,2,52fee8d9db3bc98b,abe0cd1cb9555ccb,2.2742762509951717,245.29954034929168,mint,False,94.89751128289468,0.0,True,225.43607361382143,45.42797909427878,0.0002092925910422
base__cpu_core_weighted__f1__h16__dlinear__s1__independent__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,16,32,dlinear,1,51dbf0a447e6d4ac,abe0cd1cb9555ccb,1.9202935840039572,244.1864809960608,independent,False,100.2239135316439,100.2239135316439,False,244.1864809960608,44.471429844436365,0.0002316423442205
base__cpu_core_weighted__f1__h16__dlinear__s1__bottom_up__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,16,32,dlinear,1,51dbf0a447e6d4ac,abe0cd1cb9555ccb,1.9202935840039572,244.1864809960608,bottom_up,False,100.2239135316439,0.0,True,220.29816729323775,44.471429844436365,0.0002316423442205
base__cpu_core_weighted__f1__h16__dlinear__s1__wls__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,16,32,dlinear,1,51dbf0a447e6d4ac,abe0cd1cb9555ccb,1.9202935840039572,244.1864809960608,wls,False,100.2239135316439,0.0,True,224.28053858684007,45.464117757886605,0.0002316423442205
base__cpu_core_weighted__f1__h16__dlinear__s1__mint__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,16,32,dlinear,1,51dbf0a447e6d4ac,abe0cd1cb9555ccb,1.9202935840039572,244.1864809960608,mint,False,100.2239135316439,0.0,True,224.0059790014457,45.394683543018274,0.0002316423442205
base__cpu_core_weighted__f1__h16__dlinear__s2__independent__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,16,32,dlinear,2,8e64312ee67eab8a,abe0cd1cb9555ccb,1.9811615019971216,242.7718505845469,independent,False,106.0223651684782,106.0223651684782,False,242.7718505845469,44.72407949534523,0.0002316423442205
base__cpu_core_weighted__f1__h16__dlinear__s2__bottom_up__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,16,32,dlinear,2,8e64312ee67eab8a,abe0cd1cb9555ccb,1.9811615019971216,242.7718505845469,bottom_up,False,106.0223651684782,0.0,True,222.7954970533882,44.72407949534523,0.0002316423442205
base__cpu_core_weighted__f1__h16__dlinear__s2__wls__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,16,32,dlinear,2,8e64312ee67eab8a,abe0cd1cb9555ccb,1.9811615019971216,242.7718505845469,wls,False,106.0223651684782,0.0,True,224.50303097755295,45.21263226449172,0.0002316423442205
base__cpu_core_weighted__f1__h16__dlinear__s2__mint__nn0,final_robustness_extension,True,robustness_extension,bb6e12a267e3121c689224c66f605eb9efc63384,final-robustness-extension-freeze-v2,experiment-freeze-v2,bf06dc0e7fe6ff5e,f19707c2a6f24478,dlinear_seed_robustness,ecd66cd4bc4a7770,cpu_core_weighted,1,16,32,dlinear,2,8e64312ee67eab8a,abe0cd1cb9555ccb,1.9811615019971216,242.7718505845469,mint,False,106.0223651684782,0.0,True,224.1790709169212,45.11151981300561,0.0002316423442205
