hierarchy,unit,base_model,horizon,fold,method_a,method_b,npz_path,correction_family,in_holm_family,effect_class,tradeoff_class,coherence_before,coherence_after,n_paired,block_length,n_boot,seed,mean_paired_diff,median_paired_diff,mae_independent,mae_reconciled,relative_mae_diff,rel_ci_low,rel_ci_high,prob_improvement,p_value_raw,abs_ci_crosses_zero,rel_ci_crosses_zero,macro_independent,macro_reconciled,macro_rel,weighted_independent,weighted_reconciled,weighted_rel,worst_independent,worst_reconciled,worst_rel,machines_improved,machines_degraded,ci_low,ci_high,p_value_holm,holm_rank,family_size,alpha,reject_holm_0.05,evidence_layer,family,model_a,model_b,bootstrap_rng_seed,mae_a_report,mae_b_report,abs_ci_low,abs_ci_high
cpu_core_weighted,weighted_mean_pct,,16,0,independent,independent,,,,,,,,3707,32,5000,0,-0.2136211406648582,-0.1364462981730096,1.3307644384106914,1.117143297745833,-0.160525134651165,-0.1998065511215779,-0.1221701752531687,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ridge,0.0,1.117143297745833,1.3307644384106914,-0.2667540083263844,-0.1595045676902008
cpu_core_weighted,weighted_mean_pct,,16,0,independent,independent,,,,,,,,3707,32,5000,1,-0.2136211406648582,-0.1364462981730096,1.3307644384106914,1.117143297745833,-0.160525134651165,-0.1998065511215779,-0.1221701752531687,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ridge,0.0,1.117143297745833,1.3307644384106914,-0.2667540083263844,-0.1595045676902008
cpu_core_weighted,weighted_mean_pct,,16,0,independent,independent,,,,,,,,3707,32,5000,2,-0.2136211406648582,-0.1364462981730096,1.3307644384106914,1.117143297745833,-0.160525134651165,-0.1998065511215779,-0.1221701752531687,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ridge,0.0,1.117143297745833,1.3307644384106914,-0.2667540083263844,-0.1595045676902008
cpu_core_weighted,weighted_mean_pct,,1,1,independent,independent,,,,,,,,5261,32,5000,0,-0.192800734758109,-0.1340942528124373,1.038625818254724,0.8458250834966149,-0.1856306009050359,-0.2311243990081279,-0.1466331423861616,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ridge,0.0,0.8458250834966149,1.038625818254724,-0.2361937916739638,-0.1524216475699846
cpu_core_weighted,weighted_mean_pct,,1,1,independent,independent,,,,,,,,5261,32,5000,1,-0.192800734758109,-0.1340942528124373,1.038625818254724,0.8458250834966149,-0.1856306009050359,-0.2311243990081279,-0.1466331423861616,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ridge,0.0,0.8458250834966149,1.038625818254724,-0.2361937916739638,-0.1524216475699846
cpu_core_weighted,weighted_mean_pct,,1,1,independent,independent,,,,,,,,5261,32,5000,2,-0.192800734758109,-0.1340942528124373,1.038625818254724,0.8458250834966149,-0.1856306009050359,-0.2311243990081279,-0.1466331423861616,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ridge,0.0,0.8458250834966149,1.038625818254724,-0.2361937916739638,-0.1524216475699846
cpu_core_weighted,weighted_mean_pct,,8,1,independent,independent,,,,,,,,4778,32,5000,0,-0.1901800113813165,-0.134148621939816,1.052109336067894,0.8619293246865776,-0.1807606917471968,-0.2278949838208484,-0.1390376919163449,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ridge,0.0,0.8619293246865776,1.052109336067894,-0.2330281175035299,-0.1487207814116987
cpu_core_weighted,weighted_mean_pct,,8,1,independent,independent,,,,,,,,4778,32,5000,1,-0.1901800113813165,-0.134148621939816,1.052109336067894,0.8619293246865776,-0.1807606917471968,-0.2278949838208484,-0.1390376919163449,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ridge,0.0,0.8619293246865776,1.052109336067894,-0.2330281175035299,-0.1487207814116987
cpu_core_weighted,weighted_mean_pct,,8,1,independent,independent,,,,,,,,4778,32,5000,2,-0.1901800113813165,-0.134148621939816,1.052109336067894,0.8619293246865776,-0.1807606917471968,-0.2278949838208484,-0.1390376919163449,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ridge,0.0,0.8619293246865776,1.052109336067894,-0.2330281175035299,-0.1487207814116987
cpu_core_weighted,weighted_mean_pct,,16,1,independent,independent,,,,,,,,4317,32,5000,0,-0.1824902480203822,-0.1321348067751029,1.047340358377533,0.8648501103571508,-0.1742415887640226,-0.2244955948781718,-0.1321109627368881,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ridge,0.0,0.8648501103571508,1.047340358377533,-0.2308138612406827,-0.1400854567420657
cpu_core_weighted,weighted_mean_pct,,16,1,independent,independent,,,,,,,,4317,32,5000,1,-0.1824902480203822,-0.1321348067751029,1.047340358377533,0.8648501103571508,-0.1742415887640226,-0.2244955948781718,-0.1321109627368881,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ridge,0.0,0.8648501103571508,1.047340358377533,-0.2308138612406827,-0.1400854567420657
cpu_core_weighted,weighted_mean_pct,,16,1,independent,independent,,,,,,,,4317,32,5000,2,-0.1824902480203822,-0.1321348067751029,1.047340358377533,0.8648501103571508,-0.1742415887640226,-0.2244955948781718,-0.1321109627368881,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ridge,0.0,0.8648501103571508,1.047340358377533,-0.2308138612406827,-0.1400854567420657
cpu_core_weighted,weighted_mean_pct,,1,2,independent,independent,,,,,,,,4852,32,5000,0,-0.2355654448024396,-0.1145048239597645,1.3847823097729834,1.1492168649705437,-0.1701100910518256,-0.2005780046070234,-0.1392604927249533,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ridge,0.0,1.1492168649705437,1.3847823097729834,-0.2823879106947906,-0.1909525760271082
cpu_core_weighted,weighted_mean_pct,,1,2,independent,independent,,,,,,,,4852,32,5000,1,-0.2355654448024396,-0.1145048239597645,1.3847823097729834,1.1492168649705437,-0.1701100910518256,-0.2005780046070234,-0.1392604927249533,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ridge,0.0,1.1492168649705437,1.3847823097729834,-0.2823879106947906,-0.1909525760271082
cpu_core_weighted,weighted_mean_pct,,1,2,independent,independent,,,,,,,,4852,32,5000,2,-0.2355654448024396,-0.1145048239597645,1.3847823097729834,1.1492168649705437,-0.1701100910518256,-0.2005780046070234,-0.1392604927249533,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ridge,0.0,1.1492168649705437,1.3847823097729834,-0.2823879106947906,-0.1909525760271082
cpu_core_weighted,weighted_mean_pct,,8,2,independent,independent,,,,,,,,4341,32,5000,0,-0.2503051349936219,-0.115021874352355,1.382419569308397,1.132114434314775,-0.181063072710151,-0.2126183083244898,-0.1481532296304746,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ridge,0.0,1.132114434314775,1.382419569308397,-0.3013355148070263,-0.2023636378021953
cpu_core_weighted,weighted_mean_pct,,8,2,independent,independent,,,,,,,,4341,32,5000,1,-0.2503051349936219,-0.115021874352355,1.382419569308397,1.132114434314775,-0.181063072710151,-0.2126183083244898,-0.1481532296304746,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ridge,0.0,1.132114434314775,1.382419569308397,-0.3013355148070263,-0.2023636378021953
cpu_core_weighted,weighted_mean_pct,,8,2,independent,independent,,,,,,,,4341,32,5000,2,-0.2503051349936219,-0.115021874352355,1.382419569308397,1.132114434314775,-0.181063072710151,-0.2126183083244898,-0.1481532296304746,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ridge,0.0,1.132114434314775,1.382419569308397,-0.3013355148070263,-0.2023636378021953
cpu_core_weighted,weighted_mean_pct,,16,2,independent,independent,,,,,,,,3798,32,5000,0,-0.2414641629483772,-0.1089484062957664,1.3964343073665615,1.1549701444181844,-0.1729148028479318,-0.2047574117204474,-0.1417120722702044,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ridge,0.0,1.1549701444181844,1.3964343073665615,-0.2932228387946006,-0.1913629402443296
cpu_core_weighted,weighted_mean_pct,,16,2,independent,independent,,,,,,,,3798,32,5000,1,-0.2414641629483772,-0.1089484062957664,1.3964343073665615,1.1549701444181844,-0.1729148028479318,-0.2047574117204474,-0.1417120722702044,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ridge,0.0,1.1549701444181844,1.3964343073665615,-0.2932228387946006,-0.1913629402443296
cpu_core_weighted,weighted_mean_pct,,16,2,independent,independent,,,,,,,,3798,32,5000,2,-0.2414641629483772,-0.1089484062957664,1.3964343073665615,1.1549701444181844,-0.1729148028479318,-0.2047574117204474,-0.1417120722702044,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ridge,0.0,1.1549701444181844,1.3964343073665615,-0.2932228387946006,-0.1913629402443296
cpu_core_weighted,weighted_mean_pct,,1,0,independent,independent,,,,,,,,4847,32,5000,0,-0.3122497754911009,-0.1057126560114092,1.4217285441973344,1.1094787687062335,-0.2196268596881747,-0.2539912749698143,-0.1875451318594876,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,1.1094787687062335,1.4217285441973344,-0.3826047542937495,-0.2525571635639597
cpu_core_weighted,weighted_mean_pct,,1,0,independent,independent,,,,,,,,4847,32,5000,1,-0.3122497754911009,-0.1057126560114092,1.4217285441973344,1.1094787687062335,-0.2196268596881747,-0.2539912749698143,-0.1875451318594876,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,1.1094787687062335,1.4217285441973344,-0.3826047542937495,-0.2525571635639597
cpu_core_weighted,weighted_mean_pct,,1,0,independent,independent,,,,,,,,4847,32,5000,2,-0.3122497754911009,-0.1057126560114092,1.4217285441973344,1.1094787687062335,-0.2196268596881747,-0.2539912749698143,-0.1875451318594876,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,1.1094787687062335,1.4217285441973344,-0.3826047542937495,-0.2525571635639597
cpu_core_weighted,weighted_mean_pct,,8,0,independent,independent,,,,,,,,4295,32,5000,0,-0.3019915978192069,-0.1050016165477183,1.391766045075517,1.08977444725631,-0.2169844557479636,-0.2536599629711498,-0.1772876904495468,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,1.08977444725631,1.391766045075517,-0.3722587599806484,-0.2330311695357
cpu_core_weighted,weighted_mean_pct,,8,0,independent,independent,,,,,,,,4295,32,5000,1,-0.3019915978192069,-0.1050016165477183,1.391766045075517,1.08977444725631,-0.2169844557479636,-0.2536599629711498,-0.1772876904495468,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,1.08977444725631,1.391766045075517,-0.3722587599806484,-0.2330311695357
cpu_core_weighted,weighted_mean_pct,,8,0,independent,independent,,,,,,,,4295,32,5000,2,-0.3019915978192069,-0.1050016165477183,1.391766045075517,1.08977444725631,-0.2169844557479636,-0.2536599629711498,-0.1772876904495468,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,1.08977444725631,1.391766045075517,-0.3722587599806484,-0.2330311695357
cpu_core_weighted,weighted_mean_pct,,16,0,independent,independent,,,,,,,,3707,32,5000,0,-0.2878251824004109,-0.1108324626993622,1.404968480146244,1.117143297745833,-0.2048623769626853,-0.2468346943069726,-0.1636909685256753,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,1.117143297745833,1.404968480146244,-0.3674395050647506,-0.216315464406418
cpu_core_weighted,weighted_mean_pct,,16,0,independent,independent,,,,,,,,3707,32,5000,1,-0.2878251824004109,-0.1108324626993622,1.404968480146244,1.117143297745833,-0.2048623769626853,-0.2468346943069726,-0.1636909685256753,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,1.117143297745833,1.404968480146244,-0.3674395050647506,-0.216315464406418
cpu_core_weighted,weighted_mean_pct,,16,0,independent,independent,,,,,,,,3707,32,5000,2,-0.2878251824004109,-0.1108324626993622,1.404968480146244,1.117143297745833,-0.2048623769626853,-0.2468346943069726,-0.1636909685256753,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,1.117143297745833,1.404968480146244,-0.3674395050647506,-0.216315464406418
cpu_core_weighted,weighted_mean_pct,,1,1,independent,independent,,,,,,,,5261,32,5000,0,-0.241575679301165,-0.1107350512508302,1.08740076279778,0.8458250834966149,-0.2221588282498657,-0.2656038443980737,-0.1797416583924537,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,0.8458250834966149,1.08740076279778,-0.2980271299595948,-0.1879917778740618
cpu_core_weighted,weighted_mean_pct,,1,1,independent,independent,,,,,,,,5261,32,5000,1,-0.241575679301165,-0.1107350512508302,1.08740076279778,0.8458250834966149,-0.2221588282498657,-0.2656038443980737,-0.1797416583924537,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,0.8458250834966149,1.08740076279778,-0.2980271299595948,-0.1879917778740618
cpu_core_weighted,weighted_mean_pct,,1,1,independent,independent,,,,,,,,5261,32,5000,2,-0.241575679301165,-0.1107350512508302,1.08740076279778,0.8458250834966149,-0.2221588282498657,-0.2656038443980737,-0.1797416583924537,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,0.8458250834966149,1.08740076279778,-0.2980271299595948,-0.1879917778740618
cpu_core_weighted,weighted_mean_pct,,8,1,independent,independent,,,,,,,,4778,32,5000,0,-0.2427390004887565,-0.107768587845378,1.1046683251753342,0.8619293246865776,-0.2197392601532489,-0.2658502156787064,-0.1743269401218527,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,0.8619293246865776,1.1046683251753342,-0.3002476489863159,-0.1852281022783176
cpu_core_weighted,weighted_mean_pct,,8,1,independent,independent,,,,,,,,4778,32,5000,1,-0.2427390004887565,-0.107768587845378,1.1046683251753342,0.8619293246865776,-0.2197392601532489,-0.2658502156787064,-0.1743269401218527,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,0.8619293246865776,1.1046683251753342,-0.3002476489863159,-0.1852281022783176
cpu_core_weighted,weighted_mean_pct,,8,1,independent,independent,,,,,,,,4778,32,5000,2,-0.2427390004887565,-0.107768587845378,1.1046683251753342,0.8619293246865776,-0.2197392601532489,-0.2658502156787064,-0.1743269401218527,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,0.8619293246865776,1.1046683251753342,-0.3002476489863159,-0.1852281022783176
cpu_core_weighted,weighted_mean_pct,,16,1,independent,independent,,,,,,,,4317,32,5000,0,-0.241025403781921,-0.1058558940223273,1.105875514139072,0.8648501103571508,-0.2179498512267541,-0.2710082593797069,-0.1701333339443985,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,0.8648501103571508,1.105875514139072,-0.3090806487696357,-0.1804599415144003
cpu_core_weighted,weighted_mean_pct,,16,1,independent,independent,,,,,,,,4317,32,5000,1,-0.241025403781921,-0.1058558940223273,1.105875514139072,0.8648501103571508,-0.2179498512267541,-0.2710082593797069,-0.1701333339443985,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,0.8648501103571508,1.105875514139072,-0.3090806487696357,-0.1804599415144003
cpu_core_weighted,weighted_mean_pct,,16,1,independent,independent,,,,,,,,4317,32,5000,2,-0.241025403781921,-0.1058558940223273,1.105875514139072,0.8648501103571508,-0.2179498512267541,-0.2710082593797069,-0.1701333339443985,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,0.8648501103571508,1.105875514139072,-0.3090806487696357,-0.1804599415144003
cpu_core_weighted,weighted_mean_pct,,1,2,independent,independent,,,,,,,,4852,32,5000,0,-0.2996239760159579,-0.0783681279895764,1.4488408409865017,1.1492168649705437,-0.2068025469325856,-0.2446481852745356,-0.1671913945146805,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,1.1492168649705437,1.4488408409865017,-0.37591044785727,-0.2277846006925193
cpu_core_weighted,weighted_mean_pct,,1,2,independent,independent,,,,,,,,4852,32,5000,1,-0.2996239760159579,-0.0783681279895764,1.4488408409865017,1.1492168649705437,-0.2068025469325856,-0.2446481852745356,-0.1671913945146805,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,1.1492168649705437,1.4488408409865017,-0.37591044785727,-0.2277846006925193
cpu_core_weighted,weighted_mean_pct,,1,2,independent,independent,,,,,,,,4852,32,5000,2,-0.2996239760159579,-0.0783681279895764,1.4488408409865017,1.1492168649705437,-0.2068025469325856,-0.2446481852745356,-0.1671913945146805,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,1.1492168649705437,1.4488408409865017,-0.37591044785727,-0.2277846006925193
cpu_core_weighted,weighted_mean_pct,,8,2,independent,independent,,,,,,,,4341,32,5000,0,-0.3173767168247274,-0.0796521634843188,1.4494911511395023,1.132114434314775,-0.2189573331132273,-0.2568667719037492,-0.1781211863681868,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,1.132114434314775,1.4494911511395023,-0.3993403657244778,-0.2427990971260975
cpu_core_weighted,weighted_mean_pct,,8,2,independent,independent,,,,,,,,4341,32,5000,1,-0.3173767168247274,-0.0796521634843188,1.4494911511395023,1.132114434314775,-0.2189573331132273,-0.2568667719037492,-0.1781211863681868,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,1.132114434314775,1.4494911511395023,-0.3993403657244778,-0.2427990971260975
cpu_core_weighted,weighted_mean_pct,,8,2,independent,independent,,,,,,,,4341,32,5000,2,-0.3173767168247274,-0.0796521634843188,1.4494911511395023,1.132114434314775,-0.2189573331132273,-0.2568667719037492,-0.1781211863681868,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,1.132114434314775,1.4494911511395023,-0.3993403657244778,-0.2427990971260975
cpu_core_weighted,weighted_mean_pct,,16,2,independent,independent,,,,,,,,3798,32,5000,0,-0.3147279766992304,-0.0812188618945468,1.4696981211174147,1.1549701444181844,-0.2141446411185053,-0.2520650874404038,-0.1731362795066006,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,1.1549701444181844,1.4696981211174147,-0.401114953614217,-0.2340844885229222
cpu_core_weighted,weighted_mean_pct,,16,2,independent,independent,,,,,,,,3798,32,5000,1,-0.3147279766992304,-0.0812188618945468,1.4696981211174147,1.1549701444181844,-0.2141446411185053,-0.2520650874404038,-0.1731362795066006,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,1.1549701444181844,1.4696981211174147,-0.401114953614217,-0.2340844885229222
cpu_core_weighted,weighted_mean_pct,,16,2,independent,independent,,,,,,,,3798,32,5000,2,-0.3147279766992304,-0.0812188618945468,1.4696981211174147,1.1549701444181844,-0.2141446411185053,-0.2520650874404038,-0.1731362795066006,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,ewma,0.0,1.1549701444181844,1.4696981211174147,-0.401114953614217,-0.2340844885229222
cpu_core_weighted,weighted_mean_pct,,1,0,independent,independent,,,,,,,,4847,32,5000,0,-0.310954349212461,-0.1251991023077932,1.4204331179186942,1.1094787687062335,-0.2189151641775928,-0.2523960863177465,-0.1886016253622675,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,persistence,0.0,1.1094787687062335,1.4204331179186942,-0.3737132046908602,-0.2556769433394215
cpu_core_weighted,weighted_mean_pct,,1,0,independent,independent,,,,,,,,4847,32,5000,1,-0.310954349212461,-0.1251991023077932,1.4204331179186942,1.1094787687062335,-0.2189151641775928,-0.2523960863177465,-0.1886016253622675,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,persistence,0.0,1.1094787687062335,1.4204331179186942,-0.3737132046908602,-0.2556769433394215
cpu_core_weighted,weighted_mean_pct,,1,0,independent,independent,,,,,,,,4847,32,5000,2,-0.310954349212461,-0.1251991023077932,1.4204331179186942,1.1094787687062335,-0.2189151641775928,-0.2523960863177465,-0.1886016253622675,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,persistence,0.0,1.1094787687062335,1.4204331179186942,-0.3737132046908602,-0.2556769433394215
cpu_core_weighted,weighted_mean_pct,,8,0,independent,independent,,,,,,,,4295,32,5000,0,-0.3008930610736813,-0.11506417763507,1.3906675083299915,1.08977444725631,-0.2163659244724961,-0.251937750690262,-0.1785062558893292,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,persistence,0.0,1.08977444725631,1.3906675083299915,-0.363869945308194,-0.2372467722587135
cpu_core_weighted,weighted_mean_pct,,8,0,independent,independent,,,,,,,,4295,32,5000,1,-0.3008930610736813,-0.11506417763507,1.3906675083299915,1.08977444725631,-0.2163659244724961,-0.251937750690262,-0.1785062558893292,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,persistence,0.0,1.08977444725631,1.3906675083299915,-0.363869945308194,-0.2372467722587135
cpu_core_weighted,weighted_mean_pct,,8,0,independent,independent,,,,,,,,4295,32,5000,2,-0.3008930610736813,-0.11506417763507,1.3906675083299915,1.08977444725631,-0.2163659244724961,-0.251937750690262,-0.1785062558893292,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,persistence,0.0,1.08977444725631,1.3906675083299915,-0.363869945308194,-0.2372467722587135
cpu_core_weighted,weighted_mean_pct,,16,0,independent,independent,,,,,,,,3707,32,5000,0,-0.2888838606704206,-0.1213188998683469,1.4060271584162536,1.117143297745833,-0.2054610815596327,-0.247328327283249,-0.1656771425855876,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,persistence,0.0,1.117143297745833,1.4060271584162536,-0.3621968945633963,-0.2231938784353352
cpu_core_weighted,weighted_mean_pct,,16,0,independent,independent,,,,,,,,3707,32,5000,1,-0.2888838606704206,-0.1213188998683469,1.4060271584162536,1.117143297745833,-0.2054610815596327,-0.247328327283249,-0.1656771425855876,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,persistence,0.0,1.117143297745833,1.4060271584162536,-0.3621968945633963,-0.2231938784353352
cpu_core_weighted,weighted_mean_pct,,16,0,independent,independent,,,,,,,,3707,32,5000,2,-0.2888838606704206,-0.1213188998683469,1.4060271584162536,1.117143297745833,-0.2054610815596327,-0.247328327283249,-0.1656771425855876,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,persistence,0.0,1.117143297745833,1.4060271584162536,-0.3621968945633963,-0.2231938784353352
cpu_core_weighted,weighted_mean_pct,,1,1,independent,independent,,,,,,,,5261,32,5000,0,-0.2498801722751655,-0.1279031241810786,1.0957052557717806,0.8458250834966149,-0.2280541878930367,-0.2721814729199273,-0.1872153431660309,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,persistence,0.0,0.8458250834966149,1.0957052557717806,-0.3019376398733061,-0.201374961018353
cpu_core_weighted,weighted_mean_pct,,1,1,independent,independent,,,,,,,,5261,32,5000,1,-0.2498801722751655,-0.1279031241810786,1.0957052557717806,0.8458250834966149,-0.2280541878930367,-0.2721814729199273,-0.1872153431660309,1.0,0.0,False,False,,,,,,,,,,,,,,,,,,,final-robustness-analysis-freeze-v2,cpu_lightgbm_vs_deterministic,lightgbm,persistence,0.0,0.8458250834966149,1.0957052557717806,-0.3019376398733061,-0.201374961018353
