run_id,experiment_stage,eligible_for_final_claims,evaluation_role,freeze_commit,freeze_tag,dataset_fingerprint,config_hash,pack_id,pack_hash,hierarchy,fold,horizon,context,base_model,seed,summing_matrix_hash,wall_train_sec_sum,top_mae_independent,reconciliation_method,nonnegative,coherence_error_before,coherence_error_after,is_coherent_after,top_mae,bottom_mae_mean,source_pack
base__cpu_core_weighted__f0__h16__ridge__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,16,32,ridge,0,abe0cd1cb9555ccb,0.0662069989994051,314.0604074649231,bottom_up,False,122.31013155674466,0.0,True,280.3724532895044,54.87527013709591,cpu_classical
base__cpu_core_weighted__f0__h16__ridge__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,16,32,ridge,0,abe0cd1cb9555ccb,0.0662069989994051,314.0604074649231,wls,False,122.31013155674466,0.0,True,286.9971771863407,56.3813886982348,cpu_classical
base__cpu_core_weighted__f0__h16__ridge__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,16,32,ridge,0,abe0cd1cb9555ccb,0.0662069989994051,314.0604074649231,mint,False,122.31013155674466,0.0,True,282.2034618886695,55.19564004964256,cpu_classical
base__cpu_core_weighted__f0__h16__lightgbm__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,16,32,lightgbm,0,abe0cd1cb9555ccb,105.47671766599797,263.6458182680166,independent,False,183.11774023810403,183.11774023810403,False,263.6458182680166,47.06120562341504,cpu_classical
base__cpu_core_weighted__f0__h16__lightgbm__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,16,32,lightgbm,0,abe0cd1cb9555ccb,105.47671766599797,263.6458182680166,bottom_up,False,183.11774023810403,0.0,True,243.2463549015158,47.06120562341504,cpu_classical
base__cpu_core_weighted__f0__h16__lightgbm__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,16,32,lightgbm,0,abe0cd1cb9555ccb,105.47671766599797,263.6458182680166,wls,False,183.11774023810403,0.0,True,240.2525668494717,49.19087278623136,cpu_classical
base__cpu_core_weighted__f0__h16__lightgbm__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,0,16,32,lightgbm,0,abe0cd1cb9555ccb,105.47671766599797,263.6458182680166,mint,False,183.11774023810403,0.0,True,239.06700345427703,48.22835549140253,cpu_classical
base__cpu_core_weighted__f1__h1__persistence__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,1,32,persistence,0,abe0cd1cb9555ccb,0.0001715410007818,258.5864403621402,independent,False,0.0,0.0,True,258.5864403621402,48.96000833581534,cpu_classical
base__cpu_core_weighted__f1__h1__persistence__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,1,32,persistence,0,abe0cd1cb9555ccb,0.0001715410007818,258.5864403621402,bottom_up,False,0.0,0.0,True,258.5864403621402,48.96000833581534,cpu_classical
base__cpu_core_weighted__f1__h1__persistence__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,1,32,persistence,0,abe0cd1cb9555ccb,0.0001715410007818,258.5864403621402,wls,False,0.0,0.0,True,258.58644036213855,48.96000833581521,cpu_classical
base__cpu_core_weighted__f1__h1__persistence__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,1,32,persistence,0,abe0cd1cb9555ccb,0.0001715410007818,258.5864403621402,mint,False,0.0,0.0,True,258.58644036215964,48.960008335815914,cpu_classical
base__cpu_core_weighted__f1__h1__ridge__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,1,32,ridge,0,abe0cd1cb9555ccb,0.0088935000003402,245.11569310811487,independent,False,111.69797010308775,111.69797010308775,False,245.11569310811487,43.81671215547032,cpu_classical
base__cpu_core_weighted__f1__h1__ridge__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,1,32,ridge,0,abe0cd1cb9555ccb,0.0088935000003402,245.11569310811487,bottom_up,False,111.69797010308775,0.0,True,216.17092658272037,43.81671215547032,cpu_classical
base__cpu_core_weighted__f1__h1__ridge__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,1,32,ridge,0,abe0cd1cb9555ccb,0.0088935000003402,245.11569310811487,wls,False,111.69797010308775,0.0,True,220.64514378710177,44.97835534366681,cpu_classical
base__cpu_core_weighted__f1__h1__ridge__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,1,32,ridge,0,abe0cd1cb9555ccb,0.0088935000003402,245.11569310811487,mint,False,111.69797010308775,0.0,True,219.9725573502996,44.808821487118465,cpu_classical
base__cpu_core_weighted__f1__h1__lightgbm__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,1,32,lightgbm,0,abe0cd1cb9555ccb,6.6384330410000985,199.6147197052011,independent,False,127.44703509795418,127.44703509795418,False,199.6147197052011,36.358867073253336,cpu_classical
base__cpu_core_weighted__f1__h1__lightgbm__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,1,32,lightgbm,0,abe0cd1cb9555ccb,6.6384330410000985,199.6147197052011,bottom_up,False,127.44703509795418,0.0,True,184.2086048769985,36.358867073253336,cpu_classical
base__cpu_core_weighted__f1__h1__lightgbm__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,1,32,lightgbm,0,abe0cd1cb9555ccb,6.6384330410000985,199.6147197052011,wls,False,127.44703509795418,0.0,True,182.51413291746803,37.64921956318953,cpu_classical
base__cpu_core_weighted__f1__h1__lightgbm__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,1,32,lightgbm,0,abe0cd1cb9555ccb,6.6384330410000985,199.6147197052011,mint,False,127.44703509795418,0.0,True,182.4483517490206,37.60947021100512,cpu_classical
base__cpu_core_weighted__f1__h8__persistence__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,persistence,0,abe0cd1cb9555ccb,0.0002918320005846,262.57198527389465,independent,False,0.0,0.0,True,262.57198527389465,49.555504881200214,cpu_classical
base__cpu_core_weighted__f1__h8__persistence__s0__independent__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,persistence,0,abe0cd1cb9555ccb,0.0002918320005846,262.57198527389465,independent,True,0.0,0.0,True,262.57198527389465,49.555504881200214,cpu_classical
base__cpu_core_weighted__f1__h8__persistence__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,persistence,0,abe0cd1cb9555ccb,0.0002918320005846,262.57198527389465,bottom_up,False,0.0,0.0,True,262.57198527389465,49.555504881200214,cpu_classical
base__cpu_core_weighted__f1__h8__persistence__s0__bottom_up__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,persistence,0,abe0cd1cb9555ccb,0.0002918320005846,262.57198527389465,bottom_up,True,0.0,0.0,True,262.57198527389465,49.555504881200214,cpu_classical
base__cpu_core_weighted__f1__h8__persistence__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,persistence,0,abe0cd1cb9555ccb,0.0002918320005846,262.57198527389465,wls,False,0.0,0.0,True,262.57198527388874,49.55550488120015,cpu_classical
base__cpu_core_weighted__f1__h8__persistence__s0__wls__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,persistence,0,abe0cd1cb9555ccb,0.0002918320005846,262.57198527389465,wls,True,0.0,0.0,True,262.57198527388874,49.55550488120015,cpu_classical
base__cpu_core_weighted__f1__h8__persistence__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,persistence,0,abe0cd1cb9555ccb,0.0002918320005846,262.57198527389465,mint,False,0.0,0.0,True,262.57198527389204,49.55550488120026,cpu_classical
base__cpu_core_weighted__f1__h8__persistence__s0__mint__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,persistence,0,abe0cd1cb9555ccb,0.0002918320005846,262.57198527389465,mint,True,0.0,0.0,True,262.57198527389204,49.55550488120026,cpu_classical
base__cpu_core_weighted__f1__h8__persistence__s0__ols__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,persistence,0,abe0cd1cb9555ccb,0.0002918320005846,262.57198527389465,ols,False,0.0,0.0,True,262.57198527389477,49.555504881200235,cpu_classical
base__cpu_core_weighted__f1__h8__persistence__s0__ols__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,persistence,0,abe0cd1cb9555ccb,0.0002918320005846,262.57198527389465,ols,True,0.0,0.0,True,262.57198527389477,49.555504881200235,cpu_classical
base__cpu_core_weighted__f1__h8__ridge__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,ridge,0,abe0cd1cb9555ccb,0.0530217100003937,248.29780331202304,independent,False,111.16586994739626,111.16586994739626,False,248.29780331202304,44.19074216537369,cpu_classical
base__cpu_core_weighted__f1__h8__ridge__s0__independent__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,ridge,0,abe0cd1cb9555ccb,0.0530217100003937,248.29780331202304,independent,True,111.16586994739626,0.0,True,216.56905886428413,43.387532662705496,cpu_classical
base__cpu_core_weighted__f1__h8__ridge__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,ridge,0,abe0cd1cb9555ccb,0.0530217100003937,248.29780331202304,bottom_up,False,111.16586994739626,0.0,True,219.2864165616067,44.19074216537369,cpu_classical
base__cpu_core_weighted__f1__h8__ridge__s0__bottom_up__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,ridge,0,abe0cd1cb9555ccb,0.0530217100003937,248.29780331202304,bottom_up,True,111.16586994739626,0.0,True,216.56905886428413,43.387532662705496,cpu_classical
base__cpu_core_weighted__f1__h8__ridge__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,ridge,0,abe0cd1cb9555ccb,0.0530217100003937,248.29780331202304,wls,False,111.16586994739626,0.0,True,223.9440757896785,45.41854722378593,cpu_classical
base__cpu_core_weighted__f1__h8__ridge__s0__wls__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,ridge,0,abe0cd1cb9555ccb,0.0530217100003937,248.29780331202304,wls,True,111.16586994739626,0.0,True,221.99044392976165,44.65828130622252,cpu_classical
base__cpu_core_weighted__f1__h8__ridge__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,ridge,0,abe0cd1cb9555ccb,0.0530217100003937,248.29780331202304,mint,False,111.16586994739626,0.0,True,223.1913924335622,45.22786869946951,cpu_classical
base__cpu_core_weighted__f1__h8__ridge__s0__mint__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,ridge,0,abe0cd1cb9555ccb,0.0530217100003937,248.29780331202304,mint,True,111.16586994739626,0.0,True,221.1631673311764,44.476722515855286,cpu_classical
base__cpu_core_weighted__f1__h8__ridge__s0__ols__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,ridge,0,abe0cd1cb9555ccb,0.0530217100003937,248.29780331202304,ols,False,111.16586994739626,0.0,True,241.9244511544618,49.18736775729555,cpu_classical
base__cpu_core_weighted__f1__h8__ridge__s0__ols__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,ridge,0,abe0cd1cb9555ccb,0.0530217100003937,248.29780331202304,ols,True,111.16586994739626,0.0,True,240.23906408500463,48.33348152577723,cpu_classical
base__cpu_core_weighted__f1__h8__lightgbm__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,lightgbm,0,abe0cd1cb9555ccb,53.876376333000735,203.41532062603233,independent,False,132.7397281498307,132.7397281498307,False,203.41532062603233,37.06789243844397,cpu_classical
base__cpu_core_weighted__f1__h8__lightgbm__s0__independent__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,lightgbm,0,abe0cd1cb9555ccb,53.876376333000735,203.41532062603233,independent,True,132.7397281498307,0.0,True,187.2820126057538,37.01982730922082,cpu_classical
base__cpu_core_weighted__f1__h8__lightgbm__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,lightgbm,0,abe0cd1cb9555ccb,53.876376333000735,203.41532062603233,bottom_up,False,132.7397281498307,0.0,True,187.409800510172,37.06789243844397,cpu_classical
base__cpu_core_weighted__f1__h8__lightgbm__s0__bottom_up__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,lightgbm,0,abe0cd1cb9555ccb,53.876376333000735,203.41532062603233,bottom_up,True,132.7397281498307,0.0,True,187.2820126057538,37.01982730922082,cpu_classical
base__cpu_core_weighted__f1__h8__lightgbm__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,lightgbm,0,abe0cd1cb9555ccb,53.876376333000735,203.41532062603233,wls,False,132.7397281498307,0.0,True,185.8250834253763,38.482206354752705,cpu_classical
base__cpu_core_weighted__f1__h8__lightgbm__s0__wls__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,lightgbm,0,abe0cd1cb9555ccb,53.876376333000735,203.41532062603233,wls,True,132.7397281498307,0.0,True,186.58693026766957,38.14236168376362,cpu_classical
base__cpu_core_weighted__f1__h8__lightgbm__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,lightgbm,0,abe0cd1cb9555ccb,53.876376333000735,203.41532062603233,mint,False,132.7397281498307,0.0,True,185.9183338845139,38.61971943143923,cpu_classical
base__cpu_core_weighted__f1__h8__lightgbm__s0__mint__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,lightgbm,0,abe0cd1cb9555ccb,53.876376333000735,203.41532062603233,mint,True,132.7397281498307,0.0,True,186.7742341126152,38.23581144225385,cpu_classical
base__cpu_core_weighted__f1__h8__lightgbm__s0__ols__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,lightgbm,0,abe0cd1cb9555ccb,53.876376333000735,203.41532062603233,ols,False,132.7397281498307,0.0,True,197.47725392453032,44.95130345218682,cpu_classical
base__cpu_core_weighted__f1__h8__lightgbm__s0__ols__nn1,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,8,32,lightgbm,0,abe0cd1cb9555ccb,53.876376333000735,203.41532062603233,ols,True,132.7397281498307,0.0,True,196.53205735336223,43.30889965289615,cpu_classical
base__cpu_core_weighted__f1__h16__persistence__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,16,32,persistence,0,abe0cd1cb9555ccb,0.0004386670007079,262.3406169270242,independent,False,0.0,0.0,True,262.3406169270242,49.53587592580994,cpu_classical
base__cpu_core_weighted__f1__h16__persistence__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,16,32,persistence,0,abe0cd1cb9555ccb,0.0004386670007079,262.3406169270242,bottom_up,False,0.0,0.0,True,262.3406169270242,49.53587592580994,cpu_classical
base__cpu_core_weighted__f1__h16__persistence__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,16,32,persistence,0,abe0cd1cb9555ccb,0.0004386670007079,262.3406169270242,wls,False,0.0,0.0,True,262.34061692702153,49.53587592580984,cpu_classical
base__cpu_core_weighted__f1__h16__persistence__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,16,32,persistence,0,abe0cd1cb9555ccb,0.0004386670007079,262.3406169270242,mint,False,0.0,0.0,True,262.34061692700317,49.535875925809435,cpu_classical
base__cpu_core_weighted__f1__h16__ridge__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,16,32,ridge,0,abe0cd1cb9555ccb,0.1007227919990327,247.1723245770978,independent,False,110.65440863300113,110.65440863300113,False,247.1723245770978,44.17928847933639,cpu_classical
base__cpu_core_weighted__f1__h16__ridge__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,16,32,ridge,0,abe0cd1cb9555ccb,0.1007227919990327,247.1723245770978,bottom_up,False,110.65440863300113,0.0,True,218.08028598548697,44.17928847933639,cpu_classical
base__cpu_core_weighted__f1__h16__ridge__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,16,32,ridge,0,abe0cd1cb9555ccb,0.1007227919990327,247.1723245770978,wls,False,110.65440863300113,0.0,True,222.7075769083897,45.41064383785571,cpu_classical
base__cpu_core_weighted__f1__h16__ridge__s0__mint__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,16,32,ridge,0,abe0cd1cb9555ccb,0.1007227919990327,247.1723245770978,mint,False,110.65440863300113,0.0,True,221.92898966217487,45.19247293577621,cpu_classical
base__cpu_core_weighted__f1__h16__lightgbm__s0__independent__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,16,32,lightgbm,0,abe0cd1cb9555ccb,109.38732703999996,204.1046260442876,independent,False,131.29275142248974,131.29275142248974,False,204.1046260442876,37.279213009793736,cpu_classical
base__cpu_core_weighted__f1__h16__lightgbm__s0__bottom_up__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,16,32,lightgbm,0,abe0cd1cb9555ccb,109.38732703999996,204.1046260442876,bottom_up,False,131.29275142248974,0.0,True,188.65694801071996,37.279213009793736,cpu_classical
base__cpu_core_weighted__f1__h16__lightgbm__s0__wls__nn0,final,True,outer_evaluation,9f1bebb5d5998aab24fbffe33b048fd16b8095a6,experiment-freeze-v2,bf06dc0e7fe6ff5e,998ed4d20a8987d6,cpu_classical,2f512f20b8ecc6ec,cpu_core_weighted,1,16,32,lightgbm,0,abe0cd1cb9555ccb,109.38732703999996,204.1046260442876,wls,False,131.29275142248974,0.0,True,186.26845760643627,38.623700186827136,cpu_classical
