hierarchy,seed,fold,horizon,reconciliation_method,top_mae_report,pct_vs_independent,coherence_error_before,coherence_error_after,bottom_mae_mean_native,worst_machine_mae_native
memory_um,1,0,16,wls,1841620625.6393313,6.128517445956239,1522331834.1169596,0.0,517959041.81285065,1174124004.24636
memory_um,1,0,16,mint,1896120912.491208,9.269248258504037,1522331834.1169596,0.0,514972121.9736704,1178029089.1527336
memory_um,2,0,16,bottom_up,2111881147.9847877,21.703032718739813,1522331834.1169596,0.0,493552141.9963023,1183450473.6562254
memory_um,2,0,16,wls,1841620625.6393313,6.128517445956239,1522331834.1169596,0.0,517959041.81285065,1174124004.24636
memory_um,2,0,16,mint,1896120912.491208,9.269248258504037,1522331834.1169596,0.0,514972121.9736704,1178029089.1527336
memory_um,0,1,1,bottom_up,1196299637.4371316,-11.554057564022003,732754784.1564883,0.0,238395087.0982274,792462122.9281087
memory_um,0,1,1,wls,1221869948.1311007,-9.663569464774625,732754784.1564883,0.0,246352054.7894912,802856518.267588
memory_um,0,1,1,mint,1220404550.4824648,-9.771910612778923,732754784.1564883,0.0,246949233.4340988,799701665.3748889
memory_um,1,1,1,bottom_up,1196299637.4371316,-11.554057564022003,732754784.1564883,0.0,238395087.0982274,792462122.9281087
memory_um,1,1,1,wls,1221869948.1311007,-9.663569464774625,732754784.1564883,0.0,246352054.7894912,802856518.267588
memory_um,1,1,1,mint,1220404550.4824648,-9.771910612778923,732754784.1564883,0.0,246949233.4340988,799701665.3748889
memory_um,2,1,1,bottom_up,1196299637.4371316,-11.554057564022003,732754784.1564883,0.0,238395087.0982274,792462122.9281087
memory_um,2,1,1,wls,1221869948.1311007,-9.663569464774625,732754784.1564883,0.0,246352054.7894912,802856518.267588
memory_um,2,1,1,mint,1220404550.4824648,-9.771910612778923,732754784.1564883,0.0,246949233.4340988,799701665.3748889
memory_um,0,1,8,bottom_up,1340514100.6138046,-0.6460425296858641,799168503.5116102,0.0,255925025.03682604,861639278.7633283
memory_um,0,1,8,wls,1316136713.382926,-2.452804497400407,799168503.5116102,0.0,260569657.43985084,854592106.592839
memory_um,0,1,8,mint,1316686002.217671,-2.4120932363243974,799168503.5116102,0.0,261977288.54998517,855531821.3243225
memory_um,1,1,8,bottom_up,1340514100.6138046,-0.6460425296858641,799168503.5116102,0.0,255925025.03682604,861639278.7633283
memory_um,1,1,8,wls,1316136713.382926,-2.452804497400407,799168503.5116102,0.0,260569657.43985084,854592106.592839
memory_um,1,1,8,mint,1316686002.217671,-2.4120932363243974,799168503.5116102,0.0,261977288.54998517,855531821.3243225
memory_um,2,1,8,bottom_up,1340514100.6138046,-0.6460425296858641,799168503.5116102,0.0,255925025.03682604,861639278.7633283
memory_um,2,1,8,wls,1316136713.382926,-2.452804497400407,799168503.5116102,0.0,260569657.43985084,854592106.592839
memory_um,2,1,8,mint,1316686002.217671,-2.4120932363243974,799168503.5116102,0.0,261977288.54998517,855531821.3243225
memory_um,0,1,16,bottom_up,1398288473.5837512,3.7209643211308707,787283428.9104376,0.0,265230185.9482822,923669854.1910511
memory_um,0,1,16,wls,1354999717.5109816,0.5099305402241683,787283428.9104376,0.0,269224669.04179174,912366007.1556779
memory_um,0,1,16,mint,1355061135.6553676,0.514486359200661,787283428.9104376,0.0,271808252.7808545,914951920.4303038
memory_um,1,1,16,bottom_up,1398288473.5837512,3.7209643211308707,787283428.9104376,0.0,265230185.9482822,923669854.1910511
memory_um,1,1,16,wls,1354999717.5109816,0.5099305402241683,787283428.9104376,0.0,269224669.04179174,912366007.1556779
memory_um,1,1,16,mint,1355061135.6553676,0.514486359200661,787283428.9104376,0.0,271808252.7808545,914951920.4303038
memory_um,2,1,16,bottom_up,1398288473.5837512,3.7209643211308707,787283428.9104376,0.0,265230185.9482822,923669854.1910511
memory_um,2,1,16,wls,1354999717.5109816,0.5099305402241683,787283428.9104376,0.0,269224669.04179174,912366007.1556779
memory_um,2,1,16,mint,1355061135.6553676,0.514486359200661,787283428.9104376,0.0,271808252.7808545,914951920.4303038
memory_um,0,2,1,bottom_up,1173657905.0886176,-7.10090025688721,763501987.9491076,0.0,232768082.75907645,543885368.384455
