hierarchy,horizon,fold,reconciliation_method,mean_mae_report,std_mae_report,cv,min_mae_report,max_mae_report,identical_prediction_hashes,n_unique_hashes,pairwise_max_abs_pred_diff,stability_class,seed0_mae,seed1_mae,seed2_mae
memory_um,8,1,bottom_up,1340514100.6138046,0.0,0.0,1340514100.6138046,1340514100.6138046,True,1,0.0,seed_invariant,1340514100.6138046,1340514100.6138046,1340514100.6138046
memory_um,8,1,independent,1349230704.7903304,0.0,0.0,1349230704.7903304,1349230704.7903304,True,1,0.0,seed_invariant,1349230704.7903304,1349230704.7903304,1349230704.7903304
memory_um,8,1,mint,1316686002.217671,0.0,0.0,1316686002.217671,1316686002.217671,True,1,0.0,seed_invariant,1316686002.217671,1316686002.217671,1316686002.217671
memory_um,8,1,wls,1316136713.382926,0.0,0.0,1316136713.382926,1316136713.382926,True,1,0.0,seed_invariant,1316136713.382926,1316136713.382926,1316136713.382926
memory_um,8,2,bottom_up,1167561614.072031,0.0,0.0,1167561614.072031,1167561614.072031,True,1,0.0,seed_invariant,1167561614.072031,1167561614.072031,1167561614.072031
memory_um,8,2,independent,1262294522.4928114,0.0,0.0,1262294522.4928114,1262294522.4928114,True,1,0.0,seed_invariant,1262294522.4928114,1262294522.4928114,1262294522.4928114
memory_um,8,2,mint,1160263172.3851845,0.0,0.0,1160263172.3851845,1160263172.3851845,True,1,0.0,seed_invariant,1160263172.3851845,1160263172.3851845,1160263172.3851845
memory_um,8,2,wls,1162557010.7609544,0.0,0.0,1162557010.7609544,1162557010.7609544,True,1,0.0,seed_invariant,1162557010.7609544,1162557010.7609544,1162557010.7609544
memory_um,16,0,bottom_up,2111881147.9847877,0.0,0.0,2111881147.9847877,2111881147.9847877,True,1,0.0,seed_invariant,2111881147.9847877,2111881147.9847877,2111881147.9847877
memory_um,16,0,independent,1735274052.5911322,0.0,0.0,1735274052.5911322,1735274052.5911322,True,1,0.0,seed_invariant,1735274052.5911322,1735274052.5911322,1735274052.5911322
memory_um,16,0,mint,1896120912.491208,0.0,0.0,1896120912.491208,1896120912.491208,True,1,0.0,seed_invariant,1896120912.491208,1896120912.491208,1896120912.491208
memory_um,16,0,wls,1841620625.639331,2.384185791015625e-07,1.2946128848811837e-16,1841620625.6393313,1841620625.6393313,True,1,0.0,seed_invariant,1841620625.6393313,1841620625.6393313,1841620625.6393313
memory_um,16,1,bottom_up,1398288473.5837512,0.0,0.0,1398288473.5837512,1398288473.5837512,True,1,0.0,seed_invariant,1398288473.5837512,1398288473.5837512,1398288473.5837512
memory_um,16,1,independent,1348125215.317614,0.0,0.0,1348125215.317614,1348125215.317614,True,1,0.0,seed_invariant,1348125215.317614,1348125215.317614,1348125215.317614
memory_um,16,1,mint,1355061135.6553676,0.0,0.0,1355061135.6553676,1355061135.6553676,True,1,0.0,seed_invariant,1355061135.6553676,1355061135.6553676,1355061135.6553676
memory_um,16,1,wls,1354999717.5109816,0.0,0.0,1354999717.5109816,1354999717.5109816,True,1,0.0,seed_invariant,1354999717.5109816,1354999717.5109816,1354999717.5109816
memory_um,16,2,bottom_up,1130609376.3134103,0.0,0.0,1130609376.3134103,1130609376.3134103,True,1,0.0,seed_invariant,1130609376.3134103,1130609376.3134103,1130609376.3134103
memory_um,16,2,independent,1266339742.2184117,0.0,0.0,1266339742.2184117,1266339742.2184117,True,1,0.0,seed_invariant,1266339742.2184117,1266339742.2184117,1266339742.2184117
memory_um,16,2,mint,1128115358.949221,0.0,0.0,1128115358.949221,1128115358.949221,True,1,0.0,seed_invariant,1128115358.949221,1128115358.949221,1128115358.949221
memory_um,16,2,wls,1135057345.1545937,0.0,0.0,1135057345.1545937,1135057345.1545937,True,1,0.0,seed_invariant,1135057345.1545937,1135057345.1545937,1135057345.1545937
