family,base_model,horizon,outer_fold,machine,method,mae,mae_vs_local,mae_rel
UM,ridge,4,outer_1,machine04,global_embed,1.0707066005509042e+16,1.070706570729456e+16,35903910.16609019
UM,ridge,4,outer_1,machine05,local,55995472.36561794,0.0,1.0
UM,ridge,4,outer_1,machine05,global_pooled,235364591.58906397,179369119.22344604,4.203278973204651
UM,ridge,4,outer_1,machine05,global_onehot,184997717.93965444,129002245.57403651,3.3037977915736954
UM,ridge,4,outer_1,machine05,global_residual,55995472.365618154,2.1606683731079102e-07,1.0000000000000038
UM,ridge,4,outer_1,machine05,global_embed,1644892822320237.2,1644892766324765.0,29375461.136929817
UM,ridge,4,outer_1,machine06,local,4577972.549637037,0.0,1.0
UM,ridge,4,outer_1,machine06,global_pooled,54551706.78895186,49973734.239314824,11.91612797968327
UM,ridge,4,outer_1,machine06,global_onehot,55369579.05478484,50791606.50514781,12.094781795748164
UM,ridge,4,outer_1,machine06,global_residual,4577972.549636677,-3.604218363761902e-07,0.9999999999999213
UM,ridge,4,outer_1,machine06,global_embed,511733504598967.56,511733500020995.0,111781689.17582089
UM,ridge,4,outer_1,machine07,local,127582370.59627502,0.0,1.0
UM,ridge,4,outer_1,machine07,global_pooled,898814705.6642413,771232335.0679663,7.044975739700543
UM,ridge,4,outer_1,machine07,global_onehot,441770347.86890125,314187977.2726262,3.462628463511239
UM,ridge,4,outer_1,machine07,global_residual,127582370.59627062,-4.395842552185059e-06,0.9999999999999656
UM,ridge,4,outer_1,machine07,global_embed,8383549068703703.0,8383548941121332.0,65710873.92029127
UM,ridge,4,outer_2,machine01,local,264053940.8688267,0.0,1.0
UM,ridge,4,outer_2,machine01,global_pooled,545967256.2254679,281913315.35664123,2.0676353264376632
UM,ridge,4,outer_2,machine01,global_onehot,423472222.6595684,159418281.79074174,1.6037337722216973
UM,ridge,4,outer_2,machine01,global_residual,264053940.86882722,5.364418029785156e-07,1.000000000000002
UM,ridge,4,outer_2,machine01,global_embed,6725288621759551.0,6725288357705610.0,25469374.172682595
UM,ridge,4,outer_2,machine02,local,88843622.52555284,0.0,1.0
UM,ridge,4,outer_2,machine02,global_pooled,474541605.1131656,385697982.58761275,5.341313102993745
UM,ridge,4,outer_2,machine02,global_onehot,264364716.7868611,175521094.26130825,2.9756183873617443
UM,ridge,4,outer_2,machine02,global_residual,88843622.52555336,5.21540641784668e-07,1.0000000000000058
UM,ridge,4,outer_2,machine02,global_embed,1516689453296172.0,1516689364452549.5,17071449.92720156
UM,ridge,4,outer_2,machine03,local,624523500.329396,0.0,1.0
UM,ridge,4,outer_2,machine03,global_pooled,1064998405.4945645,440474905.1651685,1.70529756675745
UM,ridge,4,outer_2,machine03,global_onehot,945834672.8407454,321311172.51134944,1.5144901230167935
UM,ridge,4,outer_2,machine03,global_residual,624523500.3293978,1.7881393432617188e-06,1.0000000000000029
UM,ridge,4,outer_2,machine03,global_embed,9466365927650130.0,9466365303126630.0,15157741.738553042
UM,ridge,4,outer_2,machine04,local,367006393.51848173,0.0,1.0
UM,ridge,4,outer_2,machine04,global_pooled,480476592.05919236,113470198.54071063,1.3091777160960998
UM,ridge,4,outer_2,machine04,global_onehot,419919685.1891161,52913291.67063439,1.1441753947754312
UM,ridge,4,outer_2,machine04,global_residual,367006393.5184809,-8.344650268554688e-07,0.9999999999999978
UM,ridge,4,outer_2,machine04,global_embed,5102669930395754.0,5102669563389360.0,13903490.567225754
UM,ridge,4,outer_2,machine05,local,55179249.84429271,0.0,1.0
UM,ridge,4,outer_2,machine05,global_pooled,236936792.73239252,181757542.88809982,4.293947333481181
UM,ridge,4,outer_2,machine05,global_onehot,197297040.6876869,142117790.8433942,3.5755658376007027
UM,ridge,4,outer_2,machine05,global_residual,55179249.84429299,2.8312206268310547e-07,1.000000000000005
UM,ridge,4,outer_2,machine05,global_embed,423707048361583.3,423706993182333.44,7678738.829491502
UM,ridge,4,outer_2,machine06,local,4603484.365712232,0.0,1.0
UM,ridge,4,outer_2,machine06,global_pooled,14718356.572238363,10114872.20652613,3.197220931576076
UM,ridge,4,outer_2,machine06,global_onehot,16183459.821311763,11579975.455599532,3.515480565514623
UM,ridge,4,outer_2,machine06,global_residual,4603484.36571231,7.82310962677002e-08,1.000000000000017
UM,ridge,4,outer_2,machine06,global_embed,204003220604272.97,204003216000788.6,44314958.93061656
UM,ridge,4,outer_2,machine07,local,164761696.4085168,0.0,1.0
UM,ridge,4,outer_2,machine07,global_pooled,682599805.663064,517838109.25454724,4.1429520364405485
UM,ridge,4,outer_2,machine07,global_onehot,321673176.18985826,156911479.78134146,1.952354116288587
UM,ridge,4,outer_2,machine07,global_residual,164761696.4085394,2.2619962692260742e-05,1.0000000000001372
UM,ridge,4,outer_2,machine07,global_embed,2540811568656151.5,2540811403894455.0,15421130.17795326
UM,ridge,8,outer_0,machine01,local,431163893.7949427,0.0,1.0
UM,ridge,8,outer_0,machine01,global_pooled,1001647908.0642047,570484014.2692621,2.3231256663169915
UM,ridge,8,outer_0,machine01,global_onehot,469886623.8923123,38722730.09736961,1.0898097699149776
UM,ridge,8,outer_0,machine01,global_residual,431163893.79494315,4.76837158203125e-07,1.000000000000001
UM,ridge,8,outer_0,machine01,global_embed,6.0014054338472744e+16,6.001405390730885e+16,139190816.3047967
UM,ridge,8,outer_0,machine02,local,230397636.25375345,0.0,1.0
UM,ridge,8,outer_0,machine02,global_pooled,976382325.1635917,745984688.9098383,4.237813985592421
UM,ridge,8,outer_0,machine02,global_onehot,787312212.1160717,556914575.8623183,3.4171887564373633
UM,ridge,8,outer_0,machine02,global_residual,230397636.25375235,-1.1026859283447266e-06,0.9999999999999952
UM,ridge,8,outer_0,machine02,global_embed,4680555086446617.0,4680554856048981.0,20315117.648566436
UM,ridge,8,outer_0,machine03,local,557653013.287769,0.0,1.0
UM,ridge,8,outer_0,machine03,global_pooled,993757504.04138,436104490.7536111,1.782035567569982
UM,ridge,8,outer_0,machine03,global_onehot,615645859.1884559,57992845.90068698,1.1039944993012358
UM,ridge,8,outer_0,machine03,global_residual,557653013.2877704,1.430511474609375e-06,1.0000000000000027
UM,ridge,8,outer_0,machine03,global_embed,7.530808746184278e+16,7.530808690418978e+16,135044706.4167142
UM,ridge,8,outer_0,machine04,local,437759790.78111535,0.0,1.0
UM,ridge,8,outer_0,machine04,global_pooled,593813026.303474,156053235.5223586,1.3564814284196944
UM,ridge,8,outer_0,machine04,global_onehot,446963597.6091897,9203806.828074336,1.021024788073047
UM,ridge,8,outer_0,machine04,global_residual,437759790.78111523,-1.1920928955078125e-07,0.9999999999999998
UM,ridge,8,outer_0,machine04,global_embed,4.044394608505581e+16,4.044394564729602e+16,92388444.38610905
UM,ridge,8,outer_0,machine05,local,60780431.19393819,0.0,1.0
UM,ridge,8,outer_0,machine05,global_pooled,308034219.330373,247253788.1364348,5.067983449270003
UM,ridge,8,outer_0,machine05,global_onehot,245867087.7022665,185086656.50832832,4.0451685332365255
UM,ridge,8,outer_0,machine05,global_residual,60780431.19393812,-6.705522537231445e-08,0.9999999999999989
UM,ridge,8,outer_0,machine05,global_embed,3438999283731447.5,3438999222951016.5,56580699.02068133
UM,ridge,8,outer_0,machine06,local,5207752.958309645,0.0,1.0
UM,ridge,8,outer_0,machine06,global_pooled,42514382.96704603,37306630.00873639,8.163671223921792
UM,ridge,8,outer_0,machine06,global_onehot,42717569.29751653,37509816.33920689,8.202687347016935
UM,ridge,8,outer_0,machine06,global_residual,5207752.958308816,-8.288770914077759e-07,0.9999999999998408
UM,ridge,8,outer_0,machine06,global_embed,699305189176850.9,699305183969097.9,134281559.58531383
UM,ridge,8,outer_0,machine07,local,106840096.90462239,0.0,1.0
UM,ridge,8,outer_0,machine07,global_pooled,1260129094.6734362,1153288997.7688138,11.79453343063111
UM,ridge,8,outer_0,machine07,global_onehot,1112480884.0910506,1005640787.1864282,10.41257838884382
UM,ridge,8,outer_0,machine07,global_residual,106840096.90462147,-9.238719940185547e-07,0.9999999999999913
UM,ridge,8,outer_0,machine07,global_embed,4396021220654268.0,4396021113814171.0,41145799.639049895
UM,ridge,8,outer_1,machine01,local,323284304.3208599,0.0,1.0
UM,ridge,8,outer_1,machine01,global_pooled,1076621521.4169571,753337217.0960972,3.3302622707856844
UM,ridge,8,outer_1,machine01,global_onehot,595293185.9184691,272008881.59760916,1.8413921677052412
UM,ridge,8,outer_1,machine01,global_residual,323284304.3208588,-1.1324882507324219e-06,0.9999999999999964
UM,ridge,8,outer_1,machine01,global_embed,1.1920269539996824e+16,1.192026921671252e+16,36872404.198645994
UM,ridge,8,outer_1,machine02,local,117962296.6364043,0.0,1.0
UM,ridge,8,outer_1,machine02,global_pooled,806380369.8719113,688418073.235507,6.835916160206858
UM,ridge,8,outer_1,machine02,global_onehot,434543377.3504224,316581080.7140181,3.683748025776552
UM,ridge,8,outer_1,machine02,global_residual,117962296.63640423,-7.450580596923828e-08,0.9999999999999993
UM,ridge,8,outer_1,machine02,global_embed,1459897292922321.8,1459897174960025.0,12375965.325786844
UM,ridge,8,outer_1,machine03,local,320061631.1382677,0.0,1.0
UM,ridge,8,outer_1,machine03,global_pooled,710927455.9903312,390865824.8520635,2.2212204988832545
UM,ridge,8,outer_1,machine03,global_onehot,608458897.5522228,288397266.41395515,1.9010679142898155
UM,ridge,8,outer_1,machine03,global_residual,320061631.1382682,4.76837158203125e-07,1.0000000000000016
UM,ridge,8,outer_1,machine03,global_embed,1.2873914461815696e+16,1.2873914141754064e+16,40223235.80627546
UM,ridge,8,outer_1,machine04,local,298357447.0244106,0.0,1.0
UM,ridge,8,outer_1,machine04,global_pooled,418169085.6032218,119811638.57881117,1.401570799635541
UM,ridge,8,outer_1,machine04,global_onehot,306088407.7976696,7730960.773258984,1.0259117405996119
UM,ridge,8,outer_1,machine04,global_residual,298357447.0244107,1.1920928955078125e-07,1.0000000000000004
UM,ridge,8,outer_1,machine04,global_embed,7805396812983046.0,7805396514625599.0,26161226.712549377
UM,ridge,8,outer_1,machine05,local,55995021.16425974,0.0,1.0
UM,ridge,8,outer_1,machine05,global_pooled,235461794.02193862,179466772.8576789,4.20504875480301
UM,ridge,8,outer_1,machine05,global_onehot,185050221.3496556,129055200.18539587,3.3047620574482193
UM,ridge,8,outer_1,machine05,global_residual,55995021.16425953,-2.086162567138672e-07,0.9999999999999962
UM,ridge,8,outer_1,machine05,global_embed,311098091208467.6,311098035213446.44,5555817.012656725
UM,ridge,8,outer_1,machine06,local,4576547.687296828,0.0,1.0
UM,ridge,8,outer_1,machine06,global_pooled,54568790.27667201,49992242.58937518,11.923570779812735
UM,ridge,8,outer_1,machine06,global_onehot,55384864.89262048,50808317.20532365,12.101887421899445
UM,ridge,8,outer_1,machine06,global_residual,4576547.68729719,3.6135315895080566e-07,1.000000000000079
UM,ridge,8,outer_1,machine06,global_embed,64489684786505.96,64489680209958.27,14091338.972717505
UM,ridge,8,outer_1,machine07,local,127590572.59162556,0.0,1.0
UM,ridge,8,outer_1,machine07,global_pooled,899097881.5698494,771507308.9782238,7.046742273408857
UM,ridge,8,outer_1,machine07,global_onehot,441776986.6516368,314186414.0600112,3.462457904829819
UM,ridge,8,outer_1,machine07,global_residual,127590572.59162909,3.5315752029418945e-06,1.0000000000000278
UM,ridge,8,outer_1,machine07,global_embed,1830449526032487.2,1830449398441914.8,14346275.660123726
UM,ridge,8,outer_2,machine01,local,264179578.46971598,0.0,1.0
UM,ridge,8,outer_2,machine01,global_pooled,546379228.8900214,282199650.4203055,2.0682114494048798
UM,ridge,8,outer_2,machine01,global_onehot,423942680.970455,159763102.500739,1.604751901816867
UM,ridge,8,outer_2,machine01,global_residual,264179578.46971768,1.6987323760986328e-06,1.0000000000000064
UM,ridge,8,outer_2,machine01,global_embed,7253637337607676.0,7253637073428098.0,27457222.013999052
UM,ridge,8,outer_2,machine02,local,88865772.20556794,0.0,1.0
UM,ridge,8,outer_2,machine02,global_pooled,474666734.6771545,385800962.4715865,5.341389861319564
UM,ridge,8,outer_2,machine02,global_onehot,264371853.9763492,175506081.77078128,2.974957032554597
UM,ridge,8,outer_2,machine02,global_residual,88865772.20556717,-7.748603820800781e-07,0.9999999999999912
UM,ridge,8,outer_2,machine02,global_embed,1352055521472820.2,1352055432607048.0,15214581.361485163
UM,ridge,8,outer_2,machine03,local,624820134.8466765,0.0,1.0
UM,ridge,8,outer_2,machine03,global_pooled,1065190764.4814155,440370629.63473904,1.704795836553508
UM,ridge,8,outer_2,machine03,global_onehot,946179948.7484049,321359813.9017284,1.514323716505369
UM,ridge,8,outer_2,machine03,global_residual,624820134.8466763,-1.1920928955078125e-07,0.9999999999999998
UM,ridge,8,outer_2,machine03,global_embed,1.1286347016789954e+16,1.128634639196982e+16,18063353.57544054
UM,ridge,8,outer_2,machine04,local,367240942.7086412,0.0,1.0
UM,ridge,8,outer_2,machine04,global_pooled,480671037.36921436,113430094.66057318,1.308871047503452
UM,ridge,8,outer_2,machine04,global_onehot,420173599.35854214,52932656.64990097,1.1441360439266062
UM,ridge,8,outer_2,machine04,global_residual,367240942.70864075,-4.172325134277344e-07,0.9999999999999989
UM,ridge,8,outer_2,machine04,global_embed,5064644878645128.0,5064644511404185.0,13791068.177992554
UM,ridge,8,outer_2,machine05,local,55180008.295732036,0.0,1.0
UM,ridge,8,outer_2,machine05,global_pooled,237016327.25212643,181836318.95639437,4.295329677767713
UM,ridge,8,outer_2,machine05,global_onehot,197348187.68041033,142168179.3846783,3.5764436029574584
UM,ridge,8,outer_2,machine05,global_residual,55180008.295732036,0.0,1.0
UM,ridge,8,outer_2,machine05,global_embed,377359444888739.6,377359389708731.3,6838698.58928468
UM,ridge,8,outer_2,machine06,local,4603854.991434016,0.0,1.0
UM,ridge,8,outer_2,machine06,global_pooled,14722648.342824474,10118793.351390459,3.1978957569727102
UM,ridge,8,outer_2,machine06,global_onehot,16187186.90101371,11583331.909579694,3.516007113849539
UM,ridge,8,outer_2,machine06,global_residual,4603854.991434041,2.514570951461792e-08,1.0000000000000056
UM,ridge,8,outer_2,machine06,global_embed,180969639031958.28,180969634428103.28,39308283.89874842
UM,ridge,8,outer_2,machine07,local,164820774.43998656,0.0,1.0
UM,ridge,8,outer_2,machine07,global_pooled,682945861.3896964,518125086.9497098,4.143566632969353
UM,ridge,8,outer_2,machine07,global_onehot,321750260.10914916,156929485.6691626,1.9521220016248784
UM,ridge,8,outer_2,machine07,global_residual,164820774.4399953,8.732080459594727e-06,1.000000000000053
UM,ridge,8,outer_2,machine07,global_embed,2267901662138866.0,2267901497318091.5,13759804.671738388
UM,ridge,16,outer_0,machine01,local,428927610.0072468,0.0,1.0
UM,ridge,16,outer_0,machine01,global_pooled,999251716.4793746,570324106.4721279,2.329651188606143
UM,ridge,16,outer_0,machine01,global_onehot,467600055.3315625,38672445.32431573,1.0901607740375172
UM,ridge,16,outer_0,machine01,global_residual,428927610.0072458,-1.0132789611816406e-06,0.9999999999999977
UM,ridge,16,outer_0,machine01,global_embed,4.292796172536921e+16,4.29279612964416e+16,100082066.81925637
UM,ridge,16,outer_0,machine02,local,230430718.20775393,0.0,1.0
UM,ridge,16,outer_0,machine02,global_pooled,976136784.486286,745706066.2785321,4.236140008061821
UM,ridge,16,outer_0,machine02,global_onehot,787142987.5200622,556712269.3123083,3.415963781401672
UM,ridge,16,outer_0,machine02,global_residual,230430718.20775372,-2.086162567138672e-07,0.9999999999999991
UM,ridge,16,outer_0,machine02,global_embed,2422125403612210.5,2422125173181492.5,10511295.639969528
UM,ridge,16,outer_0,machine03,local,556011047.6539077,0.0,1.0
UM,ridge,16,outer_0,machine03,global_pooled,993126247.624543,437115199.9706353,1.7861627962520634
UM,ridge,16,outer_0,machine03,global_onehot,614831645.1572974,58820597.503389716,1.1057903395113886
UM,ridge,16,outer_0,machine03,global_residual,556011047.6539077,0.0,1.0
UM,ridge,16,outer_0,machine03,global_embed,5.52663178604242e+16,5.526631730441315e+16,99397877.24294472
UM,ridge,16,outer_0,machine04,local,436820254.5926554,0.0,1.0
UM,ridge,16,outer_0,machine04,global_pooled,592980915.4401766,156160660.8475212,1.3574940932927766
UM,ridge,16,outer_0,machine04,global_onehot,446127476.2316416,9307221.63898617,1.021306753844703
UM,ridge,16,outer_0,machine04,global_residual,436820254.5926549,-5.364418029785156e-07,0.9999999999999988
UM,ridge,16,outer_0,machine04,global_embed,3.825612426149012e+16,3.8256123824669864e+16,87578641.006848
UM,ridge,16,outer_0,machine05,local,60799461.13805147,0.0,1.0
UM,ridge,16,outer_0,machine05,global_pooled,307953693.71840197,247154232.5803505,5.0650727482462585
UM,ridge,16,outer_0,machine05,global_onehot,245817722.47977725,185018261.34172577,4.043090479397879
UM,ridge,16,outer_0,machine05,global_residual,60799461.13805084,-6.332993507385254e-07,0.9999999999999896
UM,ridge,16,outer_0,machine05,global_embed,896889092807633.0,896889032008171.9,14751596.083576357
UM,ridge,16,outer_0,machine06,local,5208271.777877929,0.0,1.0
UM,ridge,16,outer_0,machine06,global_pooled,42507158.45018024,37298886.67230231,8.16147087998151
UM,ridge,16,outer_0,machine06,global_onehot,42710780.22460175,37502508.446723826,8.200566722730422
UM,ridge,16,outer_0,machine06,global_residual,5208271.777878875,9.462237358093262e-07,1.0000000000001816
UM,ridge,16,outer_0,machine06,global_embed,35937134438573.12,35937129230301.336,6900011.36100763
UM,ridge,16,outer_0,machine07,local,106778453.16418195,0.0,1.0
UM,ridge,16,outer_0,machine07,global_pooled,1259629698.6804457,1152851245.5162637,11.79666553835207
UM,ridge,16,outer_0,machine07,global_onehot,1112104671.150656,1005326217.986474,10.415066319051187
UM,ridge,16,outer_0,machine07,global_residual,106778453.16418126,-6.854534149169922e-07,0.9999999999999936
UM,ridge,16,outer_0,machine07,global_embed,766946156305441.4,766946049526988.2,7182592.869426468
UM,ridge,16,outer_1,machine01,local,323099011.5389217,0.0,1.0
UM,ridge,16,outer_1,machine01,global_pooled,1078292761.8658335,755193750.3269118,3.33734466326567
UM,ridge,16,outer_1,machine01,global_onehot,596856020.1567698,273757008.61784804,1.8472851938294161
UM,ridge,16,outer_1,machine01,global_residual,323099011.5389208,-8.940696716308594e-07,0.9999999999999972
UM,ridge,16,outer_1,machine01,global_embed,1.7207604187578156e+16,1.7207603864479144e+16,53257990.810984775
UM,ridge,16,outer_1,machine02,local,118023898.65770902,0.0,1.0
UM,ridge,16,outer_1,machine02,global_pooled,806827556.137693,688803657.479984,6.836137132511112
UM,ridge,16,outer_1,machine02,global_onehot,434341507.09904516,316317608.44133615,3.680114892312745
UM,ridge,16,outer_1,machine02,global_residual,118023898.65770908,5.960464477539063e-08,1.0000000000000004
UM,ridge,16,outer_1,machine02,global_embed,3622209455088520.5,3622209337064622.0,30690474.524940014
UM,ridge,16,outer_1,machine03,local,320415411.46187526,0.0,1.0
UM,ridge,16,outer_1,machine03,global_pooled,711224548.1258122,390809136.6639369,2.2196951915667684
UM,ridge,16,outer_1,machine03,global_onehot,609156946.4506608,288741534.98878556,1.9011474625125564
UM,ridge,16,outer_1,machine03,global_residual,320415411.46187305,-2.205371856689453e-06,0.9999999999999931
UM,ridge,16,outer_1,machine03,global_embed,1.8457681342111724e+16,1.845768102169631e+16,57605473.02609356
UM,ridge,16,outer_1,machine04,local,298363308.74763656,0.0,1.0
UM,ridge,16,outer_1,machine04,global_pooled,417476007.7057779,119112698.95814133,1.3992203312736753
UM,ridge,16,outer_1,machine04,global_onehot,306062595.8497869,7699287.102150321,1.0258050734672024
UM,ridge,16,outer_1,machine04,global_residual,298363308.74763787,1.3113021850585938e-06,1.0000000000000044
UM,ridge,16,outer_1,machine04,global_embed,9722657591436084.0,9722657293072776.0,32586639.531001315
UM,ridge,16,outer_1,machine05,local,56000940.4090463,0.0,1.0
UM,ridge,16,outer_1,machine05,global_pooled,235696996.22976726,179696055.82072097,4.208804254145939
UM,ridge,16,outer_1,machine05,global_onehot,185169788.0398436,129168847.6307973,3.3065478309348455
UM,ridge,16,outer_1,machine05,global_residual,56000940.40904602,-2.8312206268310547e-07,0.9999999999999949
UM,ridge,16,outer_1,machine05,global_embed,1133971653957644.2,1133971597956703.8,20249153.77625452
UM,ridge,16,outer_1,machine06,local,4575765.737176121,0.0,1.0
UM,ridge,16,outer_1,machine06,global_pooled,54617523.33133351,50041757.59415739,11.936258643572968
UM,ridge,16,outer_1,machine06,global_onehot,55426629.989041775,50850864.251865655,12.113082961989145
UM,ridge,16,outer_1,machine06,global_residual,4575765.737176751,6.295740604400635e-07,1.0000000000001377
UM,ridge,16,outer_1,machine06,global_embed,352902760640900.5,352902756065134.75,77124306.81792074
UM,ridge,16,outer_1,machine07,local,127519842.99258061,0.0,1.0
UM,ridge,16,outer_1,machine07,global_pooled,899696502.569856,772176659.5772754,7.05534512477562
UM,ridge,16,outer_1,machine07,global_onehot,441515474.9797527,313995631.9871721,3.4623276238305993
UM,ridge,16,outer_1,machine07,global_residual,127519842.99258277,2.16066837310791e-06,1.0000000000000169
UM,ridge,16,outer_1,machine07,global_embed,5786441485518454.0,5786441357998611.0,45376792.73848481
UM,ridge,16,outer_2,machine01,local,264425344.36935008,0.0,1.0
UM,ridge,16,outer_2,machine01,global_pooled,547122403.8829844,282697059.5136343,2.069099712010821
UM,ridge,16,outer_2,machine01,global_onehot,425276012.52748984,160850668.15813977,1.6083027651595418
UM,ridge,16,outer_2,machine01,global_residual,264425344.3693508,7.152557373046875e-07,1.0000000000000027
UM,ridge,16,outer_2,machine01,global_embed,3411124495170471.0,3411124230745126.5,12900142.016666157
UM,ridge,16,outer_2,machine02,local,88774659.80854298,0.0,1.0
UM,ridge,16,outer_2,machine02,global_pooled,474632468.2168982,385857808.40835524,5.346485914342228
UM,ridge,16,outer_2,machine02,global_onehot,264243714.0739275,175469054.2653845,2.976566901453772
UM,ridge,16,outer_2,machine02,global_residual,88774659.8085435,5.21540641784668e-07,1.0000000000000058
UM,ridge,16,outer_2,machine02,global_embed,386676439687921.5,386676350913261.7,4355707.366514862
UM,ridge,16,outer_2,machine03,local,625552604.2462171,0.0,1.0
UM,ridge,16,outer_2,machine03,global_pooled,1065494996.2635674,439942392.0173503,1.7032860050954073
UM,ridge,16,outer_2,machine03,global_onehot,947279136.890041,321726532.64382386,1.514307718423617
UM,ridge,16,outer_2,machine03,global_residual,625552604.2462194,2.2649765014648438e-06,1.0000000000000036
UM,ridge,16,outer_2,machine03,global_embed,7098592454816549.0,7098591829263945.0,11347714.655221142
UM,ridge,16,outer_2,machine04,local,367753121.31193286,0.0,1.0
UM,ridge,16,outer_2,machine04,global_pooled,480997805.52165395,113244684.20972109,1.307936704400302
UM,ridge,16,outer_2,machine04,global_onehot,420807803.26009345,53054681.94816059,1.1442671152834591
UM,ridge,16,outer_2,machine04,global_residual,367753121.31193125,-1.6093254089355469e-06,0.9999999999999957
UM,ridge,16,outer_2,machine04,global_embed,3770478631081791.5,3770478263328670.0,10252744.062731214
UM,ridge,16,outer_2,machine05,local,55199472.80499418,0.0,1.0
UM,ridge,16,outer_2,machine05,global_pooled,237184433.95280242,181984961.14780825,4.296860493409334
UM,ridge,16,outer_2,machine05,global_onehot,197451689.8023917,142252216.99739754,3.5770575291531994
UM,ridge,16,outer_2,machine05,global_residual,55199472.804993324,-8.568167686462402e-07,0.9999999999999845
UM,ridge,16,outer_2,machine05,global_embed,105795556462495.61,105795501263022.8,1916604.472586987
UM,ridge,16,outer_2,machine06,local,4605335.611375774,0.0,1.0
UM,ridge,16,outer_2,machine06,global_pooled,14734257.046092512,10128921.434716739,3.199388337670113
UM,ridge,16,outer_2,machine06,global_onehot,16198000.127980238,11592664.516604465,3.517224692152529
UM,ridge,16,outer_2,machine06,global_residual,4605335.611375805,3.073364496231079e-08,1.0000000000000067
UM,ridge,16,outer_2,machine06,global_embed,46343359798000.27,46343355192664.664,10062971.237867266
UM,ridge,16,outer_2,machine07,local,164878763.99303302,0.0,1.0
UM,ridge,16,outer_2,machine07,global_pooled,683651172.1655328,518772408.1724998,4.14638705197002
UM,ridge,16,outer_2,machine07,global_onehot,321868818.0103676,156990054.01733455,1.9521544813616396
UM,ridge,16,outer_2,machine07,global_residual,164878763.99304265,9.626150131225586e-06,1.0000000000000584
UM,ridge,16,outer_2,machine07,global_embed,716484139117560.9,716483974238796.9,4345521.046893802
