hierarchy,model,horizon,outer_fold,method,top_mae,top_mae_vs_indep,top_mae_rel,bottom_mae_macro,worst_child_mae,coherence_error,coherent,adjustment_mae
bond0_transmitted_acamas,persistence,8,outer_0,independent,49.46389347951344,0.0,1.0,12.367094327539347,49.46376574811433,0.007064001957686327,False,0.0
bond0_transmitted_acamas,persistence,8,outer_0,bottom_up,49.464167644591,0.000274165077563282,1.0000055427314405,12.367094327539347,49.46376574811433,0.0,True,0.007064001957686327
bond0_transmitted_acamas,persistence,8,outer_0,top_down,49.46389347951344,0.0,1.0,12.367029577740587,49.46350810272471,9.992083799210152e-13,True,0.0017660004896669066
bond0_transmitted_acamas,persistence,8,outer_0,ols,49.46394703521496,5.355570151976963e-05,1.000001082723129,12.367635543028591,49.463712861482016,0.0,True,0.002825600783069553
bond0_transmitted_acamas,persistence,8,outer_0,wls,49.46402919349704,0.00013571398360312514,1.0000027436979595,12.367061501499338,49.46363444390106,0.0,True,0.00441500111077453
bond0_transmitted_acamas,persistence,8,outer_0,mint,49.46402919127319,0.0001357117597535762,1.0000027436530003,12.367061501062562,49.46363444185696,0.0,True,0.004414958149821079
bond0_transmitted_acamas,persistence,8,outer_0,bottom_up_nn,49.464167644591,0.000274165077563282,1.0000055427314405,12.367094327539347,49.46376574811433,0.0,True,0.007064001957686327
bond0_transmitted_acamas,persistence,8,outer_0,ols_nn,49.4640498283661,0.00015634885266280207,1.0000031608682953,12.367181518758043,49.463712861482016,0.0,True,0.0041876735947137846
bond0_transmitted_acamas,persistence,8,outer_1,independent,38.34106089197566,0.0,1.0,9.58640867612589,38.34099310075527,0.007069221322857818,False,0.0
bond0_transmitted_acamas,persistence,8,outer_1,bottom_up,38.341478767042474,0.00041787506681600917,1.0000108988916085,9.58640867612589,38.34099310075527,0.0,True,0.007069221322857818
bond0_transmitted_acamas,persistence,8,outer_1,top_down,38.34106089197566,0.0,1.0,9.586311683151294,38.34060713430746,9.999861829271942e-13,True,0.001767305330960321
bond0_transmitted_acamas,persistence,8,outer_1,ols,38.34114169174075,8.079976509378639e-05,1.0000021073951324,9.5869363054797,38.34091380424962,0.0,True,0.0028276885291371387
bond0_transmitted_acamas,persistence,8,outer_1,wls,38.341265493554765,0.00020460157910662247,1.0000053363567503,9.58635973020891,38.340797317086086,0.0,True,0.00441826833337068
bond0_transmitted_acamas,persistence,8,outer_1,mint,38.3412654952439,0.00020460326824434105,1.000005336400806,9.586359730602556,38.34079731865333,0.0,True,0.00441829004880905
bond0_transmitted_acamas,persistence,8,outer_1,bottom_up_nn,38.341478767042474,0.00041787506681600917,1.0000108988916085,9.58640867612589,38.34099310075527,0.0,True,0.007069221322857818
bond0_transmitted_acamas,persistence,8,outer_1,ols_nn,38.34129317355204,0.00023228157638044422,1.0000060582981007,9.586476582781842,38.34091380424962,0.0,True,0.004206856622713825
bond0_transmitted_acamas,persistence,8,outer_2,independent,54.78055694831715,0.0,1.0,13.69633767822619,54.78072825405894,0.007647691753141339,False,0.0
bond0_transmitted_acamas,persistence,8,outer_2,bottom_up,54.78084241108459,0.0002854627674437893,1.0000052110234605,13.69633767822619,54.78072825405894,0.0,True,0.007647691753141339
bond0_transmitted_acamas,persistence,8,outer_2,top_down,54.78055694831715,0.0,1.0,13.69627306571881,54.780471719934646,9.994010425846394e-13,True,0.0019119229385263564
bond0_transmitted_acamas,persistence,8,outer_2,ols,54.78060979316215,5.284484500123199e-05,1.0000009646642523,13.696955132163948,54.78067574455932,0.0,True,0.0030590767012505884
bond0_transmitted_acamas,persistence,8,outer_2,wls,54.780692134858654,0.00013518654150601606,1.0000024677832617,13.696305069478477,54.780597819064326,0.0,True,0.004779816135411668
bond0_transmitted_acamas,persistence,8,outer_2,mint,54.78069213565623,0.00013518733908313152,1.0000024677978212,13.69630506966958,54.780597819808136,0.0,True,0.004779829105550006
bond0_transmitted_acamas,persistence,8,outer_2,bottom_up_nn,54.78084241108459,0.0002854627674437893,1.0000052110234605,13.69633767822619,54.78072825405894,0.0,True,0.007647691753141339
bond0_transmitted_acamas,persistence,8,outer_2,ols_nn,54.78081488482327,0.00025793650612371266,1.0000047085411412,13.696445791454817,54.78067574455932,0.0,True,0.004587098828650887
bond0_transmitted_acamas,ridge,1,outer_0,independent,44.85616551510368,0.0,1.0,11.215753978890875,44.85609136103968,0.006747792705983842,False,0.0
